card_id,customer_id,card_type,card_tier,card_status,issue_date,expiry_date,credit_limit
CARD000020232,CUS00024027,DEBIT,,ACTIVE,2025-06-25,2030-06-24,0.0
CARD000020233,CUS00024027,CREDIT,STANDARD,ACTIVE,2024-02-15,2029-02-13,76000000.0
CARD000020234,CUS00024029,DEBIT,,ACTIVE,2022-04-15,2027-04-14,0.0
CARD000020235,CUS00024030,CREDIT,GOLD,ACTIVE,2022-12-18,2027-12-17,57000000.0
CARD000020236,CUS00024032,CREDIT,STANDARD,ACTIVE,2022-09-13,2027-09-12,138000000.0
CARD000020237,CUS00024033,CREDIT,PLATINUM,ACTIVE,2022-04-11,2027-04-10,102000000.0
CARD000020238,CUS00024033,DEBIT,,BLOCKED,2023-08-06,2028-08-04,0.0
CARD000020239,CUS00024035,DEBIT,,ACTIVE,2026-04-29,2031-04-28,0.0
CARD000020240,CUS00024036,DEBIT,,ACTIVE,2025-02-26,2030-02-25,0.0
CARD000020241,CUS00024038,DEBIT,,ACTIVE,2026-04-11,2031-04-10,0.0
CARD000020242,CUS00024039,CREDIT,STANDARD,ACTIVE,2025-01-15,2030-01-14,79000000.0
CARD000020243,CUS00024040,CREDIT,GOLD,ACTIVE,2020-08-28,2025-08-27,104000000.0
CARD000020244,CUS00024041,DEBIT,,ACTIVE,2025-06-16,2030-06-15,0.0
CARD000020245,CUS00024042,CREDIT,GOLD,ACTIVE,2024-10-15,2029-10-14,59000000.0
CARD000020246,CUS00024043,CREDIT,GOLD,ACTIVE,2026-06-10,2031-06-09,34000000.0
CARD000020247,CUS00024046,DEBIT,,ACTIVE,2025-02-14,2030-02-13,0.0
CARD000020248,CUS00024046,DEBIT,,EXPIRED,2021-03-21,2026-03-20,0.0
CARD000020249,CUS00024047,DEBIT,,ACTIVE,2024-01-10,2029-01-08,0.0
CARD000020250,CUS00024048,CREDIT,STANDARD,ACTIVE,2023-11-20,2028-11-18,116000000.0
CARD000020251,CUS00024048,DEBIT,,ACTIVE,2022-08-20,2027-08-19,0.0
CARD000020252,CUS00024050,DEBIT,,ACTIVE,2024-01-28,2029-01-26,0.0
CARD000020253,CUS00024051,CREDIT,STANDARD,ACTIVE,2022-12-02,2027-12-01,248000000.0
CARD000020254,CUS00024051,CREDIT,PLATINUM,ACTIVE,2023-01-09,2028-01-08,241000000.0
CARD000020255,CUS00024052,DEBIT,,ACTIVE,2025-12-09,2030-12-08,0.0
CARD000020256,CUS00024052,CREDIT,GOLD,ACTIVE,2025-06-25,2030-06-24,36000000.0
CARD000020257,CUS00024053,CREDIT,GOLD,ACTIVE,2022-11-24,2027-11-23,89000000.0
CARD000020258,CUS00024054,CREDIT,GOLD,ACTIVE,2022-02-25,2027-02-24,128000000.0
CARD000020259,CUS00024057,DEBIT,,ACTIVE,2022-10-06,2027-10-05,0.0
CARD000020260,CUS00024058,CREDIT,GOLD,ACTIVE,2025-08-25,2030-08-24,96000000.0
CARD000020261,CUS00024060,DEBIT,,ACTIVE,2023-06-12,2028-06-10,0.0
CARD000020262,CUS00024061,DEBIT,,ACTIVE,2021-12-31,2026-12-30,0.0
CARD000020263,CUS00024061,CREDIT,GOLD,ACTIVE,2025-12-19,2030-12-18,185000000.0
CARD000020264,CUS00024062,CREDIT,PLATINUM,ACTIVE,2021-07-25,2026-07-24,76000000.0
CARD000020265,CUS00024063,CREDIT,STANDARD,ACTIVE,2022-06-02,2027-06-01,142000000.0
CARD000020266,CUS00024064,DEBIT,,ACTIVE,2021-06-04,2026-06-03,0.0
CARD000020267,CUS00024064,CREDIT,STANDARD,ACTIVE,2026-05-28,2031-05-27,123000000.0
CARD000020268,CUS00024065,DEBIT,,ACTIVE,2024-09-16,2029-09-15,0.0
CARD000020269,CUS00024066,CREDIT,GOLD,ACTIVE,2025-05-11,2030-05-10,36000000.0
CARD000020270,CUS00024069,CREDIT,GOLD,ACTIVE,2021-06-21,2026-06-20,244000000.0
CARD000020271,CUS00024070,CREDIT,STANDARD,ACTIVE,2021-04-28,2026-04-27,142000000.0
CARD000020272,CUS00024070,CREDIT,STANDARD,ACTIVE,2022-04-01,2027-03-31,139000000.0
CARD000020273,CUS00024071,DEBIT,,ACTIVE,2022-02-17,2027-02-16,0.0
CARD000020274,CUS00024073,CREDIT,PLATINUM,ACTIVE,2024-01-10,2029-01-08,275000000.0
CARD000020275,CUS00024074,CREDIT,PLATINUM,ACTIVE,2023-01-27,2028-01-26,128000000.0
CARD000020276,CUS00024075,DEBIT,,ACTIVE,2025-09-29,2030-09-28,0.0
CARD000020277,CUS00024076,DEBIT,,ACTIVE,2020-10-13,2025-10-12,0.0
CARD000020278,CUS00024077,CREDIT,STANDARD,ACTIVE,2022-02-18,2027-02-17,122000000.0
CARD000020279,CUS00024077,CREDIT,STANDARD,ACTIVE,2026-04-16,2031-04-15,155000000.0
CARD000020280,CUS00024078,CREDIT,PLATINUM,ACTIVE,2022-11-13,2027-11-12,328000000.0
CARD000020281,CUS00024078,CREDIT,STANDARD,ACTIVE,2021-08-05,2026-08-04,281000000.0
CARD000020282,CUS00024080,CREDIT,GOLD,ACTIVE,2026-04-16,2031-04-15,64000000.0
CARD000020283,CUS00024081,CREDIT,PLATINUM,ACTIVE,2023-01-05,2028-01-04,477000000.0
CARD000020284,CUS00024081,DEBIT,,ACTIVE,2023-02-24,2028-02-23,0.0
CARD000020285,CUS00024082,DEBIT,,ACTIVE,2025-12-15,2030-12-14,0.0
CARD000020286,CUS00024083,CREDIT,STANDARD,ACTIVE,2025-02-24,2030-02-23,419000000.0
CARD000020287,CUS00024084,DEBIT,,ACTIVE,2026-02-16,2031-02-15,0.0
CARD000020288,CUS00024084,CREDIT,PLATINUM,ACTIVE,2025-07-12,2030-07-11,55000000.0
CARD000020289,CUS00024088,DEBIT,,ACTIVE,2022-10-10,2027-10-09,0.0
CARD000020290,CUS00024090,DEBIT,,ACTIVE,2023-01-08,2028-01-07,0.0
CARD000020291,CUS00024091,CREDIT,STANDARD,ACTIVE,2026-04-11,2031-04-10,21000000.0
CARD000020292,CUS00024092,DEBIT,,ACTIVE,2026-04-13,2031-04-12,0.0
CARD000020293,CUS00024092,DEBIT,,ACTIVE,2021-01-26,2026-01-25,0.0
CARD000020294,CUS00024095,CREDIT,PLATINUM,ACTIVE,2022-05-08,2027-05-07,20000000.0
CARD000020295,CUS00024096,CREDIT,STANDARD,ACTIVE,2024-03-17,2029-03-16,36000000.0
CARD000020296,CUS00024097,DEBIT,,ACTIVE,2022-03-18,2027-03-17,0.0
CARD000020297,CUS00024098,CREDIT,PLATINUM,ACTIVE,2025-02-16,2030-02-15,140000000.0
CARD000020298,CUS00024098,CREDIT,GOLD,ACTIVE,2022-05-10,2027-05-09,162000000.0
CARD000020299,CUS00024100,CREDIT,GOLD,ACTIVE,2024-08-11,2029-08-10,244000000.0
CARD000020300,CUS00024100,DEBIT,,BLOCKED,2021-09-09,2026-09-08,0.0
CARD000020301,CUS00024101,DEBIT,,BLOCKED,2021-02-01,2026-01-31,0.0
CARD000020302,CUS00024102,DEBIT,,ACTIVE,2022-12-15,2027-12-14,0.0
CARD000020303,CUS00024102,DEBIT,,ACTIVE,2025-07-12,2030-07-11,0.0
CARD000020304,CUS00024103,DEBIT,,ACTIVE,2024-06-08,2029-06-07,0.0
CARD000020305,CUS00024103,CREDIT,GOLD,ACTIVE,2022-10-15,2027-10-14,86000000.0
CARD000020306,CUS00024104,DEBIT,,ACTIVE,2025-01-05,2030-01-04,0.0
CARD000020307,CUS00024105,DEBIT,,ACTIVE,2024-07-09,2029-07-08,0.0
CARD000020308,CUS00024105,CREDIT,GOLD,ACTIVE,2025-07-27,2030-07-26,237000000.0
CARD000020309,CUS00024106,CREDIT,STANDARD,BLOCKED,2024-11-03,2029-11-02,286000000.0
CARD000020310,CUS00024107,DEBIT,,ACTIVE,2025-06-28,2030-06-27,0.0
CARD000020311,CUS00024108,DEBIT,,BLOCKED,2026-01-27,2031-01-26,0.0
CARD000020312,CUS00024109,CREDIT,GOLD,ACTIVE,2024-04-30,2029-04-29,129000000.0
CARD000020313,CUS00024110,DEBIT,,ACTIVE,2023-07-27,2028-07-25,0.0
CARD000020314,CUS00024111,CREDIT,STANDARD,EXPIRED,2022-05-28,2027-05-27,306000000.0
CARD000020315,CUS00024112,CREDIT,GOLD,ACTIVE,2023-12-11,2028-12-09,97000000.0
CARD000020316,CUS00024112,DEBIT,,ACTIVE,2026-04-12,2031-04-11,0.0
CARD000020317,CUS00024114,DEBIT,,ACTIVE,2021-04-03,2026-04-02,0.0
CARD000020318,CUS00024115,DEBIT,,ACTIVE,2020-09-04,2025-09-03,0.0
CARD000020319,CUS00024117,DEBIT,,ACTIVE,2022-08-12,2027-08-11,0.0
CARD000020320,CUS00024118,DEBIT,,ACTIVE,2023-01-30,2028-01-29,0.0
CARD000020321,CUS00024120,DEBIT,,ACTIVE,2024-06-19,2029-06-18,0.0
CARD000020322,CUS00024121,CREDIT,GOLD,ACTIVE,2020-12-05,2025-12-04,182000000.0
CARD000020323,CUS00024121,CREDIT,STANDARD,ACTIVE,2024-05-15,2029-05-14,266000000.0
CARD000020324,CUS00024122,CREDIT,PLATINUM,ACTIVE,2022-07-12,2027-07-11,39000000.0
CARD000020325,CUS00024122,CREDIT,PLATINUM,ACTIVE,2022-05-18,2027-05-17,45000000.0
CARD000020326,CUS00024123,DEBIT,,ACTIVE,2022-07-09,2027-07-08,0.0
CARD000020327,CUS00024126,DEBIT,,ACTIVE,2023-01-26,2028-01-25,0.0
CARD000020328,CUS00024127,CREDIT,STANDARD,ACTIVE,2022-05-26,2027-05-25,22000000.0
CARD000020329,CUS00024130,CREDIT,GOLD,ACTIVE,2023-09-06,2028-09-04,132000000.0
CARD000020330,CUS00024130,DEBIT,,ACTIVE,2026-03-23,2031-03-22,0.0
CARD000020331,CUS00024133,DEBIT,,ACTIVE,2025-09-08,2030-09-07,0.0
CARD000020332,CUS00024133,CREDIT,STANDARD,ACTIVE,2025-10-16,2030-10-15,328000000.0
CARD000020333,CUS00024135,CREDIT,PLATINUM,ACTIVE,2023-09-30,2028-09-28,182000000.0
CARD000020334,CUS00024136,DEBIT,,ACTIVE,2022-10-15,2027-10-14,0.0
CARD000020335,CUS00024137,DEBIT,,ACTIVE,2025-05-28,2030-05-27,0.0
CARD000020336,CUS00024142,CREDIT,GOLD,ACTIVE,2024-07-24,2029-07-23,57000000.0
CARD000020337,CUS00024143,CREDIT,GOLD,BLOCKED,2024-05-21,2029-05-20,93000000.0
CARD000020338,CUS00024144,DEBIT,,ACTIVE,2025-06-05,2030-06-04,0.0
CARD000020339,CUS00024144,CREDIT,GOLD,ACTIVE,2024-10-25,2029-10-24,292000000.0
CARD000020340,CUS00024145,DEBIT,,ACTIVE,2021-03-12,2026-03-11,0.0
CARD000020341,CUS00024145,DEBIT,,ACTIVE,2024-11-24,2029-11-23,0.0
CARD000020342,CUS00024146,CREDIT,STANDARD,ACTIVE,2024-11-21,2029-11-20,80000000.0
CARD000020343,CUS00024147,CREDIT,PLATINUM,ACTIVE,2023-04-21,2028-04-19,198000000.0
CARD000020344,CUS00024148,DEBIT,,ACTIVE,2022-08-24,2027-08-23,0.0
CARD000020345,CUS00024151,DEBIT,,ACTIVE,2023-05-18,2028-05-16,0.0
CARD000020346,CUS00024153,DEBIT,,ACTIVE,2026-02-15,2031-02-14,0.0
CARD000020347,CUS00024154,CREDIT,PLATINUM,ACTIVE,2022-05-18,2027-05-17,135000000.0
CARD000020348,CUS00024155,CREDIT,GOLD,ACTIVE,2022-07-13,2027-07-12,500000000.0
CARD000020349,CUS00024155,DEBIT,,ACTIVE,2020-08-27,2025-08-26,0.0
CARD000020350,CUS00024156,CREDIT,PLATINUM,ACTIVE,2024-08-16,2029-08-15,68000000.0
CARD000020351,CUS00024158,CREDIT,STANDARD,ACTIVE,2025-06-02,2030-06-01,52000000.0
CARD000020352,CUS00024159,DEBIT,,ACTIVE,2024-09-05,2029-09-04,0.0
CARD000020353,CUS00024160,DEBIT,,ACTIVE,2021-02-22,2026-02-21,0.0
CARD000020354,CUS00024161,DEBIT,,ACTIVE,2021-02-17,2026-02-16,0.0
CARD000020355,CUS00024162,DEBIT,,ACTIVE,2022-04-18,2027-04-17,0.0
CARD000020356,CUS00024163,CREDIT,STANDARD,ACTIVE,2026-01-09,2031-01-08,121000000.0
CARD000020357,CUS00024165,CREDIT,PLATINUM,ACTIVE,2022-07-24,2027-07-23,457000000.0
CARD000020358,CUS00024166,CREDIT,STANDARD,ACTIVE,2022-05-16,2027-05-15,33000000.0
CARD000020359,CUS00024167,CREDIT,PLATINUM,ACTIVE,2023-02-19,2028-02-18,500000000.0
CARD000020360,CUS00024168,CREDIT,GOLD,ACTIVE,2025-10-02,2030-10-01,257000000.0
CARD000020361,CUS00024169,DEBIT,,ACTIVE,2020-09-13,2025-09-12,0.0
CARD000020362,CUS00024170,CREDIT,GOLD,ACTIVE,2022-01-17,2027-01-16,91000000.0
CARD000020363,CUS00024171,CREDIT,GOLD,ACTIVE,2025-02-25,2030-02-24,126000000.0
CARD000020364,CUS00024171,CREDIT,GOLD,ACTIVE,2021-11-21,2026-11-20,72000000.0
CARD000020365,CUS00024172,CREDIT,PLATINUM,BLOCKED,2023-11-07,2028-11-05,59000000.0
CARD000020366,CUS00024173,CREDIT,GOLD,ACTIVE,2021-03-16,2026-03-15,272000000.0
CARD000020367,CUS00024174,CREDIT,PLATINUM,ACTIVE,2024-10-08,2029-10-07,80000000.0
CARD000020368,CUS00024176,CREDIT,STANDARD,ACTIVE,2024-12-21,2029-12-20,316000000.0
CARD000020369,CUS00024177,DEBIT,,ACTIVE,2023-03-12,2028-03-10,0.0
CARD000020370,CUS00024178,DEBIT,,EXPIRED,2024-09-12,2029-09-11,0.0
CARD000020371,CUS00024180,CREDIT,PLATINUM,ACTIVE,2022-06-25,2027-06-24,57000000.0
CARD000020372,CUS00024182,CREDIT,PLATINUM,ACTIVE,2025-05-24,2030-05-23,247000000.0
CARD000020373,CUS00024183,CREDIT,GOLD,EXPIRED,2024-08-16,2029-08-15,123000000.0
CARD000020374,CUS00024184,DEBIT,,ACTIVE,2022-08-01,2027-07-31,0.0
CARD000020375,CUS00024187,CREDIT,STANDARD,ACTIVE,2026-03-17,2031-03-16,125000000.0
CARD000020376,CUS00024188,CREDIT,PLATINUM,ACTIVE,2025-10-18,2030-10-17,500000000.0
CARD000020377,CUS00024188,DEBIT,,ACTIVE,2025-08-11,2030-08-10,0.0
CARD000020378,CUS00024192,DEBIT,,ACTIVE,2022-08-21,2027-08-20,0.0
CARD000020379,CUS00024192,CREDIT,PLATINUM,ACTIVE,2022-05-23,2027-05-22,175000000.0
CARD000020380,CUS00024193,DEBIT,,ACTIVE,2023-02-17,2028-02-16,0.0
CARD000020381,CUS00024193,CREDIT,STANDARD,ACTIVE,2020-08-29,2025-08-28,35000000.0
CARD000020382,CUS00024195,CREDIT,PLATINUM,ACTIVE,2023-12-27,2028-12-25,64000000.0
CARD000020383,CUS00024195,DEBIT,,BLOCKED,2024-08-21,2029-08-20,0.0
CARD000020384,CUS00024197,CREDIT,GOLD,ACTIVE,2022-12-08,2027-12-07,20000000.0
CARD000020385,CUS00024198,DEBIT,,ACTIVE,2024-02-20,2029-02-18,0.0
CARD000020386,CUS00024198,CREDIT,GOLD,ACTIVE,2024-01-26,2029-01-24,71000000.0
CARD000020387,CUS00024199,CREDIT,GOLD,ACTIVE,2021-05-14,2026-05-13,47000000.0
CARD000020388,CUS00024200,DEBIT,,ACTIVE,2025-12-29,2030-12-28,0.0
CARD000020389,CUS00024201,CREDIT,PLATINUM,ACTIVE,2025-10-04,2030-10-03,282000000.0
CARD000020390,CUS00024201,DEBIT,,EXPIRED,2020-12-28,2025-12-27,0.0
CARD000020391,CUS00024202,DEBIT,,ACTIVE,2024-03-12,2029-03-11,0.0
CARD000020392,CUS00024203,CREDIT,GOLD,ACTIVE,2025-03-29,2030-03-28,31000000.0
CARD000020393,CUS00024203,CREDIT,STANDARD,ACTIVE,2021-07-04,2026-07-03,20000000.0
CARD000020394,CUS00024204,DEBIT,,ACTIVE,2022-08-04,2027-08-03,0.0
CARD000020395,CUS00024205,CREDIT,STANDARD,ACTIVE,2025-06-02,2030-06-01,500000000.0
CARD000020396,CUS00024206,DEBIT,,ACTIVE,2023-01-16,2028-01-15,0.0
CARD000020397,CUS00024206,DEBIT,,ACTIVE,2022-01-14,2027-01-13,0.0
CARD000020398,CUS00024208,CREDIT,STANDARD,ACTIVE,2021-10-05,2026-10-04,169000000.0
CARD000020399,CUS00024209,CREDIT,STANDARD,ACTIVE,2023-11-07,2028-11-05,163000000.0
CARD000020400,CUS00024209,DEBIT,,ACTIVE,2020-11-24,2025-11-23,0.0
CARD000020401,CUS00024211,DEBIT,,ACTIVE,2023-07-26,2028-07-24,0.0
CARD000020402,CUS00024211,DEBIT,,ACTIVE,2025-12-06,2030-12-05,0.0
CARD000020403,CUS00024212,DEBIT,,ACTIVE,2022-01-23,2027-01-22,0.0
CARD000020404,CUS00024214,DEBIT,,ACTIVE,2021-05-09,2026-05-08,0.0
CARD000020405,CUS00024215,DEBIT,,ACTIVE,2025-11-15,2030-11-14,0.0
CARD000020406,CUS00024216,CREDIT,GOLD,ACTIVE,2023-12-07,2028-12-05,168000000.0
CARD000020407,CUS00024216,CREDIT,PLATINUM,ACTIVE,2023-11-06,2028-11-04,85000000.0
CARD000020408,CUS00024218,DEBIT,,ACTIVE,2023-04-01,2028-03-30,0.0
CARD000020409,CUS00024219,CREDIT,STANDARD,ACTIVE,2026-02-21,2031-02-20,348000000.0
CARD000020410,CUS00024219,CREDIT,STANDARD,ACTIVE,2026-04-15,2031-04-14,229000000.0
CARD000020411,CUS00024220,CREDIT,STANDARD,ACTIVE,2021-04-09,2026-04-08,285000000.0
CARD000020412,CUS00024221,CREDIT,STANDARD,ACTIVE,2025-09-24,2030-09-23,443000000.0
CARD000020413,CUS00024223,CREDIT,PLATINUM,ACTIVE,2023-01-17,2028-01-16,60000000.0
CARD000020414,CUS00024225,DEBIT,,ACTIVE,2024-04-05,2029-04-04,0.0
CARD000020415,CUS00024225,CREDIT,PLATINUM,ACTIVE,2022-12-30,2027-12-29,500000000.0
CARD000020416,CUS00024229,DEBIT,,ACTIVE,2025-12-25,2030-12-24,0.0
CARD000020417,CUS00024230,CREDIT,STANDARD,ACTIVE,2025-04-25,2030-04-24,110000000.0
CARD000020418,CUS00024230,CREDIT,STANDARD,ACTIVE,2026-03-15,2031-03-14,100000000.0
CARD000020419,CUS00024231,DEBIT,,ACTIVE,2023-10-16,2028-10-14,0.0
CARD000020420,CUS00024232,DEBIT,,ACTIVE,2023-10-07,2028-10-05,0.0
CARD000020421,CUS00024232,DEBIT,,ACTIVE,2026-04-12,2031-04-11,0.0
CARD000020422,CUS00024233,CREDIT,PLATINUM,ACTIVE,2021-05-10,2026-05-09,89000000.0
CARD000020423,CUS00024233,DEBIT,,ACTIVE,2022-06-23,2027-06-22,0.0
CARD000020424,CUS00024234,CREDIT,GOLD,ACTIVE,2021-07-31,2026-07-30,99000000.0
CARD000020425,CUS00024240,DEBIT,,ACTIVE,2023-07-13,2028-07-11,0.0
CARD000020426,CUS00024241,CREDIT,PLATINUM,ACTIVE,2023-02-09,2028-02-08,275000000.0
CARD000020427,CUS00024241,DEBIT,,ACTIVE,2021-11-15,2026-11-14,0.0
CARD000020428,CUS00024242,CREDIT,STANDARD,ACTIVE,2025-03-02,2030-03-01,162000000.0
CARD000020429,CUS00024243,DEBIT,,ACTIVE,2024-10-29,2029-10-28,0.0
CARD000020430,CUS00024244,DEBIT,,ACTIVE,2021-08-17,2026-08-16,0.0
CARD000020431,CUS00024245,DEBIT,,ACTIVE,2024-08-20,2029-08-19,0.0
CARD000020432,CUS00024245,DEBIT,,EXPIRED,2024-11-17,2029-11-16,0.0
CARD000020433,CUS00024246,CREDIT,STANDARD,ACTIVE,2024-08-22,2029-08-21,500000000.0
CARD000020434,CUS00024247,DEBIT,,ACTIVE,2023-06-30,2028-06-28,0.0
CARD000020435,CUS00024248,DEBIT,,ACTIVE,2024-09-27,2029-09-26,0.0
CARD000020436,CUS00024248,DEBIT,,ACTIVE,2022-06-08,2027-06-07,0.0
CARD000020437,CUS00024249,CREDIT,PLATINUM,ACTIVE,2023-12-13,2028-12-11,267000000.0
CARD000020438,CUS00024251,DEBIT,,ACTIVE,2025-04-10,2030-04-09,0.0
CARD000020439,CUS00024252,CREDIT,STANDARD,ACTIVE,2021-12-04,2026-12-03,272000000.0
CARD000020440,CUS00024253,DEBIT,,ACTIVE,2023-05-13,2028-05-11,0.0
CARD000020441,CUS00024255,DEBIT,,ACTIVE,2025-12-11,2030-12-10,0.0
CARD000020442,CUS00024257,DEBIT,,ACTIVE,2021-12-17,2026-12-16,0.0
CARD000020443,CUS00024257,DEBIT,,ACTIVE,2025-11-02,2030-11-01,0.0
CARD000020444,CUS00024258,CREDIT,GOLD,ACTIVE,2025-09-03,2030-09-02,300000000.0
CARD000020445,CUS00024260,CREDIT,STANDARD,ACTIVE,2022-12-24,2027-12-23,82000000.0
CARD000020446,CUS00024261,DEBIT,,ACTIVE,2024-06-05,2029-06-04,0.0
CARD000020447,CUS00024263,DEBIT,,BLOCKED,2024-08-12,2029-08-11,0.0
CARD000020448,CUS00024263,DEBIT,,ACTIVE,2021-01-20,2026-01-19,0.0
CARD000020449,CUS00024264,DEBIT,,ACTIVE,2022-12-29,2027-12-28,0.0
CARD000020450,CUS00024265,DEBIT,,ACTIVE,2022-03-29,2027-03-28,0.0
CARD000020451,CUS00024266,DEBIT,,ACTIVE,2024-07-05,2029-07-04,0.0
CARD000020452,CUS00024268,DEBIT,,ACTIVE,2023-09-06,2028-09-04,0.0
CARD000020453,CUS00024269,CREDIT,PLATINUM,ACTIVE,2022-10-27,2027-10-26,256000000.0
CARD000020454,CUS00024270,DEBIT,,EXPIRED,2025-11-18,2030-11-17,0.0
CARD000020455,CUS00024272,DEBIT,,EXPIRED,2024-01-03,2029-01-01,0.0
CARD000020456,CUS00024273,DEBIT,,ACTIVE,2020-11-26,2025-11-25,0.0
CARD000020457,CUS00024273,CREDIT,PLATINUM,ACTIVE,2024-09-23,2029-09-22,158000000.0
CARD000020458,CUS00024274,CREDIT,PLATINUM,BLOCKED,2020-12-21,2025-12-20,43000000.0
CARD000020459,CUS00024275,CREDIT,GOLD,ACTIVE,2023-08-19,2028-08-17,58000000.0
CARD000020460,CUS00024277,DEBIT,,ACTIVE,2024-11-12,2029-11-11,0.0
CARD000020461,CUS00024278,CREDIT,GOLD,ACTIVE,2023-02-14,2028-02-13,36000000.0
CARD000020462,CUS00024279,DEBIT,,ACTIVE,2020-11-20,2025-11-19,0.0
CARD000020463,CUS00024280,CREDIT,PLATINUM,ACTIVE,2025-07-23,2030-07-22,110000000.0
CARD000020464,CUS00024281,DEBIT,,ACTIVE,2022-03-13,2027-03-12,0.0
CARD000020465,CUS00024281,DEBIT,,ACTIVE,2024-05-20,2029-05-19,0.0
CARD000020466,CUS00024282,CREDIT,STANDARD,ACTIVE,2022-07-24,2027-07-23,471000000.0
CARD000020467,CUS00024284,CREDIT,GOLD,EXPIRED,2020-11-24,2025-11-23,81000000.0
CARD000020468,CUS00024284,DEBIT,,ACTIVE,2026-06-02,2031-06-01,0.0
CARD000020469,CUS00024285,DEBIT,,BLOCKED,2026-05-26,2031-05-25,0.0
CARD000020470,CUS00024286,DEBIT,,ACTIVE,2025-02-03,2030-02-02,0.0
CARD000020471,CUS00024290,DEBIT,,ACTIVE,2023-03-07,2028-03-05,0.0
CARD000020472,CUS00024290,CREDIT,GOLD,ACTIVE,2020-11-16,2025-11-15,262000000.0
CARD000020473,CUS00024291,CREDIT,STANDARD,ACTIVE,2023-07-07,2028-07-05,265000000.0
CARD000020474,CUS00024293,CREDIT,STANDARD,ACTIVE,2025-01-26,2030-01-25,492000000.0
CARD000020475,CUS00024297,DEBIT,,ACTIVE,2025-07-31,2030-07-30,0.0
CARD000020476,CUS00024297,DEBIT,,BLOCKED,2023-07-17,2028-07-15,0.0
CARD000020477,CUS00024298,DEBIT,,ACTIVE,2025-07-10,2030-07-09,0.0
CARD000020478,CUS00024299,DEBIT,,ACTIVE,2020-10-10,2025-10-09,0.0
CARD000020479,CUS00024301,CREDIT,GOLD,ACTIVE,2021-07-27,2026-07-26,42000000.0
CARD000020480,CUS00024301,CREDIT,PLATINUM,ACTIVE,2024-11-16,2029-11-15,81000000.0
CARD000020481,CUS00024302,DEBIT,,ACTIVE,2023-11-22,2028-11-20,0.0
CARD000020482,CUS00024305,DEBIT,,ACTIVE,2023-03-28,2028-03-26,0.0
CARD000020483,CUS00024306,DEBIT,,ACTIVE,2021-08-28,2026-08-27,0.0
CARD000020484,CUS00024309,CREDIT,STANDARD,ACTIVE,2024-08-01,2029-07-31,164000000.0
CARD000020485,CUS00024309,DEBIT,,ACTIVE,2024-10-24,2029-10-23,0.0
CARD000020486,CUS00024310,CREDIT,GOLD,ACTIVE,2026-02-10,2031-02-09,500000000.0
CARD000020487,CUS00024311,CREDIT,GOLD,ACTIVE,2026-02-15,2031-02-14,309000000.0
CARD000020488,CUS00024312,CREDIT,STANDARD,ACTIVE,2023-08-25,2028-08-23,69000000.0
CARD000020489,CUS00024315,CREDIT,PLATINUM,ACTIVE,2021-11-09,2026-11-08,500000000.0
CARD000020490,CUS00024317,CREDIT,GOLD,ACTIVE,2025-02-05,2030-02-04,40000000.0
CARD000020491,CUS00024318,DEBIT,,ACTIVE,2020-12-08,2025-12-07,0.0
CARD000020492,CUS00024319,DEBIT,,ACTIVE,2023-01-28,2028-01-27,0.0
CARD000020493,CUS00024321,DEBIT,,ACTIVE,2023-06-13,2028-06-11,0.0
CARD000020494,CUS00024322,CREDIT,STANDARD,ACTIVE,2024-02-05,2029-02-03,178000000.0
CARD000020495,CUS00024325,CREDIT,PLATINUM,EXPIRED,2022-09-02,2027-09-01,122000000.0
CARD000020496,CUS00024326,CREDIT,GOLD,ACTIVE,2026-01-01,2030-12-31,500000000.0
CARD000020497,CUS00024327,DEBIT,,ACTIVE,2026-02-14,2031-02-13,0.0
CARD000020498,CUS00024332,CREDIT,STANDARD,ACTIVE,2025-08-22,2030-08-21,162000000.0
CARD000020499,CUS00024333,CREDIT,STANDARD,ACTIVE,2021-07-08,2026-07-07,36000000.0
CARD000020500,CUS00024335,CREDIT,GOLD,ACTIVE,2022-12-27,2027-12-26,43000000.0
CARD000020501,CUS00024336,CREDIT,STANDARD,ACTIVE,2025-05-03,2030-05-02,220000000.0
CARD000020502,CUS00024337,DEBIT,,ACTIVE,2022-09-01,2027-08-31,0.0
CARD000020503,CUS00024340,DEBIT,,ACTIVE,2021-12-18,2026-12-17,0.0
CARD000020504,CUS00024344,CREDIT,PLATINUM,ACTIVE,2025-09-26,2030-09-25,219000000.0
CARD000020505,CUS00024345,DEBIT,,ACTIVE,2024-07-18,2029-07-17,0.0
CARD000020506,CUS00024345,CREDIT,PLATINUM,ACTIVE,2022-05-03,2027-05-02,215000000.0
CARD000020507,CUS00024346,DEBIT,,ACTIVE,2025-02-14,2030-02-13,0.0
CARD000020508,CUS00024347,DEBIT,,ACTIVE,2021-08-15,2026-08-14,0.0
CARD000020509,CUS00024348,DEBIT,,ACTIVE,2026-05-14,2031-05-13,0.0
CARD000020510,CUS00024350,DEBIT,,BLOCKED,2023-12-04,2028-12-02,0.0
CARD000020511,CUS00024351,CREDIT,GOLD,ACTIVE,2023-01-17,2028-01-16,111000000.0
CARD000020512,CUS00024352,CREDIT,PLATINUM,ACTIVE,2022-11-11,2027-11-10,61000000.0
CARD000020513,CUS00024353,CREDIT,PLATINUM,ACTIVE,2021-06-10,2026-06-09,95000000.0
