snapshot_date,customer_id,product_propensity_feature_set,customer_value_score,intent_signal_score,engagement_score,timing_score,relationship_score,sales_suppression_flag
2026-08-31,CUS00023883,"{""CREDIT_CARD"": 0.662, ""LOAN"": 0.402, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.868}",62.96,99.0,93.37,99.85,92.12,False
2026-08-31,CUS00023884,"{""CREDIT_CARD"": 0.832, ""LOAN"": 0.578, ""DEPOSIT"": 0.397, ""INVESTMENT"": 0.379}",21.0,72.65,100.0,59.5,53.48,False
2026-08-31,CUS00023885,"{""CREDIT_CARD"": 0.559, ""LOAN"": 0.378, ""DEPOSIT"": 0.815, ""INVESTMENT"": 0.99}",82.56,72.99,76.98,65.41,70.73,True
2026-08-31,CUS00023886,"{""CREDIT_CARD"": 0.839, ""LOAN"": 0.464, ""DEPOSIT"": 0.507, ""INVESTMENT"": 0.436}",37.11,67.32,100.0,64.64,98.53,False
2026-08-31,CUS00023887,"{""CREDIT_CARD"": 0.582, ""LOAN"": 0.482, ""DEPOSIT"": 0.462, ""INVESTMENT"": 0.387}",23.48,73.96,37.25,77.27,66.22,False
2026-08-31,CUS00023888,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.905, ""DEPOSIT"": 0.219, ""INVESTMENT"": 0.244}",38.2,82.24,87.15,75.74,78.15,False
2026-08-31,CUS00023889,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.944, ""DEPOSIT"": 0.207, ""INVESTMENT"": 0.388}",46.03,72.44,62.11,68.54,86.68,False
2026-08-31,CUS00023890,"{""CREDIT_CARD"": 0.638, ""LOAN"": 0.356, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.962}",81.59,88.19,93.59,90.94,88.09,False
2026-08-31,CUS00023891,"{""CREDIT_CARD"": 0.751, ""LOAN"": 0.526, ""DEPOSIT"": 0.397, ""INVESTMENT"": 0.561}",24.4,67.51,100.0,54.18,56.24,True
2026-08-31,CUS00023892,"{""CREDIT_CARD"": 0.324, ""LOAN"": 0.28, ""DEPOSIT"": 0.211, ""INVESTMENT"": 0.147}",17.74,68.66,0.0,68.63,57.57,False
2026-08-31,CUS00023893,"{""CREDIT_CARD"": 0.539, ""LOAN"": 0.526, ""DEPOSIT"": 0.605, ""INVESTMENT"": 0.345}",25.03,85.07,24.03,72.98,88.53,False
2026-08-31,CUS00023894,"{""CREDIT_CARD"": 0.202, ""LOAN"": 0.224, ""DEPOSIT"": 0.28, ""INVESTMENT"": 0.328}",25.62,64.1,0.0,58.26,53.43,True
2026-08-31,CUS00023895,"{""CREDIT_CARD"": 0.637, ""LOAN"": 0.547, ""DEPOSIT"": 0.449, ""INVESTMENT"": 0.374}",18.97,69.73,1.07,66.62,38.63,True
2026-08-31,CUS00023896,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.235, ""INVESTMENT"": 0.24}",42.43,71.45,38.63,66.67,91.4,False
2026-08-31,CUS00023897,"{""CREDIT_CARD"": 0.961, ""LOAN"": 0.959, ""DEPOSIT"": 0.277, ""INVESTMENT"": 0.295}",41.4,67.18,83.82,70.14,80.3,False
2026-08-31,CUS00023898,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.926, ""DEPOSIT"": 0.147, ""INVESTMENT"": 0.296}",69.86,78.08,20.05,71.36,77.38,False
2026-08-31,CUS00023899,"{""CREDIT_CARD"": 0.495, ""LOAN"": 0.595, ""DEPOSIT"": 0.454, ""INVESTMENT"": 0.295}",16.6,70.61,63.61,73.07,70.18,False
2026-08-31,CUS00023900,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.239, ""INVESTMENT"": 0.331}",26.0,70.37,94.22,63.35,51.88,False
2026-08-31,CUS00023901,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.934, ""DEPOSIT"": 0.266, ""INVESTMENT"": 0.37}",25.78,81.75,89.54,85.15,69.44,False
2026-08-31,CUS00023902,"{""CREDIT_CARD"": 0.483, ""LOAN"": 0.325, ""DEPOSIT"": 0.813, ""INVESTMENT"": 0.839}",63.91,65.5,81.09,67.61,100.0,False
2026-08-31,CUS00023903,"{""CREDIT_CARD"": 0.428, ""LOAN"": 0.34, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.827}",59.7,87.23,92.62,89.26,98.56,False
2026-08-31,CUS00023904,"{""CREDIT_CARD"": 0.272, ""LOAN"": 0.287, ""DEPOSIT"": 0.278, ""INVESTMENT"": 0.12}",15.12,69.99,0.0,60.39,15.91,True
2026-08-31,CUS00023905,"{""CREDIT_CARD"": 0.58, ""LOAN"": 0.389, ""DEPOSIT"": 0.415, ""INVESTMENT"": 0.446}",9.65,68.68,39.02,59.07,68.56,True
2026-08-31,CUS00023906,"{""CREDIT_CARD"": 0.796, ""LOAN"": 0.568, ""DEPOSIT"": 0.608, ""INVESTMENT"": 0.813}",86.31,69.98,95.24,66.93,81.95,False
2026-08-31,CUS00023907,"{""CREDIT_CARD"": 0.861, ""LOAN"": 0.491, ""DEPOSIT"": 0.563, ""INVESTMENT"": 0.474}",30.98,67.66,100.0,64.65,76.94,False
2026-08-31,CUS00023908,"{""CREDIT_CARD"": 0.731, ""LOAN"": 0.549, ""DEPOSIT"": 0.56, ""INVESTMENT"": 0.893}",76.6,74.5,93.66,61.51,77.63,False
2026-08-31,CUS00023909,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.941, ""DEPOSIT"": 0.063, ""INVESTMENT"": 0.41}",49.29,66.31,93.61,61.07,78.21,False
2026-08-31,CUS00023910,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.284, ""INVESTMENT"": 0.414}",50.35,69.7,98.33,60.56,64.42,True
2026-08-31,CUS00023911,"{""CREDIT_CARD"": 0.905, ""LOAN"": 0.464, ""DEPOSIT"": 0.444, ""INVESTMENT"": 0.427}",34.68,80.65,100.0,74.05,97.23,False
2026-08-31,CUS00023912,"{""CREDIT_CARD"": 0.72, ""LOAN"": 0.486, ""DEPOSIT"": 0.441, ""INVESTMENT"": 0.56}",44.36,84.23,100.0,69.34,62.77,False
2026-08-31,CUS00023913,"{""CREDIT_CARD"": 0.339, ""LOAN"": 0.149, ""DEPOSIT"": 0.27, ""INVESTMENT"": 0.097}",3.7,56.39,0.0,57.52,39.35,False
2026-08-31,CUS00023914,"{""CREDIT_CARD"": 0.716, ""LOAN"": 0.532, ""DEPOSIT"": 0.669, ""INVESTMENT"": 0.302}",20.98,86.22,27.1,72.41,58.76,False
2026-08-31,CUS00023915,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.989, ""DEPOSIT"": 0.302, ""INVESTMENT"": 0.324}",31.56,65.38,95.43,59.86,75.97,True
2026-08-31,CUS00023916,"{""CREDIT_CARD"": 0.323, ""LOAN"": 0.212, ""DEPOSIT"": 0.271, ""INVESTMENT"": 0.252}",15.08,69.48,0.06,55.96,72.21,False
2026-08-31,CUS00023917,"{""CREDIT_CARD"": 0.311, ""LOAN"": 0.289, ""DEPOSIT"": 0.199, ""INVESTMENT"": 0.23}",0.15,60.14,0.0,50.8,21.11,False
2026-08-31,CUS00023918,"{""CREDIT_CARD"": 0.889, ""LOAN"": 0.528, ""DEPOSIT"": 0.518, ""INVESTMENT"": 0.835}",96.92,90.4,94.17,88.59,79.47,False
2026-08-31,CUS00023919,"{""CREDIT_CARD"": 0.632, ""LOAN"": 0.361, ""DEPOSIT"": 0.861, ""INVESTMENT"": 0.894}",47.13,68.39,80.27,69.36,69.7,True
2026-08-31,CUS00023920,"{""CREDIT_CARD"": 0.772, ""LOAN"": 0.622, ""DEPOSIT"": 0.556, ""INVESTMENT"": 0.83}",89.96,94.57,100.0,80.42,73.47,False
2026-08-31,CUS00023921,"{""CREDIT_CARD"": 0.631, ""LOAN"": 0.597, ""DEPOSIT"": 0.528, ""INVESTMENT"": 0.843}",94.85,85.61,99.79,80.22,78.13,False
2026-08-31,CUS00023922,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.917, ""DEPOSIT"": 0.236, ""INVESTMENT"": 0.406}",43.46,74.43,79.27,74.72,47.48,False
2026-08-31,CUS00023923,"{""CREDIT_CARD"": 0.961, ""LOAN"": 0.972, ""DEPOSIT"": 0.257, ""INVESTMENT"": 0.295}",33.68,67.48,95.76,67.55,83.36,False
2026-08-31,CUS00023924,"{""CREDIT_CARD"": 0.593, ""LOAN"": 0.636, ""DEPOSIT"": 0.435, ""INVESTMENT"": 0.442}",10.93,62.49,38.86,53.22,40.67,False
2026-08-31,CUS00023925,"{""CREDIT_CARD"": 0.61, ""LOAN"": 0.462, ""DEPOSIT"": 0.367, ""INVESTMENT"": 0.297}",12.23,76.73,38.27,77.15,34.42,False
2026-08-31,CUS00023926,"{""CREDIT_CARD"": 0.739, ""LOAN"": 0.5, ""DEPOSIT"": 0.357, ""INVESTMENT"": 0.514}",23.88,88.33,100.0,72.97,65.5,False
2026-08-31,CUS00023927,"{""CREDIT_CARD"": 0.108, ""LOAN"": 0.144, ""DEPOSIT"": 0.275, ""INVESTMENT"": 0.095}",0.51,41.21,0.0,35.35,36.49,False
2026-08-31,CUS00023928,"{""CREDIT_CARD"": 0.588, ""LOAN"": 0.429, ""DEPOSIT"": 0.523, ""INVESTMENT"": 0.27}",30.43,87.03,35.46,85.49,66.15,False
2026-08-31,CUS00023929,"{""CREDIT_CARD"": 0.537, ""LOAN"": 0.326, ""DEPOSIT"": 0.855, ""INVESTMENT"": 0.874}",76.11,71.45,93.85,66.17,100.0,False
2026-08-31,CUS00023930,"{""CREDIT_CARD"": 0.855, ""LOAN"": 0.558, ""DEPOSIT"": 0.443, ""INVESTMENT"": 0.488}",15.71,75.34,100.0,67.37,64.0,False
2026-08-31,CUS00023931,"{""CREDIT_CARD"": 0.295, ""LOAN"": 0.349, ""DEPOSIT"": 0.302, ""INVESTMENT"": 0.203}",5.99,70.29,0.0,63.35,44.12,False
2026-08-31,CUS00023932,"{""CREDIT_CARD"": 0.543, ""LOAN"": 0.521, ""DEPOSIT"": 0.377, ""INVESTMENT"": 0.385}",31.52,67.15,29.98,56.79,39.06,False
2026-08-31,CUS00023933,"{""CREDIT_CARD"": 0.63, ""LOAN"": 0.527, ""DEPOSIT"": 0.427, ""INVESTMENT"": 0.497}",33.28,81.03,0.47,73.36,49.84,False
2026-08-31,CUS00023934,"{""CREDIT_CARD"": 0.78, ""LOAN"": 0.524, ""DEPOSIT"": 0.542, ""INVESTMENT"": 0.933}",92.33,71.34,91.89,61.57,96.94,False
2026-08-31,CUS00023935,"{""CREDIT_CARD"": 0.262, ""LOAN"": 0.084, ""DEPOSIT"": 0.234, ""INVESTMENT"": 0.19}",0.0,40.62,0.0,35.5,40.2,False
2026-08-31,CUS00023936,"{""CREDIT_CARD"": 0.989, ""LOAN"": 0.924, ""DEPOSIT"": 0.222, ""INVESTMENT"": 0.254}",48.82,61.81,70.91,63.53,90.5,False
2026-08-31,CUS00023937,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.227, ""INVESTMENT"": 0.328}",46.62,71.94,60.23,70.0,81.97,False
2026-08-31,CUS00023938,"{""CREDIT_CARD"": 0.857, ""LOAN"": 0.516, ""DEPOSIT"": 0.364, ""INVESTMENT"": 0.662}",56.4,76.62,100.0,80.37,91.98,False
2026-08-31,CUS00023939,"{""CREDIT_CARD"": 0.323, ""LOAN"": 0.155, ""DEPOSIT"": 0.29, ""INVESTMENT"": 0.216}",7.42,50.33,0.0,52.65,38.86,False
2026-08-31,CUS00023940,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.897, ""DEPOSIT"": 0.286, ""INVESTMENT"": 0.348}",40.98,81.91,82.28,81.7,78.01,False
2026-08-31,CUS00023941,"{""CREDIT_CARD"": 0.406, ""LOAN"": 0.364, ""DEPOSIT"": 0.855, ""INVESTMENT"": 0.869}",50.26,72.59,92.08,70.17,96.45,False
2026-08-31,CUS00023942,"{""CREDIT_CARD"": 0.319, ""LOAN"": 0.129, ""DEPOSIT"": 0.302, ""INVESTMENT"": 0.193}",21.58,56.53,0.0,57.77,13.07,False
2026-08-31,CUS00023943,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.21, ""INVESTMENT"": 0.307}",18.72,64.31,94.24,63.84,52.73,True
2026-08-31,CUS00023944,"{""CREDIT_CARD"": 0.572, ""LOAN"": 0.464, ""DEPOSIT"": 0.433, ""INVESTMENT"": 0.386}",19.82,71.25,22.94,68.62,37.94,False
2026-08-31,CUS00023945,"{""CREDIT_CARD"": 0.585, ""LOAN"": 0.264, ""DEPOSIT"": 0.987, ""INVESTMENT"": 0.951}",44.86,99.0,92.23,86.37,57.75,False
2026-08-31,CUS00023946,"{""CREDIT_CARD"": 0.862, ""LOAN"": 0.477, ""DEPOSIT"": 0.427, ""INVESTMENT"": 0.496}",21.71,77.02,100.0,69.86,58.31,False
2026-08-31,CUS00023947,"{""CREDIT_CARD"": 0.672, ""LOAN"": 0.546, ""DEPOSIT"": 0.523, ""INVESTMENT"": 0.871}",100.0,77.58,95.95,73.23,96.45,False
2026-08-31,CUS00023948,"{""CREDIT_CARD"": 0.64, ""LOAN"": 0.395, ""DEPOSIT"": 0.43, ""INVESTMENT"": 0.35}",11.92,51.85,44.34,52.84,67.97,False
2026-08-31,CUS00023949,"{""CREDIT_CARD"": 0.694, ""LOAN"": 0.488, ""DEPOSIT"": 0.405, ""INVESTMENT"": 0.383}",36.61,77.22,0.0,70.77,73.91,False
2026-08-31,CUS00023950,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.953, ""DEPOSIT"": 0.188, ""INVESTMENT"": 0.309}",29.07,79.7,98.14,80.12,82.87,False
2026-08-31,CUS00023951,"{""CREDIT_CARD"": 0.304, ""LOAN"": 0.165, ""DEPOSIT"": 0.22, ""INVESTMENT"": 0.255}",7.98,63.18,0.0,64.5,38.92,False
2026-08-31,CUS00023952,"{""CREDIT_CARD"": 0.426, ""LOAN"": 0.46, ""DEPOSIT"": 0.341, ""INVESTMENT"": 0.357}",22.2,66.84,0.41,61.37,57.93,True
2026-08-31,CUS00023953,"{""CREDIT_CARD"": 0.827, ""LOAN"": 0.484, ""DEPOSIT"": 0.58, ""INVESTMENT"": 0.873}",100.0,66.77,76.6,63.9,97.51,False
2026-08-31,CUS00023954,"{""CREDIT_CARD"": 0.809, ""LOAN"": 0.493, ""DEPOSIT"": 0.387, ""INVESTMENT"": 0.493}",36.03,78.53,100.0,81.51,61.82,True
2026-08-31,CUS00023955,"{""CREDIT_CARD"": 0.706, ""LOAN"": 0.454, ""DEPOSIT"": 0.439, ""INVESTMENT"": 0.319}",14.31,69.86,35.28,62.5,62.87,False
2026-08-31,CUS00023956,"{""CREDIT_CARD"": 0.784, ""LOAN"": 0.431, ""DEPOSIT"": 0.439, ""INVESTMENT"": 0.395}",12.7,62.46,100.0,65.32,60.3,False
2026-08-31,CUS00023957,"{""CREDIT_CARD"": 0.664, ""LOAN"": 0.477, ""DEPOSIT"": 0.363, ""INVESTMENT"": 0.459}",36.79,77.51,3.97,70.38,70.82,False
2026-08-31,CUS00023958,"{""CREDIT_CARD"": 0.902, ""LOAN"": 0.571, ""DEPOSIT"": 0.506, ""INVESTMENT"": 0.809}",100.0,61.97,74.85,60.81,53.42,True
2026-08-31,CUS00023959,"{""CREDIT_CARD"": 0.623, ""LOAN"": 0.393, ""DEPOSIT"": 0.374, ""INVESTMENT"": 0.314}",30.92,71.23,33.67,66.79,75.94,False
2026-08-31,CUS00023960,"{""CREDIT_CARD"": 0.615, ""LOAN"": 0.506, ""DEPOSIT"": 0.629, ""INVESTMENT"": 0.443}",50.99,99.0,19.25,83.19,52.73,False
2026-08-31,CUS00023961,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.937, ""DEPOSIT"": 0.222, ""INVESTMENT"": 0.397}",27.89,81.25,83.02,69.02,45.01,True
2026-08-31,CUS00023962,"{""CREDIT_CARD"": 0.437, ""LOAN"": 0.308, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.967}",57.78,87.83,76.53,86.39,82.88,False
2026-08-31,CUS00023963,"{""CREDIT_CARD"": 0.948, ""LOAN"": 0.56, ""DEPOSIT"": 0.477, ""INVESTMENT"": 0.61}",62.5,86.82,100.0,88.97,61.86,True
2026-08-31,CUS00023964,"{""CREDIT_CARD"": 0.702, ""LOAN"": 0.579, ""DEPOSIT"": 0.427, ""INVESTMENT"": 0.406}",28.3,76.75,15.72,75.74,67.85,False
2026-08-31,CUS00023965,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.968, ""DEPOSIT"": 0.257, ""INVESTMENT"": 0.267}",46.93,65.44,50.28,60.87,85.81,False
2026-08-31,CUS00023966,"{""CREDIT_CARD"": 0.542, ""LOAN"": 0.348, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.854}",63.27,89.65,77.32,90.17,72.8,False
2026-08-31,CUS00023967,"{""CREDIT_CARD"": 0.68, ""LOAN"": 0.371, ""DEPOSIT"": 0.412, ""INVESTMENT"": 0.364}",41.15,72.77,0.24,58.42,84.91,True
2026-08-31,CUS00023968,"{""CREDIT_CARD"": 0.44, ""LOAN"": 0.298, ""DEPOSIT"": 0.843, ""INVESTMENT"": 0.865}",54.8,68.48,99.1,68.77,80.28,False
2026-08-31,CUS00023969,"{""CREDIT_CARD"": 0.82, ""LOAN"": 0.574, ""DEPOSIT"": 0.357, ""INVESTMENT"": 0.459}",34.87,84.32,100.0,80.77,100.0,True
2026-08-31,CUS00023970,"{""CREDIT_CARD"": 0.823, ""LOAN"": 0.526, ""DEPOSIT"": 0.436, ""INVESTMENT"": 0.472}",23.87,71.6,100.0,68.83,88.96,False
2026-08-31,CUS00023971,"{""CREDIT_CARD"": 0.573, ""LOAN"": 0.482, ""DEPOSIT"": 0.577, ""INVESTMENT"": 0.264}",33.05,99.0,19.36,95.29,81.7,False
2026-08-31,CUS00023972,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.932, ""DEPOSIT"": 0.202, ""INVESTMENT"": 0.293}",30.55,72.78,86.15,65.91,65.66,False
2026-08-31,CUS00023973,"{""CREDIT_CARD"": 0.604, ""LOAN"": 0.576, ""DEPOSIT"": 0.403, ""INVESTMENT"": 0.255}",21.88,82.83,15.56,71.16,81.31,False
2026-08-31,CUS00023974,"{""CREDIT_CARD"": 0.932, ""LOAN"": 0.487, ""DEPOSIT"": 0.436, ""INVESTMENT"": 0.416}",16.59,67.71,100.0,57.99,55.14,True
2026-08-31,CUS00023975,"{""CREDIT_CARD"": 0.665, ""LOAN"": 0.46, ""DEPOSIT"": 0.379, ""INVESTMENT"": 0.354}",9.79,71.17,36.48,67.1,42.1,False
2026-08-31,CUS00023976,"{""CREDIT_CARD"": 0.828, ""LOAN"": 0.602, ""DEPOSIT"": 0.584, ""INVESTMENT"": 0.821}",77.89,67.21,95.93,55.04,88.47,False
2026-08-31,CUS00023977,"{""CREDIT_CARD"": 0.348, ""LOAN"": 0.279, ""DEPOSIT"": 0.207, ""INVESTMENT"": 0.182}",9.75,72.58,0.0,63.38,58.99,False
2026-08-31,CUS00023978,"{""CREDIT_CARD"": 0.714, ""LOAN"": 0.367, ""DEPOSIT"": 0.406, ""INVESTMENT"": 0.349}",20.38,56.27,0.0,57.63,53.21,False
2026-08-31,CUS00023979,"{""CREDIT_CARD"": 0.766, ""LOAN"": 0.495, ""DEPOSIT"": 0.331, ""INVESTMENT"": 0.393}",14.88,67.6,0.86,54.43,55.71,False
2026-08-31,CUS00023980,"{""CREDIT_CARD"": 0.899, ""LOAN"": 0.603, ""DEPOSIT"": 0.504, ""INVESTMENT"": 0.728}",100.0,60.5,94.93,51.74,100.0,True
2026-08-31,CUS00023981,"{""CREDIT_CARD"": 0.613, ""LOAN"": 0.354, ""DEPOSIT"": 0.956, ""INVESTMENT"": 0.99}",76.34,99.0,92.5,100.0,79.52,False
2026-08-31,CUS00023982,"{""CREDIT_CARD"": 0.797, ""LOAN"": 0.527, ""DEPOSIT"": 0.62, ""INVESTMENT"": 0.851}",77.99,69.26,97.21,63.84,72.61,True
2026-08-31,CUS00023983,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.99, ""DEPOSIT"": 0.197, ""INVESTMENT"": 0.377}",37.07,74.71,16.51,65.77,61.45,False
2026-08-31,CUS00023984,"{""CREDIT_CARD"": 0.117, ""LOAN"": 0.205, ""DEPOSIT"": 0.171, ""INVESTMENT"": 0.202}",0.0,41.9,0.0,34.69,30.79,True
2026-08-31,CUS00023985,"{""CREDIT_CARD"": 0.587, ""LOAN"": 0.51, ""DEPOSIT"": 0.648, ""INVESTMENT"": 0.444}",40.05,91.32,0.0,73.46,65.71,False
2026-08-31,CUS00023986,"{""CREDIT_CARD"": 0.858, ""LOAN"": 0.459, ""DEPOSIT"": 0.393, ""INVESTMENT"": 0.428}",41.39,68.86,100.0,60.09,93.47,True
2026-08-31,CUS00023987,"{""CREDIT_CARD"": 0.811, ""LOAN"": 0.586, ""DEPOSIT"": 0.547, ""INVESTMENT"": 0.848}",92.76,78.57,99.8,72.52,46.46,False
2026-08-31,CUS00023988,"{""CREDIT_CARD"": 0.98, ""LOAN"": 0.907, ""DEPOSIT"": 0.219, ""INVESTMENT"": 0.266}",23.61,83.11,16.01,72.14,47.29,False
2026-08-31,CUS00023989,"{""CREDIT_CARD"": 0.565, ""LOAN"": 0.317, ""DEPOSIT"": 0.979, ""INVESTMENT"": 0.918}",89.89,89.88,90.45,91.19,97.09,False
2026-08-31,CUS00023990,"{""CREDIT_CARD"": 0.622, ""LOAN"": 0.475, ""DEPOSIT"": 0.515, ""INVESTMENT"": 0.812}",74.14,86.57,80.89,74.09,78.09,False
2026-08-31,CUS00023991,"{""CREDIT_CARD"": 0.571, ""LOAN"": 0.487, ""DEPOSIT"": 0.418, ""INVESTMENT"": 0.211}",20.22,73.28,4.73,63.76,44.88,True
2026-08-31,CUS00023992,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.987, ""DEPOSIT"": 0.179, ""INVESTMENT"": 0.292}",38.53,79.4,71.5,74.27,51.09,False
2026-08-31,CUS00023993,"{""CREDIT_CARD"": 0.716, ""LOAN"": 0.508, ""DEPOSIT"": 0.457, ""INVESTMENT"": 0.837}",100.0,68.7,90.97,68.84,84.7,False
2026-08-31,CUS00023994,"{""CREDIT_CARD"": 0.296, ""LOAN"": 0.348, ""DEPOSIT"": 0.137, ""INVESTMENT"": 0.2}",7.22,66.69,0.0,67.56,14.64,False
2026-08-31,CUS00023995,"{""CREDIT_CARD"": 0.84, ""LOAN"": 0.531, ""DEPOSIT"": 0.605, ""INVESTMENT"": 0.754}",60.69,74.38,86.06,69.67,79.84,False
2026-08-31,CUS00023996,"{""CREDIT_CARD"": 0.658, ""LOAN"": 0.355, ""DEPOSIT"": 0.969, ""INVESTMENT"": 0.966}",62.99,99.0,95.2,96.19,76.76,False
2026-08-31,CUS00023997,"{""CREDIT_CARD"": 0.845, ""LOAN"": 0.531, ""DEPOSIT"": 0.464, ""INVESTMENT"": 0.446}",39.03,63.5,100.0,55.92,95.57,False
2026-08-31,CUS00023998,"{""CREDIT_CARD"": 0.851, ""LOAN"": 0.554, ""DEPOSIT"": 0.772, ""INVESTMENT"": 0.852}",100.0,88.4,100.0,80.06,100.0,True
2026-08-31,CUS00023999,"{""CREDIT_CARD"": 0.754, ""LOAN"": 0.473, ""DEPOSIT"": 0.358, ""INVESTMENT"": 0.504}",30.95,67.64,100.0,62.28,92.11,False
2026-08-31,CUS00024000,"{""CREDIT_CARD"": 0.966, ""LOAN"": 0.549, ""DEPOSIT"": 0.408, ""INVESTMENT"": 0.408}",22.18,75.99,100.0,65.05,54.21,True
2026-08-31,CUS00024001,"{""CREDIT_CARD"": 0.267, ""LOAN"": 0.327, ""DEPOSIT"": 0.295, ""INVESTMENT"": 0.161}",15.63,62.53,0.0,60.53,13.57,True
2026-08-31,CUS00024002,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.967, ""DEPOSIT"": 0.238, ""INVESTMENT"": 0.413}",20.55,60.68,97.76,60.78,70.62,False
2026-08-31,CUS00024003,"{""CREDIT_CARD"": 0.536, ""LOAN"": 0.286, ""DEPOSIT"": 0.99, ""INVESTMENT"": 0.903}",53.29,89.77,97.37,82.75,94.17,False
2026-08-31,CUS00024004,"{""CREDIT_CARD"": 0.347, ""LOAN"": 0.233, ""DEPOSIT"": 0.172, ""INVESTMENT"": 0.234}",0.0,70.58,0.0,65.52,26.12,False
2026-08-31,CUS00024005,"{""CREDIT_CARD"": 0.715, ""LOAN"": 0.655, ""DEPOSIT"": 0.619, ""INVESTMENT"": 0.725}",82.07,66.51,93.75,59.08,91.01,False
2026-08-31,CUS00024006,"{""CREDIT_CARD"": 0.793, ""LOAN"": 0.574, ""DEPOSIT"": 0.555, ""INVESTMENT"": 0.843}",100.0,79.04,97.09,65.4,79.82,False
2026-08-31,CUS00024007,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.967, ""DEPOSIT"": 0.255, ""INVESTMENT"": 0.28}",30.36,70.91,85.3,68.58,82.87,False
2026-08-31,CUS00024008,"{""CREDIT_CARD"": 0.79, ""LOAN"": 0.503, ""DEPOSIT"": 0.553, ""INVESTMENT"": 0.757}",70.63,64.67,94.04,61.96,93.79,False
2026-08-31,CUS00024009,"{""CREDIT_CARD"": 0.745, ""LOAN"": 0.533, ""DEPOSIT"": 0.589, ""INVESTMENT"": 0.835}",100.0,91.47,95.21,87.54,82.83,False
2026-08-31,CUS00024010,"{""CREDIT_CARD"": 0.747, ""LOAN"": 0.507, ""DEPOSIT"": 0.437, ""INVESTMENT"": 0.294}",32.25,72.97,1.86,62.16,60.0,False
2026-08-31,CUS00024011,"{""CREDIT_CARD"": 0.479, ""LOAN"": 0.342, ""DEPOSIT"": 0.838, ""INVESTMENT"": 0.862}",52.8,73.56,98.78,68.92,75.25,False
2026-08-31,CUS00024012,"{""CREDIT_CARD"": 0.789, ""LOAN"": 0.561, ""DEPOSIT"": 0.49, ""INVESTMENT"": 0.431}",19.41,67.15,100.0,68.59,68.38,False
2026-08-31,CUS00024013,"{""CREDIT_CARD"": 0.99, ""LOAN"": 0.872, ""DEPOSIT"": 0.178, ""INVESTMENT"": 0.257}",36.71,77.97,49.23,69.33,90.95,True
2026-08-31,CUS00024014,"{""CREDIT_CARD"": 0.714, ""LOAN"": 0.525, ""DEPOSIT"": 0.528, ""INVESTMENT"": 0.903}",87.87,62.48,14.47,56.76,89.53,False
2026-08-31,CUS00024015,"{""CREDIT_CARD"": 0.407, ""LOAN"": 0.052, ""DEPOSIT"": 0.245, ""INVESTMENT"": 0.169}",15.85,69.61,0.0,61.99,53.05,True
2026-08-31,CUS00024016,"{""CREDIT_CARD"": 0.377, ""LOAN"": 0.063, ""DEPOSIT"": 0.162, ""INVESTMENT"": 0.183}",11.68,49.37,0.0,42.73,49.59,False
2026-08-31,CUS00024017,"{""CREDIT_CARD"": 0.579, ""LOAN"": 0.522, ""DEPOSIT"": 0.435, ""INVESTMENT"": 0.297}",26.45,71.96,16.07,73.22,77.37,False
2026-08-31,CUS00024018,"{""CREDIT_CARD"": 0.714, ""LOAN"": 0.594, ""DEPOSIT"": 0.51, ""INVESTMENT"": 0.694}",69.36,66.98,17.18,66.58,99.76,True
2026-08-31,CUS00024019,"{""CREDIT_CARD"": 0.762, ""LOAN"": 0.503, ""DEPOSIT"": 0.494, ""INVESTMENT"": 0.7}",75.8,83.17,94.85,85.01,85.81,True
