customer_id,product_id,open_date,status,balance
CUS00022857,PR020,2025-03-13,ACTIVE,41085844.74
CUS00022859,PR020,2024-07-18,ACTIVE,26712945.88
CUS00022928,PR020,2023-06-10,ACTIVE,91845605.49
CUS00022930,PR020,2022-04-15,ACTIVE,28358434.19
CUS00022941,PR020,2022-04-13,ACTIVE,30809618.95
CUS00022953,PR020,2025-03-11,ACTIVE,32567703.93
CUS00022964,PR020,2026-05-10,ACTIVE,13908322.65
CUS00022978,PR020,2025-08-24,ACTIVE,58392896.16
CUS00023004,PR020,2022-11-25,ACTIVE,30318865.93
CUS00023016,PR020,2023-11-16,ACTIVE,47112924.64
CUS00023038,PR020,2022-12-02,ACTIVE,71949795.57
CUS00023045,PR020,2021-08-15,ACTIVE,3202340.56
CUS00023054,PR020,2021-08-11,ACTIVE,38599222.3
CUS00023083,PR020,2021-04-19,ACTIVE,65903115.98
CUS00023099,PR020,2024-02-07,ACTIVE,42757130.18
CUS00023135,PR020,2024-12-02,ACTIVE,11938607.74
CUS00023145,PR020,2024-06-08,ACTIVE,152259759.48
CUS00023161,PR020,2024-09-08,ACTIVE,17669067.06
CUS00023197,PR020,2024-04-13,ACTIVE,14859157.25
CUS00023216,PR020,2021-09-26,ACTIVE,53117681.35
CUS00023241,PR020,2024-03-21,ACTIVE,205623638.16
CUS00023262,PR020,2025-03-03,ACTIVE,16542458.3
CUS00023298,PR020,2023-04-18,ACTIVE,11068905.74
CUS00023306,PR020,2023-08-29,ACTIVE,102387245.4
CUS00023370,PR020,2021-09-13,ACTIVE,129387330.26
CUS00023376,PR020,2022-04-08,ACTIVE,155621690.43
CUS00023396,PR020,2022-03-16,ACTIVE,44753078.6
CUS00023452,PR020,2024-12-26,ACTIVE,64563074.92
CUS00023457,PR020,2023-12-07,ACTIVE,79998052.81
CUS00023510,PR020,2021-06-11,ACTIVE,71726985.93
CUS00023539,PR020,2022-12-14,ACTIVE,142433461.43
CUS00023546,PR020,2025-08-09,ACTIVE,37322859.09
CUS00023565,PR020,2022-09-08,ACTIVE,45948641.63
CUS00023569,PR020,2022-03-14,ACTIVE,100980283.74
CUS00023571,PR020,2024-03-14,ACTIVE,125991327.53
CUS00023587,PR020,2022-04-20,ACTIVE,66304096.79
CUS00023590,PR020,2024-06-27,ACTIVE,38107020.99
CUS00023633,PR020,2026-05-21,ACTIVE,75923088.51
CUS00023640,PR020,2026-07-11,ACTIVE,10679648.44
CUS00023673,PR020,2022-05-03,ACTIVE,28008262.44
CUS00023732,PR020,2021-03-30,ACTIVE,39256464.48
CUS00023761,PR020,2021-10-30,ACTIVE,14139448.98
CUS00023773,PR020,2024-08-28,ACTIVE,18680170.06
CUS00023780,PR020,2025-06-03,ACTIVE,16285546.38
CUS00023811,PR020,2024-03-19,ACTIVE,46010641.73
CUS00023839,PR020,2021-04-06,ACTIVE,33396492.9
CUS00023845,PR020,2025-10-06,ACTIVE,65363960.05
CUS00023851,PR020,2021-11-06,ACTIVE,54931848.9
CUS00023877,PR020,2021-11-18,ACTIVE,32464679.58
CUS00023881,PR020,2025-07-11,ACTIVE,46742267.2
CUS00023883,PR020,2026-06-11,ACTIVE,68268504.19
CUS00023893,PR020,2026-07-03,ACTIVE,7064067.44
CUS00023902,PR020,2023-01-24,ACTIVE,49757656.04
CUS00023928,PR020,2025-05-17,ACTIVE,22726741.72
CUS00023953,PR020,2024-08-13,ACTIVE,13461507.87
CUS00023968,PR020,2026-08-01,ACTIVE,105812893.66
CUS00023998,PR020,2021-09-22,ACTIVE,27967918.04
CUS00024003,PR020,2021-12-29,ACTIVE,32557301.5
CUS00024007,PR020,2021-11-03,ACTIVE,37338663.31
CUS00024025,PR020,2024-02-19,ACTIVE,114014011.76
CUS00024044,PR020,2026-06-22,ACTIVE,48107954.56
CUS00024082,PR020,2023-10-15,ACTIVE,3166712.75
CUS00024086,PR020,2022-10-19,ACTIVE,49849142.15
CUS00024100,PR020,2023-10-18,ACTIVE,3802548.18
CUS00024104,PR020,2024-06-26,ACTIVE,59971333.37
CUS00024110,PR020,2025-06-19,ACTIVE,35861777.29
CUS00024126,PR020,2025-01-29,ACTIVE,65042601.88
CUS00024145,PR020,2021-07-25,ACTIVE,60158959.35
CUS00024152,PR020,2025-08-15,ACTIVE,50559191.78
CUS00024161,PR020,2025-03-16,ACTIVE,71630779.61
CUS00024179,PR020,2024-02-28,ACTIVE,51955989.02
CUS00024188,PR020,2026-03-18,ACTIVE,68907790.26
CUS00024190,PR020,2023-08-12,ACTIVE,60476639.68
CUS00024204,PR020,2024-08-15,ACTIVE,92226911.01
CUS00024209,PR020,2024-03-30,ACTIVE,162109102.68
CUS00024244,PR020,2026-02-18,ACTIVE,120685626.72
CUS00024283,PR020,2022-02-21,ACTIVE,34459793.78
CUS00024310,PR020,2024-03-06,ACTIVE,91700113.15
CUS00024318,PR020,2025-04-26,ACTIVE,25199780.81
CUS00024321,PR020,2023-07-24,ACTIVE,14083918.0
CUS00024358,PR020,2022-02-05,ACTIVE,78620826.09
CUS00024359,PR020,2023-02-19,ACTIVE,146267217.92
CUS00024364,PR020,2024-03-27,ACTIVE,268643991.0
CUS00024381,PR020,2026-07-30,ACTIVE,41655878.41
CUS00024405,PR020,2021-07-27,ACTIVE,15709418.73
CUS00024429,PR020,2022-04-01,ACTIVE,53571932.33
CUS00024434,PR020,2023-06-19,ACTIVE,55582080.44
CUS00024471,PR020,2023-02-14,ACTIVE,31164473.51
CUS00024490,PR020,2023-02-18,ACTIVE,68796606.81
CUS00024499,PR020,2023-11-21,ACTIVE,52847614.35
CUS00024512,PR020,2021-08-29,ACTIVE,73691181.6
CUS00024515,PR020,2022-02-28,ACTIVE,63758754.08
CUS00024530,PR020,2026-07-08,ACTIVE,161373247.63
CUS00024536,PR020,2024-06-10,ACTIVE,50910833.37
CUS00024576,PR020,2023-09-30,ACTIVE,42312354.79
CUS00024590,PR020,2021-09-15,ACTIVE,170585213.07
CUS00024592,PR020,2022-09-04,ACTIVE,18901038.05
CUS00024594,PR020,2025-07-16,ACTIVE,45203213.89
CUS00024634,PR020,2023-10-01,ACTIVE,38494277.74
CUS00024657,PR020,2022-12-30,ACTIVE,30641995.99
CUS00024669,PR020,2021-04-26,ACTIVE,61944809.15
CUS00024714,PR020,2025-08-15,ACTIVE,42256352.99
CUS00024715,PR020,2026-01-23,ACTIVE,60937793.35
CUS00024727,PR020,2025-01-15,ACTIVE,30519364.58
CUS00024751,PR020,2022-07-23,ACTIVE,38368975.14
CUS00024770,PR020,2023-08-07,ACTIVE,35304227.85
CUS00024777,PR020,2026-02-13,ACTIVE,137995060.41
CUS00024796,PR020,2021-07-04,ACTIVE,6976161.27
CUS00024799,PR020,2022-02-22,ACTIVE,38492204.44
CUS00024817,PR020,2025-09-11,ACTIVE,46693494.14
CUS00024850,PR020,2026-02-05,ACTIVE,31173875.03
CUS00024862,PR020,2022-01-05,ACTIVE,102854662.93
CUS00024899,PR020,2022-03-16,ACTIVE,88564011.3
CUS00024901,PR020,2022-06-10,ACTIVE,50875725.51
CUS00024905,PR020,2021-07-05,ACTIVE,16297848.48
CUS00024911,PR020,2022-12-04,ACTIVE,30861211.6
CUS00024940,PR020,2024-03-09,ACTIVE,47521025.62
CUS00024957,PR020,2024-12-26,ACTIVE,83654456.16
CUS00024965,PR020,2026-01-09,ACTIVE,129292488.99
CUS00024985,PR020,2023-12-23,ACTIVE,51085915.35
CUS00024987,PR020,2021-10-24,ACTIVE,21794488.27
CUS00024992,PR020,2021-07-11,ACTIVE,16829484.25
CUS00025000,PR020,2024-05-20,ACTIVE,16926924.07
CUS00000011,PR021,2021-12-24,ACTIVE,81555932.74
CUS00000016,PR021,2023-02-28,ACTIVE,40353282.32
CUS00000053,PR021,2021-09-27,ACTIVE,64674176.99
CUS00000089,PR021,2026-02-07,ACTIVE,73918225.38
CUS00000117,PR021,2024-05-09,ACTIVE,59734432.92
CUS00000135,PR021,2024-09-05,ACTIVE,36650805.78
CUS00000138,PR021,2025-05-10,ACTIVE,123537235.99
CUS00000139,PR021,2022-02-24,ACTIVE,113344438.03
CUS00000141,PR021,2022-07-19,ACTIVE,36477697.94
CUS00000164,PR021,2022-10-11,ACTIVE,18060679.24
CUS00000171,PR021,2023-10-14,ACTIVE,33807695.54
CUS00000195,PR021,2023-01-16,ACTIVE,54315224.65
CUS00000207,PR021,2022-04-30,ACTIVE,100751403.69
CUS00000209,PR021,2022-12-08,ACTIVE,54263089.77
CUS00000217,PR021,2021-11-27,ACTIVE,45193520.75
CUS00000300,PR021,2023-11-11,ACTIVE,56688538.81
CUS00000303,PR021,2025-04-27,ACTIVE,43173970.63
CUS00000308,PR021,2024-09-21,ACTIVE,22877069.79
CUS00000320,PR021,2024-10-27,ACTIVE,48049642.66
CUS00000323,PR021,2023-06-11,ACTIVE,44371174.07
CUS00000342,PR021,2022-01-24,ACTIVE,31564975.26
CUS00000360,PR021,2022-04-13,ACTIVE,159937006.86
CUS00000376,PR021,2025-02-12,ACTIVE,22923617.29
CUS00000391,PR021,2022-02-03,ACTIVE,151238065.26
CUS00000399,PR021,2024-12-24,ACTIVE,78349522.59
CUS00000421,PR021,2025-06-08,ACTIVE,50771146.59
CUS00000425,PR021,2023-04-05,ACTIVE,92382932.15
CUS00000430,PR021,2025-10-04,ACTIVE,66713903.79
CUS00000460,PR021,2025-02-01,ACTIVE,40264447.77
CUS00000461,PR021,2022-01-15,ACTIVE,83618680.4
CUS00000475,PR021,2021-07-11,ACTIVE,31516717.03
CUS00000489,PR021,2022-03-31,ACTIVE,37061083.99
CUS00000494,PR021,2025-02-13,ACTIVE,34577659.24
CUS00000503,PR021,2021-10-20,ACTIVE,2009493.52
CUS00000541,PR021,2025-07-02,ACTIVE,53979217.1
CUS00000549,PR021,2024-05-08,ACTIVE,19855517.74
CUS00000561,PR021,2025-07-04,ACTIVE,140230862.74
CUS00000566,PR021,2023-02-22,ACTIVE,26920699.89
CUS00000579,PR021,2022-07-06,ACTIVE,145357900.98
CUS00000594,PR021,2024-02-29,ACTIVE,34365097.07
CUS00000605,PR021,2024-03-27,ACTIVE,97475437.23
CUS00000626,PR021,2023-05-06,ACTIVE,46580875.49
CUS00000629,PR021,2022-03-02,ACTIVE,162178183.72
CUS00000646,PR021,2026-05-11,ACTIVE,37269927.24
CUS00000653,PR021,2022-03-23,ACTIVE,131244995.54
CUS00000686,PR021,2021-03-12,ACTIVE,76924173.34
CUS00000690,PR021,2025-09-30,ACTIVE,112048742.56
CUS00000692,PR021,2022-04-08,ACTIVE,94778352.18
CUS00000712,PR021,2021-05-03,ACTIVE,23313643.05
CUS00000738,PR021,2023-01-05,ACTIVE,154873103.15
CUS00000755,PR021,2024-08-06,ACTIVE,65807350.28
CUS00000757,PR021,2024-05-04,ACTIVE,50228994.45
CUS00000783,PR021,2022-08-24,ACTIVE,86112275.89
CUS00000785,PR021,2024-05-27,ACTIVE,26138377.72
CUS00000816,PR021,2024-12-07,ACTIVE,118290796.33
CUS00000826,PR021,2025-02-08,ACTIVE,47326189.98
CUS00000839,PR021,2022-12-22,ACTIVE,51738499.72
CUS00000860,PR021,2022-09-23,ACTIVE,11154298.47
CUS00000869,PR021,2022-06-16,ACTIVE,108276560.45
CUS00000870,PR021,2025-03-05,ACTIVE,94005512.16
CUS00000905,PR021,2025-06-14,ACTIVE,28867962.49
CUS00000907,PR021,2026-06-07,ACTIVE,51888655.58
CUS00000923,PR021,2025-02-03,ACTIVE,44326150.93
CUS00000933,PR021,2026-07-14,ACTIVE,62197598.71
CUS00000945,PR021,2024-04-19,ACTIVE,172415014.6
CUS00000958,PR021,2025-10-06,ACTIVE,6670767.24
CUS00000966,PR021,2024-07-18,ACTIVE,49947745.05
CUS00001034,PR021,2024-01-06,ACTIVE,146143818.7
CUS00001035,PR021,2022-07-17,ACTIVE,39661250.23
CUS00001046,PR021,2022-10-13,ACTIVE,43294339.59
CUS00001089,PR021,2022-11-28,ACTIVE,14168582.94
CUS00001111,PR021,2023-05-23,ACTIVE,89964468.8
CUS00001112,PR021,2022-06-25,ACTIVE,62762289.74
CUS00001142,PR021,2023-04-07,ACTIVE,42558253.45
CUS00001162,PR021,2022-01-16,ACTIVE,16928234.05
CUS00001172,PR021,2026-07-29,ACTIVE,53783822.59
CUS00001188,PR021,2021-07-16,ACTIVE,10665055.35
CUS00001191,PR021,2021-05-13,ACTIVE,46827196.52
CUS00001209,PR021,2024-08-13,ACTIVE,18835971.73
CUS00001210,PR021,2021-11-13,ACTIVE,50696199.44
CUS00001230,PR021,2024-08-21,ACTIVE,79510721.2
CUS00001241,PR021,2024-12-26,ACTIVE,31386783.34
CUS00001281,PR021,2026-07-16,ACTIVE,28285316.03
CUS00001316,PR021,2023-08-08,ACTIVE,18253806.0
CUS00001317,PR021,2024-06-24,ACTIVE,32818017.97
CUS00001333,PR021,2021-07-27,ACTIVE,14797347.75
CUS00001346,PR021,2026-05-27,ACTIVE,24799510.41
CUS00001399,PR021,2024-10-14,ACTIVE,42759173.85
CUS00001426,PR021,2022-07-04,ACTIVE,18558781.32
CUS00001458,PR021,2025-10-30,ACTIVE,41814936.22
CUS00001478,PR021,2022-07-18,ACTIVE,35209167.27
CUS00001486,PR021,2023-11-21,ACTIVE,36314401.08
CUS00001500,PR021,2025-02-04,ACTIVE,131923718.05
CUS00001510,PR021,2023-10-11,ACTIVE,14160901.2
CUS00001511,PR021,2023-05-04,ACTIVE,43177919.38
CUS00001525,PR021,2023-11-09,ACTIVE,104671225.03
CUS00001526,PR021,2022-11-29,ACTIVE,67039221.1
CUS00001544,PR021,2024-03-04,ACTIVE,13428205.93
CUS00001546,PR021,2024-12-02,ACTIVE,92389239.91
CUS00001552,PR021,2021-09-26,ACTIVE,62748726.66
CUS00001559,PR021,2022-03-29,ACTIVE,100410454.03
CUS00001576,PR021,2025-06-22,ACTIVE,68768653.57
CUS00001582,PR021,2025-07-16,ACTIVE,105255923.57
CUS00001588,PR021,2026-01-26,ACTIVE,35341204.4
CUS00001606,PR021,2024-05-30,ACTIVE,87614233.84
CUS00001616,PR021,2024-04-26,ACTIVE,14738289.38
CUS00001619,PR021,2026-04-21,ACTIVE,63484902.5
CUS00001642,PR021,2024-03-16,ACTIVE,69704215.26
CUS00001649,PR021,2023-11-01,ACTIVE,12464660.05
CUS00001659,PR021,2022-03-18,ACTIVE,64703241.34
CUS00001661,PR021,2024-01-02,ACTIVE,69469223.41
CUS00001679,PR021,2022-10-11,ACTIVE,1670358.82
CUS00001697,PR021,2025-11-10,ACTIVE,27783211.88
CUS00001718,PR021,2024-08-19,ACTIVE,59128983.81
CUS00001735,PR021,2023-09-21,ACTIVE,119866311.86
CUS00001803,PR021,2021-12-05,ACTIVE,129996853.89
CUS00001812,PR021,2024-07-20,ACTIVE,9831399.95
CUS00001824,PR021,2024-12-21,ACTIVE,47171305.92
CUS00001836,PR021,2021-03-24,ACTIVE,9886539.46
CUS00001837,PR021,2026-07-20,ACTIVE,50116271.0
CUS00001843,PR021,2021-10-14,ACTIVE,73452238.92
CUS00001866,PR021,2025-02-17,ACTIVE,60432477.8
CUS00001871,PR021,2024-11-08,ACTIVE,82766025.3
CUS00001878,PR021,2024-06-26,ACTIVE,166083804.91
CUS00001891,PR021,2026-04-29,ACTIVE,28268334.67
CUS00001906,PR021,2026-05-21,ACTIVE,112761826.7
CUS00001974,PR021,2024-01-06,ACTIVE,102053970.91
CUS00001975,PR021,2024-12-14,ACTIVE,46783929.38
CUS00001976,PR021,2025-12-22,ACTIVE,2945904.0
CUS00002020,PR021,2023-11-26,ACTIVE,48301803.5
CUS00002061,PR021,2023-09-01,ACTIVE,33209391.56
CUS00002087,PR021,2022-04-25,ACTIVE,88987834.87
CUS00002092,PR021,2023-06-29,ACTIVE,90369220.15
CUS00002161,PR021,2025-01-10,ACTIVE,67748041.42
CUS00002165,PR021,2026-05-08,ACTIVE,73550835.62
CUS00002170,PR021,2025-12-26,ACTIVE,28011807.59
CUS00002201,PR021,2024-12-20,ACTIVE,88042263.12
CUS00002220,PR021,2021-08-21,ACTIVE,39252297.44
CUS00002251,PR021,2025-06-08,ACTIVE,84392574.34
CUS00002253,PR021,2021-10-05,ACTIVE,100934637.6
CUS00002263,PR021,2022-09-10,ACTIVE,23768033.92
CUS00002283,PR021,2022-12-11,ACTIVE,76671114.76
CUS00002313,PR021,2024-04-21,ACTIVE,5815441.29
CUS00002314,PR021,2023-06-21,ACTIVE,37866469.04
CUS00002318,PR021,2021-12-09,ACTIVE,62135336.59
CUS00002346,PR021,2024-05-11,ACTIVE,2242904.67
CUS00002370,PR021,2024-08-26,ACTIVE,33613777.03
CUS00002379,PR021,2024-11-04,ACTIVE,54541696.03
CUS00002392,PR021,2021-11-20,ACTIVE,64798291.97
CUS00002444,PR021,2025-11-05,ACTIVE,75838653.56
CUS00002455,PR021,2022-02-13,ACTIVE,62605590.29
CUS00002498,PR021,2022-09-29,ACTIVE,20238362.86
CUS00002501,PR021,2025-03-10,ACTIVE,47681999.2
CUS00002512,PR021,2022-11-18,ACTIVE,50722322.62
CUS00002527,PR021,2023-10-08,ACTIVE,105281356.9
CUS00002551,PR021,2024-04-24,ACTIVE,161957600.38
CUS00002562,PR021,2024-06-14,ACTIVE,88461194.94
CUS00002576,PR021,2025-08-12,ACTIVE,18108931.46
CUS00002577,PR021,2025-08-29,ACTIVE,77677553.82
CUS00002578,PR021,2025-04-29,ACTIVE,37437375.79
CUS00002583,PR021,2021-07-09,ACTIVE,58362537.52
CUS00002601,PR021,2021-05-01,ACTIVE,78554098.94
CUS00002624,PR021,2023-12-03,ACTIVE,197154438.77
CUS00002645,PR021,2024-08-09,ACTIVE,46355548.79
CUS00002657,PR021,2025-10-08,ACTIVE,143736754.9
CUS00002702,PR021,2025-12-06,ACTIVE,14973074.71
CUS00002754,PR021,2024-02-15,ACTIVE,19576120.27
CUS00002776,PR021,2026-04-30,ACTIVE,39072622.35
CUS00002808,PR021,2024-06-26,ACTIVE,24008270.25
CUS00002837,PR021,2023-12-12,ACTIVE,92132767.44
CUS00002847,PR021,2021-05-29,ACTIVE,22002306.17
CUS00002848,PR021,2022-05-25,ACTIVE,17958348.32
CUS00002852,PR021,2021-10-12,ACTIVE,28190297.06
CUS00002855,PR021,2022-08-03,ACTIVE,22883741.68
CUS00002896,PR021,2021-03-16,ACTIVE,20134403.66
CUS00002903,PR021,2026-01-28,ACTIVE,24156332.97
CUS00002930,PR021,2025-10-20,ACTIVE,42813726.17
CUS00002935,PR021,2026-06-30,ACTIVE,45768417.54
CUS00002953,PR021,2025-10-26,ACTIVE,55423549.96
CUS00002968,PR021,2022-11-27,ACTIVE,9840845.53
CUS00002969,PR021,2021-10-15,ACTIVE,14704985.33
CUS00002984,PR021,2024-11-03,ACTIVE,110640380.75
CUS00003005,PR021,2021-11-28,ACTIVE,80238966.24
CUS00003028,PR021,2022-09-05,ACTIVE,22132311.9
CUS00003034,PR021,2021-05-29,ACTIVE,56748469.41
CUS00003047,PR021,2021-03-19,ACTIVE,123037689.73
CUS00003055,PR021,2023-07-13,ACTIVE,134644975.22
CUS00003069,PR021,2022-01-13,ACTIVE,129663133.22
CUS00003090,PR021,2023-06-17,ACTIVE,20625011.71
CUS00003127,PR021,2026-03-17,ACTIVE,65010124.48
CUS00003140,PR021,2023-10-01,ACTIVE,30541637.84
CUS00003151,PR021,2021-08-09,ACTIVE,107931019.49
CUS00003182,PR021,2025-09-30,ACTIVE,131845227.79
CUS00003187,PR021,2024-01-22,ACTIVE,12432787.09
CUS00003226,PR021,2024-05-04,ACTIVE,69277491.84
CUS00003235,PR021,2022-12-20,ACTIVE,67050310.01
CUS00003303,PR021,2022-03-31,ACTIVE,26458296.03
CUS00003319,PR021,2022-01-20,ACTIVE,87761499.97
CUS00003384,PR021,2024-08-17,ACTIVE,41822022.54
CUS00003398,PR021,2025-03-14,ACTIVE,16649066.42
CUS00003402,PR021,2022-05-21,ACTIVE,24651810.44
CUS00003444,PR021,2024-03-04,ACTIVE,103611201.06
CUS00003448,PR021,2024-03-21,ACTIVE,37547609.95
CUS00003455,PR021,2021-05-28,ACTIVE,46435001.66
CUS00003456,PR021,2022-12-31,ACTIVE,22855910.95
CUS00003479,PR021,2024-05-29,ACTIVE,59349522.59
CUS00003489,PR021,2024-02-04,ACTIVE,92889802.8
CUS00003492,PR021,2026-02-07,ACTIVE,64011733.74
CUS00003500,PR021,2022-04-25,ACTIVE,34963190.49
CUS00003515,PR021,2024-04-27,ACTIVE,27391228.92
CUS00003521,PR021,2025-06-13,ACTIVE,77605532.05
CUS00003528,PR021,2024-02-16,ACTIVE,127137548.32
CUS00003552,PR021,2025-11-14,ACTIVE,9620945.06
CUS00003576,PR021,2021-12-28,ACTIVE,110680432.63
CUS00003577,PR021,2026-05-11,ACTIVE,94945354.93
CUS00003585,PR021,2026-03-19,ACTIVE,154949881.62
CUS00003591,PR021,2024-10-09,ACTIVE,80717923.87
CUS00003596,PR021,2023-09-11,ACTIVE,48757175.16
CUS00003631,PR021,2022-11-10,ACTIVE,18044337.56
CUS00003634,PR021,2022-05-21,ACTIVE,11777570.22
CUS00003636,PR021,2022-11-09,ACTIVE,76501480.57
CUS00003639,PR021,2023-05-31,ACTIVE,71677344.77
CUS00003646,PR021,2026-06-27,ACTIVE,25120405.19
CUS00003648,PR021,2021-11-15,ACTIVE,85508104.85
CUS00003651,PR021,2024-07-25,ACTIVE,14771923.53
CUS00003667,PR021,2022-09-01,ACTIVE,14935703.76
CUS00003706,PR021,2023-11-16,ACTIVE,41611996.04
CUS00003740,PR021,2023-09-18,ACTIVE,79066718.35
CUS00003744,PR021,2025-05-31,ACTIVE,49333211.77
CUS00003759,PR021,2026-04-06,ACTIVE,117540163.34
CUS00003766,PR021,2026-04-24,ACTIVE,82174000.43
CUS00003805,PR021,2022-12-23,ACTIVE,87261787.06
CUS00003816,PR021,2022-09-27,ACTIVE,33619594.61
CUS00003820,PR021,2024-06-04,ACTIVE,30935353.17
CUS00003822,PR021,2022-09-23,ACTIVE,39952461.03
CUS00003827,PR021,2026-03-03,ACTIVE,68471406.41
CUS00003848,PR021,2025-08-06,ACTIVE,79368542.72
CUS00003864,PR021,2024-03-05,ACTIVE,22193574.82
CUS00003872,PR021,2025-07-06,ACTIVE,39761206.59
CUS00003876,PR021,2022-12-16,ACTIVE,20870390.79
CUS00003880,PR021,2023-04-08,ACTIVE,41960963.01
CUS00003887,PR021,2023-03-19,ACTIVE,6521824.46
CUS00003893,PR021,2023-07-02,ACTIVE,63797051.06
CUS00003897,PR021,2024-10-28,ACTIVE,138197226.64
CUS00003937,PR021,2022-09-11,ACTIVE,95803014.83
CUS00004009,PR021,2024-08-05,ACTIVE,129945806.15
CUS00004045,PR021,2025-10-11,ACTIVE,37551099.08
CUS00004050,PR021,2022-08-25,ACTIVE,113839266.93
CUS00004067,PR021,2021-08-12,ACTIVE,39830890.05
CUS00004132,PR021,2021-04-29,ACTIVE,63888405.5
CUS00004137,PR021,2025-06-19,ACTIVE,45043597.77
CUS00004142,PR021,2023-02-06,ACTIVE,90024818.13
CUS00004169,PR021,2025-01-19,ACTIVE,35086518.54
CUS00004185,PR021,2024-10-03,ACTIVE,84684763.34
CUS00004188,PR021,2025-04-04,ACTIVE,23706269.22
CUS00004209,PR021,2022-08-10,ACTIVE,20810207.75
CUS00004277,PR021,2026-07-12,ACTIVE,38725612.88
CUS00004284,PR021,2021-10-14,ACTIVE,17958309.7
CUS00004295,PR021,2023-10-22,ACTIVE,79860215.04
CUS00004317,PR021,2024-04-06,ACTIVE,116565343.51
CUS00004346,PR021,2022-12-12,ACTIVE,33456776.95
CUS00004369,PR021,2024-12-20,ACTIVE,97605191.74
CUS00004391,PR021,2026-05-26,ACTIVE,63860269.32
CUS00004393,PR021,2026-01-04,ACTIVE,27119634.09
CUS00004408,PR021,2022-05-04,ACTIVE,79109877.02
CUS00004431,PR021,2022-02-25,ACTIVE,90221278.55
CUS00004439,PR021,2026-03-05,ACTIVE,175888963.0
CUS00004460,PR021,2022-02-09,ACTIVE,49054025.01
CUS00004519,PR021,2022-12-23,ACTIVE,93511423.6
CUS00004542,PR021,2024-02-17,ACTIVE,166490948.43
CUS00004562,PR021,2025-10-19,ACTIVE,18914559.61
CUS00004585,PR021,2025-05-29,ACTIVE,79395718.55
CUS00004603,PR021,2021-03-31,ACTIVE,31914409.72
CUS00004646,PR021,2023-08-12,ACTIVE,106555884.55
CUS00004679,PR021,2024-08-25,ACTIVE,67438121.99
CUS00004693,PR021,2026-07-04,ACTIVE,101884667.49
CUS00004716,PR021,2022-09-20,ACTIVE,35186558.03
CUS00004731,PR021,2023-10-13,ACTIVE,143936400.88
CUS00004739,PR021,2024-02-24,ACTIVE,81383024.69
CUS00004770,PR021,2021-04-27,ACTIVE,18758964.75
CUS00004792,PR021,2025-03-19,ACTIVE,38193826.11
CUS00004820,PR021,2024-10-26,ACTIVE,29999714.41
CUS00004831,PR021,2022-02-15,ACTIVE,41701474.76
CUS00004836,PR021,2022-03-25,ACTIVE,38257659.66
CUS00004843,PR021,2025-10-31,ACTIVE,71364192.77
CUS00004854,PR021,2023-07-23,ACTIVE,20923171.11
CUS00004907,PR021,2024-09-29,ACTIVE,79129403.85
CUS00004920,PR021,2022-07-10,ACTIVE,68246807.21
CUS00004939,PR021,2026-05-11,ACTIVE,41583511.6
CUS00004956,PR021,2023-01-22,ACTIVE,18572790.98
CUS00004959,PR021,2022-03-15,ACTIVE,22707812.34
CUS00004970,PR021,2021-06-07,ACTIVE,41827721.59
CUS00004978,PR021,2023-09-09,ACTIVE,41668260.67
CUS00005019,PR021,2025-09-01,ACTIVE,67388564.75
CUS00005059,PR021,2023-10-09,ACTIVE,7838425.65
CUS00005064,PR021,2024-10-19,ACTIVE,38373350.1
CUS00005067,PR021,2024-08-08,ACTIVE,79593352.42
CUS00005110,PR021,2025-09-24,ACTIVE,23229172.59
CUS00005115,PR021,2026-01-18,ACTIVE,59123492.56
CUS00005139,PR021,2023-12-25,ACTIVE,58162343.27
CUS00005142,PR021,2025-09-06,ACTIVE,93329987.95
CUS00005150,PR021,2021-12-04,ACTIVE,36606231.93
CUS00005160,PR021,2024-11-21,ACTIVE,98239271.4
CUS00005188,PR021,2024-06-23,ACTIVE,113701246.85
CUS00005218,PR021,2025-01-17,ACTIVE,65434338.17
CUS00005247,PR021,2025-09-29,ACTIVE,44501622.2
CUS00005250,PR021,2025-04-12,ACTIVE,54150945.06
CUS00005298,PR021,2022-10-05,ACTIVE,49348397.8
CUS00005302,PR021,2022-01-19,ACTIVE,99920979.08
CUS00005308,PR021,2024-04-02,ACTIVE,127987576.56
CUS00005348,PR021,2024-11-03,ACTIVE,25198187.95
CUS00005358,PR021,2024-09-19,ACTIVE,76393197.45
CUS00005381,PR021,2024-12-13,ACTIVE,60597802.14
CUS00005435,PR021,2025-11-08,ACTIVE,75864487.75
CUS00005441,PR021,2021-03-12,ACTIVE,8876985.94
CUS00005496,PR021,2022-09-17,ACTIVE,131247954.84
CUS00005511,PR021,2026-06-24,ACTIVE,147586753.23
CUS00005544,PR021,2023-06-01,ACTIVE,33462926.41
CUS00005554,PR021,2021-06-17,ACTIVE,97795712.32
CUS00005571,PR021,2024-04-02,ACTIVE,165811060.27
CUS00005603,PR021,2021-03-13,ACTIVE,65379665.1
CUS00005636,PR021,2026-06-10,ACTIVE,74942502.91
CUS00005653,PR021,2025-08-22,ACTIVE,28664321.73
CUS00005712,PR021,2021-07-05,ACTIVE,71690555.05
CUS00005721,PR021,2023-02-20,ACTIVE,24262944.23
CUS00005723,PR021,2021-05-12,ACTIVE,71708845.89
CUS00005741,PR021,2023-09-29,ACTIVE,29168207.02
CUS00005750,PR021,2022-09-12,ACTIVE,11510375.68
