loan_id,customer_id,loan_type,start_date,maturity_date,original_amount,outstanding_balance,interest_rate,monthly_installment,secured_flag,payment_status,days_past_due,loan_status,has_active_loan,active_loan_count,total_loan_outstanding,monthly_debt_payment,loan_to_income_ratio
LOAN000007234,CUS00022237,HOME,2020-09-21,2035-07-05,98193535.01,66545782.91,6.867,603747.69,True,CURRENT,0,ACTIVE,True,1,66545782.91,603747.69,0.0101
LOAN000007235,CUS00022238,BUSINESS,2021-08-30,2031-07-09,1851443891.65,1163820183.73,10.937,16526905.44,False,CURRENT,0,ACTIVE,True,1,1163820183.73,16526905.44,0.1377
LOAN000007236,CUS00022239,HOME,2025-01-21,2034-11-30,2380123951.79,2059355195.91,10.495,21169018.66,True,CURRENT,0,ACTIVE,True,1,2059355195.91,21169018.66,0.1764
LOAN000007237,CUS00022242,PERSONAL,2022-03-12,2032-01-19,1139792859.79,633452838.63,11.137,11746991.75,False,CURRENT,0,ACTIVE,True,1,633452838.63,11746991.75,0.3916
LOAN000007238,CUS00022246,HOME,2026-05-06,2027-05-01,202050207.26,145422759.24,7.536,20031198.34,True,CURRENT,0,ACTIVE,True,1,145422759.24,20031198.34,0.6677
LOAN000007239,CUS00022255,AUTO,2019-09-09,2023-08-19,389075784.93,32615905.55,12.975,10127259.3,True,CURRENT,0,ACTIVE,True,1,32615905.55,10127259.3,0.3376
LOAN000007240,CUS00022257,BUSINESS,2020-02-20,2039-11-07,128585452.96,98369076.05,7.487,644477.51,False,CURRENT,0,ACTIVE,True,1,98369076.05,644477.51,0.0215
LOAN000007241,CUS00022259,PERSONAL,2022-07-10,2042-03-27,47946454.84,39333594.38,8.636,243191.61,False,CURRENT,0,ACTIVE,True,1,39333594.38,243191.61,0.0162
LOAN000007242,CUS00022264,HOME,2020-12-09,2025-11-13,38769294.55,6500690.8,7.9,725766.18,True,CURRENT,0,ACTIVE,True,1,6500690.8,725766.18,0.0242
LOAN000007243,CUS00022267,PERSONAL,2024-02-29,2029-02-02,86702077.59,52502031.73,13.241,1788743.53,False,CURRENT,0,ACTIVE,True,1,52502031.73,1788743.53,0.2555
LOAN000007244,CUS00022269,AUTO,2024-01-20,2033-11-28,224050981.56,167125323.3,7.895,1977253.7,True,LATE,15,DELINQUENT,True,1,167125323.3,1977253.7,0.0659
LOAN000007245,CUS00022273,AUTO,2024-11-03,2027-10-19,905554704.92,492085107.42,9.043,30780569.57,True,CURRENT,0,ACTIVE,True,1,492085107.42,30780569.57,0.513
LOAN000007246,CUS00022279,HOME,2021-03-28,2024-03-12,521653685.58,128978026.42,8.382,17870121.84,True,CURRENT,0,ACTIVE,True,1,128978026.42,17870121.84,0.1489
LOAN000007247,CUS00022285,AUTO,2025-09-17,2045-06-04,540135632.99,518690574.79,9.694,2540288.84,True,CURRENT,0,ACTIVE,True,2,1352843512.74,8640930.78,0.144
LOAN000007248,CUS00022285,AUTO,2025-05-15,2040-02-26,903218815.63,834152937.95,13.008,6100641.94,True,CURRENT,0,ACTIVE,True,2,1352843512.74,8640930.78,0.144
LOAN000007249,CUS00022289,HOME,2020-12-05,2023-11-20,58549067.92,14658426.71,12.832,2023298.73,True,CURRENT,0,ACTIVE,True,1,14658426.71,2023298.73,0.289
LOAN000007250,CUS00022295,HOME,2024-10-17,2025-10-12,563002248.95,83560587.82,6.76,58392730.11,True,CURRENT,0,ACTIVE,True,1,83560587.82,58392730.11,0.4866
LOAN000007251,CUS00022298,AUTO,2021-11-28,2036-09-10,454683559.47,341409002.2,8.505,3100250.82,True,CURRENT,0,ACTIVE,True,2,392775677.68,12852221.19,0.2142
LOAN000007252,CUS00022298,HOME,2019-09-01,2024-08-05,525774858.18,51366675.48,8.567,9751970.37,True,CURRENT,0,ACTIVE,True,2,392775677.68,12852221.19,0.2142
LOAN000007253,CUS00022302,HOME,2022-01-29,2036-11-11,55971665.89,39491760.39,7.41,371538.51,True,CURRENT,0,ACTIVE,True,1,39491760.39,371538.51,0.0124
LOAN000007254,CUS00022303,HOME,2022-09-17,2042-06-04,83417932.41,70673107.13,8.262,384827.08,True,CURRENT,0,ACTIVE,True,1,70673107.13,384827.08,0.0128
LOAN000007255,CUS00022305,HOME,2023-09-14,2024-09-08,68048610.75,4561794.96,12.171,6457638.0,True,CURRENT,0,ACTIVE,True,1,4561794.96,6457638.0,0.9225
LOAN000007256,CUS00022306,BUSINESS,2021-10-19,2031-08-28,156706228.2,82090951.34,13.678,1536152.38,False,LATE,15,DELINQUENT,True,1,82090951.34,1536152.38,0.1024
LOAN000007257,CUS00022307,HOME,2022-07-17,2026-06-26,66148955.98,7244148.87,13.678,1468431.03,True,CURRENT,0,ACTIVE,True,1,7244148.87,1468431.03,0.2098
LOAN000007258,CUS00022310,PERSONAL,2025-07-31,2027-07-21,604708463.11,315412958.58,7.933,31233061.35,False,CURRENT,0,ACTIVE,True,1,315412958.58,31233061.35,1.0411
LOAN000007259,CUS00022312,AUTO,2022-01-09,2024-12-24,83185187.41,8578278.42,11.754,2576745.78,True,CURRENT,0,ACTIVE,True,1,8578278.42,2576745.78,0.3681
LOAN000007260,CUS00022315,HOME,2023-06-25,2028-05-29,163812665.9,62319254.69,7.753,3062010.83,True,CURRENT,0,ACTIVE,True,1,62319254.69,3062010.83,0.1021
LOAN000007261,CUS00022322,PERSONAL,2022-01-13,2036-10-26,104885520.14,74953692.84,6.793,621621.49,False,CURRENT,0,ACTIVE,True,1,74953692.84,621621.49,0.0207
LOAN000007262,CUS00022324,BUSINESS,2023-01-06,2037-10-19,17824030.78,14500440.57,11.808,116033.03,False,CURRENT,0,ACTIVE,True,1,14500440.57,116033.03,0.0077
LOAN000007263,CUS00022325,PERSONAL,2023-09-09,2043-05-27,1369030464.22,1214687943.27,13.827,6984665.05,False,CURRENT,0,ACTIVE,True,1,1214687943.27,6984665.05,0.1164
LOAN000007264,CUS00022328,HOME,2025-04-19,2027-04-09,225224033.1,96219673.99,8.503,10452351.35,True,CURRENT,0,ACTIVE,True,1,96219673.99,10452351.35,0.3484
LOAN000007265,CUS00022332,PERSONAL,2024-10-06,2028-09-15,164689417.76,101896469.52,8.592,4251883.16,False,CURRENT,0,ACTIVE,True,1,101896469.52,4251883.16,0.1417
LOAN000007266,CUS00022335,HOME,2022-12-20,2024-12-09,82560711.0,24336230.04,11.748,4054788.76,True,CURRENT,0,ACTIVE,True,2,37829394.31,8481827.17,0.5655
LOAN000007267,CUS00022335,HOME,2023-01-01,2025-12-16,130991112.48,13493164.27,10.469,4427038.41,True,CURRENT,0,ACTIVE,True,2,37829394.31,8481827.17,0.5655
LOAN000007268,CUS00022336,HOME,2023-12-15,2025-12-04,338198731.4,7643585.35,8.585,15522320.04,True,CURRENT,0,ACTIVE,True,1,7643585.35,15522320.04,1.0348
LOAN000007269,CUS00022346,PERSONAL,2024-11-27,2039-09-10,97708490.99,86107034.09,6.61,596000.52,False,LATE,30,DELINQUENT,True,1,86107034.09,596000.52,0.0199
LOAN000007270,CUS00022351,BUSINESS,2020-08-02,2024-07-12,57351550.89,5872711.55,12.66,1441147.59,False,CURRENT,0,ACTIVE,True,1,5872711.55,1441147.59,0.0961
LOAN000007271,CUS00022354,HOME,2022-06-20,2037-04-02,866057869.09,647306639.36,11.425,5714786.58,True,CURRENT,0,ACTIVE,True,2,735025136.81,14337379.23,0.4779
LOAN000007272,CUS00022354,PERSONAL,2022-10-18,2026-09-27,384001193.06,87718497.45,11.68,8622592.65,False,CURRENT,0,ACTIVE,True,2,735025136.81,14337379.23,0.4779
LOAN000007273,CUS00022357,PERSONAL,2021-10-27,2041-07-14,102705845.36,79008293.48,8.146,490728.54,False,CURRENT,0,ACTIVE,True,1,79008293.48,490728.54,0.0327
LOAN000007274,CUS00022358,BUSINESS,2024-04-05,2039-01-17,82979904.75,72303509.21,14.414,513305.01,False,CURRENT,0,ACTIVE,True,1,72303509.21,513305.01,0.0342
LOAN000007275,CUS00022360,AUTO,2023-09-19,2027-08-29,120090960.48,45386825.35,8.714,2972976.87,True,CURRENT,0,ACTIVE,True,1,45386825.35,2972976.87,0.0991
LOAN000007276,CUS00022367,AUTO,2024-02-25,2034-01-03,101892188.41,82306808.93,7.018,940321.56,True,CURRENT,0,ACTIVE,True,1,82306808.93,940321.56,0.1343
LOAN000007277,CUS00022374,HOME,2025-11-30,2045-08-17,118362495.23,115079586.3,12.533,602126.14,True,CURRENT,0,ACTIVE,True,1,115079586.3,602126.14,0.01
LOAN000007278,CUS00022377,AUTO,2020-07-03,2030-05-12,95557598.31,38956744.24,8.75,913062.9,True,CURRENT,0,ACTIVE,True,1,38956744.24,913062.9,0.0609
LOAN000007279,CUS00022388,HOME,2020-06-12,2021-06-07,1634385411.73,156455074.5,11.48,160113995.99,True,CURRENT,0,ACTIVE,True,1,156455074.5,160113995.99,5.3371
LOAN000007280,CUS00022389,BUSINESS,2019-10-02,2034-07-15,47955573.71,27533853.39,11.095,309833.59,False,CURRENT,0,ACTIVE,True,1,27533853.39,309833.59,0.0443
LOAN000007281,CUS00022392,HOME,2022-06-28,2027-06-02,383914902.24,129681371.22,7.536,7520568.14,True,CURRENT,0,ACTIVE,True,1,129681371.22,7520568.14,0.2507
LOAN000007282,CUS00022394,HOME,2020-06-07,2040-02-23,213628853.4,146511966.77,11.726,1053591.47,True,CURRENT,0,ACTIVE,True,1,146511966.77,1053591.47,0.0351
LOAN000007283,CUS00022395,HOME,2021-01-22,2035-11-05,197003421.53,144574712.07,8.848,1345157.14,True,CURRENT,0,ACTIVE,True,1,144574712.07,1345157.14,0.0224
LOAN000007284,CUS00022399,BUSINESS,2021-05-03,2031-03-12,187703654.97,87974033.78,14.339,1838996.67,False,CURRENT,0,ACTIVE,True,1,87974033.78,1838996.67,0.0613
LOAN000007285,CUS00022400,HOME,2022-02-19,2024-02-09,339623260.45,31651778.31,14.022,17499910.87,True,CURRENT,0,ACTIVE,True,1,31651778.31,17499910.87,0.2917
LOAN000007286,CUS00022406,PERSONAL,2025-12-18,2027-12-08,28522889.41,19969202.58,8.694,1314554.78,False,CURRENT,0,ACTIVE,True,1,19969202.58,1314554.78,0.1878
LOAN000007287,CUS00022407,PERSONAL,2020-07-22,2021-07-17,80377332.18,22374804.26,13.359,8103561.33,False,CURRENT,0,ACTIVE,True,1,22374804.26,8103561.33,0.2701
LOAN000007288,CUS00022408,AUTO,2024-11-15,2044-08-02,246555830.81,226957163.75,13.078,1185992.34,True,CURRENT,0,ACTIVE,True,1,226957163.75,1185992.34,0.0099
LOAN000007289,CUS00022410,AUTO,2022-05-23,2027-04-27,74767071.22,21501178.25,6.862,1361767.62,True,CURRENT,0,ACTIVE,True,1,21501178.25,1361767.62,0.0908
LOAN000007290,CUS00022416,HOME,2024-02-15,2026-02-04,216946361.69,14526682.72,13.291,9735900.43,True,CURRENT,0,ACTIVE,True,1,14526682.72,9735900.43,0.6491
LOAN000007291,CUS00022417,BUSINESS,2021-04-23,2031-03-02,84430362.47,48090671.49,13.334,836354.06,False,CURRENT,0,ACTIVE,True,1,48090671.49,836354.06,0.0558
LOAN000007292,CUS00022422,HOME,2019-07-26,2039-04-12,492209652.19,348562397.64,7.968,2161666.19,True,CURRENT,0,ACTIVE,True,1,348562397.64,2161666.19,0.1441
LOAN000007293,CUS00022423,PERSONAL,2023-04-16,2024-04-10,330970089.69,12084620.91,14.017,29952074.61,False,CURRENT,0,ACTIVE,True,1,12084620.91,29952074.61,0.4992
LOAN000007294,CUS00022425,PERSONAL,2021-06-01,2036-03-14,214974600.85,141867981.15,11.399,1322303.77,False,CURRENT,0,ACTIVE,True,1,141867981.15,1322303.77,0.022
LOAN000007295,CUS00022429,AUTO,2024-11-19,2039-09-02,29063362.85,25898861.41,10.059,173112.78,True,CURRENT,0,ACTIVE,True,1,25898861.41,173112.78,0.0115
LOAN000007296,CUS00022434,AUTO,2021-06-13,2022-06-08,58463335.38,10256159.72,10.325,5497834.6,True,CURRENT,0,ACTIVE,True,1,10256159.72,5497834.6,0.1833
LOAN000007297,CUS00022436,BUSINESS,2023-05-19,2038-03-01,59460783.64,46463724.69,8.334,405011.88,False,CURRENT,0,ACTIVE,True,1,46463724.69,405011.88,0.0579
LOAN000007298,CUS00022438,HOME,2022-09-29,2025-09-13,57398175.3,11879442.62,7.64,1685811.31,True,LATE,60,DELINQUENT,True,2,38453802.46,1956616.29,0.1304
LOAN000007299,CUS00022438,PERSONAL,2025-04-29,2035-03-08,30468650.75,26574359.84,8.665,270804.98,False,CURRENT,0,ACTIVE,True,2,38453802.46,1956616.29,0.1304
LOAN000007300,CUS00022445,PERSONAL,2022-10-06,2026-09-15,125366927.22,7200124.62,12.67,2895488.81,False,CURRENT,0,ACTIVE,True,1,7200124.62,2895488.81,0.0483
LOAN000007301,CUS00022448,PERSONAL,2022-11-05,2025-10-20,40967357.2,10853112.92,13.962,1330170.37,False,LATE,30,DELINQUENT,True,1,10853112.92,1330170.37,0.0443
LOAN000007302,CUS00022449,PERSONAL,2020-10-16,2021-10-11,1097413183.78,137874032.22,7.826,102608927.66,False,CURRENT,0,ACTIVE,True,1,137874032.22,102608927.66,3.4203
LOAN000007303,CUS00022451,HOME,2025-06-26,2029-06-05,85967025.71,67227251.78,7.048,2135586.11,True,CURRENT,0,ACTIVE,True,1,67227251.78,2135586.11,0.0356
LOAN000007304,CUS00022453,PERSONAL,2021-04-03,2025-03-13,49355643.3,5236150.56,9.524,1170034.27,False,CURRENT,0,ACTIVE,True,2,8291757.4,1463274.65,0.0976
LOAN000007305,CUS00022453,PERSONAL,2021-08-21,2025-07-31,13283756.15,3055606.84,9.673,293240.38,False,CURRENT,0,ACTIVE,True,2,8291757.4,1463274.65,0.0976
LOAN000007306,CUS00022454,HOME,2020-05-23,2024-05-02,282973123.81,66132801.82,8.947,6883362.43,True,CURRENT,0,ACTIVE,True,1,66132801.82,6883362.43,0.1147
LOAN000007307,CUS00022455,HOME,2025-10-22,2035-08-31,1886606620.49,1747558486.92,7.449,17117278.84,True,CURRENT,0,ACTIVE,True,1,1747558486.92,17117278.84,0.1426
LOAN000007308,CUS00022464,PERSONAL,2022-03-27,2026-03-06,81381150.98,20096742.68,10.59,1848439.75,False,LATE,60,DELINQUENT,True,1,20096742.68,1848439.75,0.0616
LOAN000007309,CUS00022469,PERSONAL,2020-11-17,2040-08-04,463188359.24,365615108.32,13.39,2048125.13,False,CURRENT,0,ACTIVE,True,1,365615108.32,2048125.13,0.0683
LOAN000007310,CUS00022476,HOME,2022-12-19,2042-09-05,165204183.92,138565766.76,9.747,826617.68,True,CURRENT,0,ACTIVE,True,1,138565766.76,826617.68,0.0276
LOAN000007311,CUS00022480,PERSONAL,2023-08-03,2027-07-13,4144656190.65,1462694142.43,12.059,101332981.35,False,CURRENT,0,ACTIVE,True,1,1462694142.43,101332981.35,0.8444
LOAN000007312,CUS00022482,HOME,2024-11-13,2039-08-27,233283126.18,212491994.15,7.957,1424283.68,True,CURRENT,0,ACTIVE,True,1,212491994.15,1424283.68,0.095
LOAN000007313,CUS00022483,HOME,2020-07-21,2023-07-06,74641453.87,16833586.34,11.795,2263108.37,True,CURRENT,0,ACTIVE,True,1,16833586.34,2263108.37,0.3233
LOAN000007314,CUS00022488,AUTO,2021-02-03,2040-10-21,186878274.41,149785905.04,12.179,960599.44,True,CURRENT,0,ACTIVE,True,1,149785905.04,960599.44,0.1372
LOAN000007315,CUS00022494,PERSONAL,2023-06-12,2043-02-27,85348840.77,74592275.97,10.99,376424.59,False,CURRENT,0,ACTIVE,True,2,81281045.13,969030.89,0.0646
LOAN000007316,CUS00022494,HOME,2021-07-26,2025-07-05,24091278.43,6688769.16,13.448,592606.3,True,CURRENT,0,ACTIVE,True,2,81281045.13,969030.89,0.0646
LOAN000007317,CUS00022496,AUTO,2025-05-05,2026-04-30,798999125.07,146683545.13,8.166,74587626.61,True,CURRENT,0,ACTIVE,True,1,146683545.13,74587626.61,2.4863
LOAN000007318,CUS00022502,HOME,2023-12-06,2043-08-23,2312335407.32,2061737458.23,13.885,10455243.26,True,CURRENT,0,ACTIVE,True,1,2061737458.23,10455243.26,0.1743
LOAN000007319,CUS00022509,PERSONAL,2020-03-18,2021-03-13,143305197.21,21668342.09,7.435,13600441.83,False,CURRENT,0,ACTIVE,True,1,21668342.09,13600441.83,0.9067
LOAN000007320,CUS00022510,HOME,2025-05-22,2030-04-26,77529234.46,60905243.14,11.423,1434584.95,True,CURRENT,0,ACTIVE,True,1,60905243.14,1434584.95,0.0478
LOAN000007321,CUS00022515,AUTO,2021-04-06,2036-01-18,1993638185.74,1269006909.79,12.6,11868646.71,True,CURRENT,0,ACTIVE,True,1,1269006909.79,11868646.71,0.0989
LOAN000007322,CUS00022516,AUTO,2024-12-22,2029-11-26,72165489.5,49131641.28,10.396,1406084.12,True,CURRENT,0,ACTIVE,True,1,49131641.28,1406084.12,0.0469
LOAN000007323,CUS00022518,AUTO,2021-03-23,2024-03-07,115976779.52,23973316.61,10.712,3802995.4,True,CURRENT,0,ACTIVE,True,1,23973316.61,3802995.4,0.1268
LOAN000007324,CUS00022524,AUTO,2024-12-16,2025-12-11,1478536236.83,327262188.58,12.53,151072029.14,True,CURRENT,0,ACTIVE,True,1,327262188.58,151072029.14,2.5179
LOAN000007325,CUS00022531,PERSONAL,2019-10-15,2020-10-09,800278724.63,136628747.13,8.056,82799678.07,False,LATE,90,DELINQUENT,True,1,136628747.13,82799678.07,1.38
LOAN000007326,CUS00022535,BUSINESS,2020-11-27,2025-11-01,711516634.32,152084293.45,9.168,13725135.55,False,CURRENT,0,ACTIVE,True,1,152084293.45,13725135.55,0.4575
LOAN000007327,CUS00022540,BUSINESS,2022-09-06,2024-08-26,121564520.15,26323166.22,14.002,6244590.51,False,CURRENT,0,ACTIVE,True,1,26323166.22,6244590.51,0.2082
LOAN000007328,CUS00022543,HOME,2021-08-15,2023-08-05,11646208837.82,120866174.9,11.819,573529134.35,True,CURRENT,0,ACTIVE,True,2,306880559.19,644770648.45,5.3731
LOAN000007329,CUS00022543,PERSONAL,2021-07-27,2026-07-01,4067780885.18,186014384.29,11.505,71241514.1,False,CURRENT,0,ACTIVE,True,2,306880559.19,644770648.45,5.3731
LOAN000007330,CUS00022550,HOME,2024-02-18,2038-12-01,193639191.97,163648622.71,13.662,1242189.16,True,CURRENT,0,ACTIVE,True,1,163648622.71,1242189.16,0.0104
LOAN000007331,CUS00022554,AUTO,2023-11-07,2038-08-20,339868978.68,286528281.23,13.338,2342429.1,True,CURRENT,0,ACTIVE,True,1,286528281.23,2342429.1,0.0781
LOAN000007332,CUS00022555,HOME,2021-07-06,2023-06-26,170944994.22,49271317.42,6.642,8452862.68,True,LATE,30,DELINQUENT,True,1,49271317.42,8452862.68,0.2818
LOAN000007333,CUS00022556,PERSONAL,2022-09-19,2027-08-24,941525258.98,389845897.83,11.821,16791937.56,False,CURRENT,0,ACTIVE,True,1,389845897.83,16791937.56,0.1399
LOAN000007334,CUS00022558,AUTO,2023-07-12,2024-07-06,2704306555.52,663107099.74,9.103,276302047.45,True,CURRENT,0,ACTIVE,True,1,663107099.74,276302047.45,4.605
LOAN000007335,CUS00022560,HOME,2022-06-13,2027-05-18,723923992.27,158667360.75,6.824,13908138.83,True,CURRENT,0,ACTIVE,True,1,158667360.75,13908138.83,0.2318
LOAN000007336,CUS00022562,AUTO,2025-02-14,2027-02-04,1268179898.53,563632901.93,9.599,56474703.74,True,CURRENT,0,ACTIVE,True,1,563632901.93,56474703.74,0.9412
LOAN000007337,CUS00022563,HOME,2024-12-05,2034-10-14,232425083.04,191825203.87,11.368,2250478.2,True,CURRENT,0,ACTIVE,True,1,191825203.87,2250478.2,0.0375
LOAN000007338,CUS00022576,BUSINESS,2020-11-21,2040-08-08,57646350.98,43601636.38,14.201,256597.5,False,CURRENT,0,ACTIVE,True,1,43601636.38,256597.5,0.0171
LOAN000007339,CUS00022582,HOME,2021-01-06,2035-10-20,472981134.97,338784630.94,10.735,3245071.85,True,CURRENT,0,ACTIVE,True,1,338784630.94,3245071.85,0.1082
LOAN000007340,CUS00022586,AUTO,2023-09-20,2027-08-30,85445809.81,37360102.34,10.773,2214738.38,True,CURRENT,0,ACTIVE,True,1,37360102.34,2214738.38,0.0738
LOAN000007341,CUS00022588,HOME,2021-06-27,2036-04-09,139839292.83,103596526.25,10.842,952602.63,True,CURRENT,0,ACTIVE,True,1,103596526.25,952602.63,0.0318
LOAN000007342,CUS00022591,PERSONAL,2024-01-26,2028-12-30,29619431.85,18541722.96,13.42,530145.33,False,CURRENT,0,ACTIVE,True,2,21499881.41,3030690.69,0.433
LOAN000007343,CUS00022591,PERSONAL,2024-06-21,2026-06-11,55141753.08,2958158.45,10.261,2500545.36,False,CURRENT,0,ACTIVE,True,2,21499881.41,3030690.69,0.433
LOAN000007344,CUS00022595,PERSONAL,2022-08-29,2042-05-16,987010776.02,814125760.08,8.445,4852068.61,False,CURRENT,0,ACTIVE,True,1,814125760.08,4852068.61,0.0809
LOAN000007345,CUS00022604,HOME,2024-06-29,2029-06-03,333157651.94,207863745.28,9.276,5968273.7,True,CURRENT,0,ACTIVE,True,1,207863745.28,5968273.7,0.0497
LOAN000007346,CUS00022605,PERSONAL,2019-07-29,2020-07-23,198968863.27,32760735.98,12.991,18793599.19,False,CURRENT,0,ACTIVE,True,1,32760735.98,18793599.19,1.2529
LOAN000007347,CUS00022607,AUTO,2024-05-28,2029-05-02,758737015.03,460930019.52,8.488,15189279.7,True,CURRENT,0,ACTIVE,True,1,460930019.52,15189279.7,0.2532
LOAN000007348,CUS00022608,PERSONAL,2025-10-05,2029-09-14,22431697.62,18104108.74,7.833,519874.21,False,CURRENT,0,ACTIVE,True,1,18104108.74,519874.21,0.0743
LOAN000007349,CUS00022609,HOME,2020-08-07,2035-05-21,133107748.97,93206978.07,9.681,838019.12,True,CURRENT,0,ACTIVE,True,1,93206978.07,838019.12,0.0559
LOAN000007350,CUS00022613,PERSONAL,2025-06-23,2027-06-13,1174797056.28,666893645.33,10.893,55027675.28,False,CURRENT,0,ACTIVE,True,2,2097280145.26,61512854.49,1.0252
LOAN000007351,CUS00022613,HOME,2026-01-10,2045-09-27,1471099410.9,1430386499.93,11.335,6485179.21,True,CURRENT,0,ACTIVE,True,2,2097280145.26,61512854.49,1.0252
LOAN000007352,CUS00022618,BUSINESS,2022-12-31,2037-10-13,3890829541.73,3084872295.54,11.247,24206549.27,False,CURRENT,0,ACTIVE,True,1,3084872295.54,24206549.27,0.2017
LOAN000007353,CUS00022619,PERSONAL,2025-11-14,2026-11-09,62968075.73,12471355.36,11.364,5777695.26,False,CURRENT,0,ACTIVE,True,1,12471355.36,5777695.26,0.3852
LOAN000007354,CUS00022622,PERSONAL,2020-08-07,2030-06-16,43582619.01,17251017.2,13.563,418658.75,False,CURRENT,0,ACTIVE,True,1,17251017.2,418658.75,0.0279
LOAN000007355,CUS00022628,PERSONAL,2025-08-14,2027-08-04,1640272520.9,828396909.31,8.828,80688101.95,False,CURRENT,0,ACTIVE,True,1,828396909.31,80688101.95,1.3448
LOAN000007356,CUS00022631,PERSONAL,2022-12-05,2024-11-24,314467318.48,54912235.51,10.655,14815958.04,False,CURRENT,0,ACTIVE,True,1,54912235.51,14815958.04,0.2469
LOAN000007357,CUS00022634,PERSONAL,2023-12-08,2038-09-20,97657810.57,82739896.49,11.143,613636.61,False,CURRENT,0,ACTIVE,True,1,82739896.49,613636.61,0.0409
LOAN000007358,CUS00022635,HOME,2019-08-24,2024-07-28,113472023.85,25471355.67,10.888,2086785.12,True,CURRENT,0,ACTIVE,True,1,25471355.67,2086785.12,0.0348
LOAN000007359,CUS00022638,AUTO,2020-09-10,2021-09-05,32376181.42,2852143.72,9.192,3360994.2,True,CURRENT,0,ACTIVE,True,1,2852143.72,3360994.2,0.2241
LOAN000007360,CUS00022639,AUTO,2024-03-11,2028-02-19,46553214.82,20267509.4,6.94,1105357.03,True,CURRENT,0,ACTIVE,True,1,20267509.4,1105357.03,0.0737
LOAN000007361,CUS00022640,AUTO,2024-07-25,2034-06-03,76165134.26,61914171.1,13.336,757622.08,True,CURRENT,0,ACTIVE,True,1,61914171.1,757622.08,0.0253
LOAN000007362,CUS00022643,BUSINESS,2022-12-22,2037-10-04,508259940.67,407103914.41,11.937,3284710.52,False,CURRENT,0,ACTIVE,True,1,407103914.41,3284710.52,0.1095
LOAN000007363,CUS00022644,HOME,2022-09-19,2023-09-14,12526338.55,2993316.22,9.957,1097189.4,True,CURRENT,0,ACTIVE,True,1,2993316.22,1097189.4,0.0731
LOAN000007364,CUS00022645,PERSONAL,2023-08-13,2024-08-07,52580314.06,13210225.63,11.282,5443823.18,False,CURRENT,0,ACTIVE,True,1,13210225.63,5443823.18,0.7777
LOAN000007365,CUS00022650,HOME,2021-10-05,2022-09-30,63447080.01,8795703.86,13.275,6348414.25,True,CURRENT,0,ACTIVE,True,1,8795703.86,6348414.25,0.4232
LOAN000007366,CUS00022652,PERSONAL,2025-05-21,2026-05-16,2405288318.66,209674036.66,10.732,246285104.85,False,CURRENT,0,ACTIVE,True,1,209674036.66,246285104.85,4.1048
LOAN000007367,CUS00022662,PERSONAL,2023-09-27,2033-08-05,33174528.2,24014381.0,9.087,317875.26,False,CURRENT,0,ACTIVE,True,1,24014381.0,317875.26,0.0212
LOAN000007368,CUS00022669,PERSONAL,2024-07-10,2026-06-30,80164437.55,13528662.79,9.07,4116791.06,False,CURRENT,0,ACTIVE,True,1,13528662.79,4116791.06,0.1372
LOAN000007369,CUS00022672,PERSONAL,2021-01-19,2040-10-06,473044581.0,354154848.72,7.654,2315436.91,False,CURRENT,0,ACTIVE,True,1,354154848.72,2315436.91,0.0772
LOAN000007370,CUS00022673,BUSINESS,2024-04-17,2025-04-12,664657468.05,136510680.9,6.721,66188607.91,False,CURRENT,0,ACTIVE,True,1,136510680.9,66188607.91,1.1031
LOAN000007371,CUS00022676,PERSONAL,2020-05-01,2024-04-10,186505896.87,184278.53,13.932,4723215.68,False,CURRENT,0,ACTIVE,True,1,184278.53,4723215.68,0.3149
LOAN000007372,CUS00022678,AUTO,2024-09-07,2034-07-17,234798882.56,201157080.03,14.364,2416635.61,True,CURRENT,0,ACTIVE,True,1,201157080.03,2416635.61,0.1611
LOAN000007373,CUS00022680,HOME,2023-11-12,2025-11-01,36291859.07,9894527.06,6.967,1601782.6,True,CURRENT,0,ACTIVE,True,2,23442377.03,4729813.79,0.6757
LOAN000007374,CUS00022680,AUTO,2019-11-18,2021-11-07,67998825.95,13547849.97,10.193,3128031.19,True,CURRENT,0,ACTIVE,True,2,23442377.03,4729813.79,0.6757
LOAN000007375,CUS00022686,PERSONAL,2023-08-18,2043-05-05,184738562.37,157368344.68,6.679,866370.21,False,CURRENT,0,ACTIVE,True,1,157368344.68,866370.21,0.0578
LOAN000007376,CUS00022687,PERSONAL,2023-01-20,2032-11-28,24383770.24,16241375.53,14.192,220827.22,False,CURRENT,0,ACTIVE,True,1,16241375.53,220827.22,0.0147
LOAN000007377,CUS00022693,AUTO,2023-11-27,2025-11-16,55084636.93,8183720.7,8.509,2555934.12,True,CURRENT,0,ACTIVE,True,1,8183720.7,2555934.12,0.1704
LOAN000007378,CUS00022699,BUSINESS,2025-04-03,2029-03-13,1118276532.22,793338663.26,11.845,28455695.99,False,CURRENT,0,ACTIVE,True,1,793338663.26,28455695.99,0.9485
LOAN000007379,CUS00022701,PERSONAL,2024-05-14,2039-02-25,4313166363.76,3710985733.77,8.9,29093218.93,False,CURRENT,0,ACTIVE,True,1,3710985733.77,29093218.93,0.4849
LOAN000007380,CUS00022706,PERSONAL,2022-01-05,2031-11-14,18394154.82,10649788.55,7.731,162167.21,False,CURRENT,0,ACTIVE,True,1,10649788.55,162167.21,0.0054
