feedback_id,customer_id,product_id,product_code,product_group,segment,priority_rank,priority_level,propensity,rm_id,rm_verdict,agree_flag,rm_comment,converted_flag,feedback_date
RFB000017995,CUS00024561,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,3,Do not prioritize,0.6637,RM0064,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000017996,CUS00011370,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,2,Medium,0.7636,RM0071,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-29
RFB000017997,CUS00001099,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,3,High,0.9896,RM0129,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000017998,CUS00022571,PR005,CARD_CC_ONLINE,CARD,MASS_AFFLUENT,2,Medium,0.8369,RM0101,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-07
RFB000017999,CUS00009517,PR027,LEND_CONSUMER,LENDING,MASS,3,Low,0.7932,RM0033,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-15
RFB000018000,CUS00000379,PR032,LEND_SECURITIES_PLEDGE,LENDING,AFFLUENT,2,Medium,0.768,RM0144,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
RFB000018001,CUS00023960,PR014,CASA_M_FIRST,CASA,SME,1,High,0.99,RM0021,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-21
RFB000018002,CUS00014751,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,2,High,0.9168,RM0121,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-09
RFB000018003,CUS00012511,PR006,CARD_CC_FAMILY,CARD,AFFLUENT,1,High,0.8862,RM0114,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-08-03
RFB000018004,CUS00013718,PR015,CASA_BIZ_MSMART,CASA,SME,1,Low,0.8886,RM0131,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-28
RFB000018005,CUS00011113,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,3,High,0.8723,RM0150,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-28
RFB000018006,CUS00019224,PR014,CASA_M_FIRST,CASA,SME,1,High,0.99,RM0112,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-22
RFB000018007,CUS00005318,PR016,CASA_ESCROW,CASA,PRIVATE,3,High,0.99,RM0159,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-26
RFB000018008,CUS00022956,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Do not prioritize,0.7022,RM0001,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-10
RFB000018009,CUS00007679,PR018,FD_TD_ONLINE,FD,MASS,1,Medium,0.7743,RM0133,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-21
RFB000018010,CUS00004044,PR027,LEND_CONSUMER,LENDING,MASS_AFFLUENT,3,Medium,0.8374,RM0073,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-31
RFB000018011,CUS00006096,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,3,Medium,0.7913,RM0119,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-03
RFB000018012,CUS00008661,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,1,Low,0.8233,RM0129,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-11
RFB000018013,CUS00001838,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,1,Medium,0.99,RM0158,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-30
RFB000018014,CUS00007868,PR001,CARD_DEBIT_DOMESTIC,CARD,AFFLUENT,3,Medium,0.7819,RM0050,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-29
RFB000018015,CUS00021792,PR020,FD_SAV_PARTIAL,FD,AFFLUENT,2,High,0.8796,RM0163,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-01
RFB000018016,CUS00003485,PR015,CASA_BIZ_MSMART,CASA,MASS,2,Medium,0.8719,RM0024,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-23
RFB000018017,CUS00018096,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,2,High,0.9059,RM0158,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-29
RFB000018018,CUS00003592,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,3,Medium,0.7648,RM0123,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000018019,CUS00005608,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Do not prioritize,0.6352,RM0141,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-15
RFB000018020,CUS00011228,PR021,FD_SAV_UPFRONT,FD,MASS_AFFLUENT,3,Medium,0.8778,RM0127,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000018021,CUS00012257,PR011,CARD_BUSINESS,CARD,SME,3,High,0.9584,RM0099,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-26
RFB000018022,CUS00013338,PR017,FD_TD_STANDARD,FD,MASS,3,Low,0.696,RM0002,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-23
RFB000018023,CUS00018089,PR012,CASA_PERSONAL,CASA,MASS,2,Do not prioritize,0.658,RM0024,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-19
RFB000018024,CUS00005576,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,3,Medium,0.7577,RM0149,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-26
RFB000018025,CUS00023808,PR015,CASA_BIZ_MSMART,CASA,MASS,1,Do not prioritize,0.7194,RM0014,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-16
RFB000018026,CUS00017860,PR018,FD_TD_ONLINE,FD,MASS,3,Medium,0.8063,RM0178,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-30
RFB000018027,CUS00003755,PR004,CARD_CC_MDIGI,CARD,MASS,2,Do not prioritize,0.5753,RM0049,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-08
RFB000018028,CUS00006669,PR024,FD_CD,FD,AFFLUENT,3,High,0.898,RM0065,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-23
RFB000018029,CUS00010634,PR008,CARD_CC_SIGNATURE,CARD,AFFLUENT,2,Medium,0.7937,RM0070,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-21
RFB000018030,CUS00011372,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.7426,RM0145,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-07-21
RFB000018031,CUS00002655,PR016,CASA_ESCROW,CASA,SME,1,High,0.9868,RM0120,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-31
RFB000018032,CUS00011111,PR026,LEND_OVERDRAFT_PERSONAL,LENDING,MASS,3,Do not prioritize,0.4875,RM0060,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-20
RFB000018033,CUS00023510,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,2,Medium,0.7845,RM0147,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-20
RFB000018034,CUS00022577,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,3,Low,0.7591,RM0009,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-12
RFB000018035,CUS00023026,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,2,Do not prioritize,0.8256,RM0167,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000018036,CUS00016754,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,3,Do not prioritize,0.6548,RM0087,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000018037,CUS00003518,PR025,LEND_UNSECURED_PAYROLL,LENDING,MASS_AFFLUENT,2,Low,0.751,RM0004,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000018038,CUS00013157,PR016,CASA_ESCROW,CASA,MASS_AFFLUENT,2,Medium,0.9723,RM0021,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-02
RFB000018039,CUS00000996,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.7764,RM0091,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-12
RFB000018040,CUS00012213,PR002,CARD_DEBIT_INTL_VISA,CARD,SME,2,Medium,0.9841,RM0080,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-26
RFB000018041,CUS00020179,PR023,FD_SAV_KIDS,FD,MASS,2,Medium,0.7407,RM0088,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-17
RFB000018042,CUS00011771,PR013,CASA_PAYROLL,CASA,MASS_AFFLUENT,1,Low,0.99,RM0155,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
RFB000018043,CUS00011608,PR002,CARD_DEBIT_INTL_VISA,CARD,SME,1,High,0.99,RM0073,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-20
RFB000018044,CUS00002775,PR017,FD_TD_STANDARD,FD,MASS,2,Medium,0.7176,RM0092,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-20
RFB000018045,CUS00022847,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,3,Medium,0.8158,RM0035,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-24
RFB000018046,CUS00002063,PR015,CASA_BIZ_MSMART,CASA,AFFLUENT,2,Low,0.8751,RM0134,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-19
RFB000018047,CUS00000794,PR006,CARD_CC_FAMILY,CARD,MASS_AFFLUENT,2,Low,0.7523,RM0153,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-26
RFB000018048,CUS00013694,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,2,Very High,0.99,RM0167,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-28
RFB000018049,CUS00005573,PR023,FD_SAV_KIDS,FD,AFFLUENT,2,Do not prioritize,0.6528,RM0179,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-18
RFB000018050,CUS00023484,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,2,High,0.9448,RM0071,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-22
RFB000018051,CUS00013269,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Do not prioritize,0.8063,RM0169,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-30
RFB000018052,CUS00021865,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,1,Medium,0.99,RM0039,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-08
RFB000018053,CUS00012560,PR031,LEND_AUTO_NEW,LENDING,MASS,3,Do not prioritize,0.5365,RM0157,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000018054,CUS00001106,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.86,RM0176,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-29
RFB000018055,CUS00000170,PR015,CASA_BIZ_MSMART,CASA,MASS,2,Do not prioritize,0.692,RM0065,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-29
RFB000018056,CUS00022271,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Do not prioritize,0.8025,RM0001,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-28
RFB000018057,CUS00006140,PR020,FD_SAV_PARTIAL,FD,MASS_AFFLUENT,2,Medium,0.7436,RM0061,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-18
RFB000018058,CUS00013478,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Do not prioritize,0.6403,RM0061,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000018059,CUS00015881,PR015,CASA_BIZ_MSMART,CASA,SME,3,Do not prioritize,0.6556,RM0050,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-27
RFB000018060,CUS00000331,PR015,CASA_BIZ_MSMART,CASA,MASS_AFFLUENT,1,Medium,0.99,RM0159,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-04
RFB000018061,CUS00005856,PR026,LEND_OVERDRAFT_PERSONAL,LENDING,MASS,2,Do not prioritize,0.5391,RM0078,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-22
RFB000018062,CUS00023685,PR024,FD_CD,FD,PRIVATE,3,Medium,0.8404,RM0128,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-20
RFB000018063,CUS00000018,PR016,CASA_ESCROW,CASA,SME,2,Medium,0.9737,RM0013,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-16
RFB000018064,CUS00015555,PR017,FD_TD_STANDARD,FD,AFFLUENT,3,Medium,0.827,RM0003,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-24
RFB000018065,CUS00008789,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,2,High,0.99,RM0113,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-23
RFB000018066,CUS00007310,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,1,Medium,0.7826,RM0042,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-07-19
RFB000018067,CUS00016930,PR002,CARD_DEBIT_INTL_VISA,CARD,PRIVATE,1,High,0.99,RM0076,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-18
RFB000018068,CUS00023182,PR013,CASA_PAYROLL,CASA,AFFLUENT,2,Medium,0.8794,RM0055,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-22
RFB000018069,CUS00018550,PR017,FD_TD_STANDARD,FD,MASS,2,Low,0.6462,RM0168,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-18
RFB000018070,CUS00022178,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,1,High,0.9644,RM0141,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-10
RFB000018071,CUS00004249,PR005,CARD_CC_ONLINE,CARD,AFFLUENT,3,Medium,0.7994,RM0120,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-25
RFB000018072,CUS00012141,PR017,FD_TD_STANDARD,FD,MASS,3,Low,0.72,RM0098,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-22
RFB000018073,CUS00019395,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,1,High,0.95,RM0067,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-03
RFB000018074,CUS00001717,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Do not prioritize,0.6269,RM0179,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-18
RFB000018075,CUS00019360,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Low,0.8928,RM0153,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-06
RFB000018076,CUS00000355,PR031,LEND_AUTO_NEW,LENDING,AFFLUENT,3,Medium,0.8282,RM0109,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-30
RFB000018077,CUS00015645,PR020,FD_SAV_PARTIAL,FD,AFFLUENT,2,High,0.8595,RM0177,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000018078,CUS00013369,PR024,FD_CD,FD,PRIVATE,3,Medium,0.8255,RM0005,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-24
RFB000018079,CUS00008983,PR020,FD_SAV_PARTIAL,FD,MASS_AFFLUENT,2,Low,0.7008,RM0160,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-25
RFB000018080,CUS00007493,PR030,LEND_HOME_RENOVATE,LENDING,MASS_AFFLUENT,3,Do not prioritize,0.4541,RM0127,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-25
RFB000018081,CUS00003991,PR018,FD_TD_ONLINE,FD,MASS,3,Medium,0.7948,RM0161,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-07
RFB000018082,CUS00010733,PR005,CARD_CC_ONLINE,CARD,MASS_AFFLUENT,2,Medium,0.8602,RM0111,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-19
RFB000018083,CUS00008534,PR010,CARD_MERCHANT_POS,CARD,MASS_AFFLUENT,3,Medium,0.8365,RM0101,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-30
RFB000018084,CUS00000034,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,3,Do not prioritize,0.472,RM0002,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-05
RFB000018085,CUS00016960,PR023,FD_SAV_KIDS,FD,MASS,1,Low,0.7657,RM0112,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-20
RFB000018086,CUS00003132,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,2,Do not prioritize,0.4981,RM0168,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-29
RFB000018087,CUS00022741,PR008,CARD_CC_SIGNATURE,CARD,AFFLUENT,2,Do not prioritize,0.57,RM0035,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-13
RFB000018088,CUS00023928,PR032,LEND_SECURITIES_PLEDGE,LENDING,AFFLUENT,1,Low,0.8724,RM0067,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-26
RFB000018089,CUS00015665,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,1,Do not prioritize,0.6601,RM0133,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-25
RFB000018090,CUS00006450,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS_AFFLUENT,3,Do not prioritize,0.5366,RM0049,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-09
RFB000018091,CUS00009174,PR004,CARD_CC_MDIGI,CARD,MASS,2,Low,0.8075,RM0033,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-12
RFB000018092,CUS00007423,PR001,CARD_DEBIT_DOMESTIC,CARD,SME,2,Medium,0.8727,RM0046,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-27
RFB000018093,CUS00012586,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS_AFFLUENT,1,Medium,0.99,RM0177,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-19
RFB000018094,CUS00011252,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,3,Medium,0.8243,RM0116,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-13
RFB000018095,CUS00001239,PR001,CARD_DEBIT_DOMESTIC,CARD,PRIVATE,3,Medium,0.8541,RM0107,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
RFB000018096,CUS00017880,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.8702,RM0046,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-27
RFB000018097,CUS00022685,PR014,CASA_M_FIRST,CASA,AFFLUENT,2,High,0.8567,RM0128,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-19
RFB000018098,CUS00002257,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Do not prioritize,0.6675,RM0064,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-29
RFB000018099,CUS00023121,PR018,FD_TD_ONLINE,FD,MASS_AFFLUENT,2,Do not prioritize,0.564,RM0015,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-25
RFB000018100,CUS00024593,PR005,CARD_CC_ONLINE,CARD,MASS,2,Medium,0.8125,RM0067,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-18
RFB000018101,CUS00012147,PR015,CASA_BIZ_MSMART,CASA,MASS,1,Low,0.8284,RM0081,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-27
RFB000018102,CUS00014545,PR023,FD_SAV_KIDS,FD,MASS_AFFLUENT,2,Do not prioritize,0.524,RM0030,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-23
RFB000018103,CUS00002102,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,1,Do not prioritize,0.7661,RM0010,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-13
RFB000018104,CUS00010874,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Do not prioritize,0.6782,RM0024,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-11
RFB000018105,CUS00010800,PR013,CASA_PAYROLL,CASA,MASS,1,Do not prioritize,0.6226,RM0002,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-07-27
RFB000018106,CUS00012149,PR027,LEND_CONSUMER,LENDING,MASS_AFFLUENT,1,High,0.881,RM0079,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-02
RFB000018107,CUS00018660,PR033,LEND_BIZ_WC,LENDING,MASS_AFFLUENT,3,Medium,0.7945,RM0060,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-07-29
RFB000018108,CUS00020204,PR023,FD_SAV_KIDS,FD,MASS,1,Low,0.7242,RM0033,NOT_RELEVANT,False,KH không có nhu cầu/đặc điểm phù hợp sản phẩm này.,False,2026-08-16
RFB000018109,CUS00016229,PR005,CARD_CC_ONLINE,CARD,MASS_AFFLUENT,1,High,0.9449,RM0041,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-23
RFB000018110,CUS00002498,PR008,CARD_CC_SIGNATURE,CARD,AFFLUENT,1,High,0.9648,RM0006,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-24
RFB000018111,CUS00013048,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,1,Medium,0.9875,RM0053,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-16
RFB000018112,CUS00010731,PR017,FD_TD_STANDARD,FD,MASS_AFFLUENT,1,Low,0.7206,RM0123,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-14
RFB000018113,CUS00018262,PR030,LEND_HOME_RENOVATE,LENDING,AFFLUENT,2,Medium,0.777,RM0011,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-11
RFB000018114,CUS00014682,PR010,CARD_MERCHANT_POS,CARD,MASS,3,Do not prioritize,0.6281,RM0002,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-12
RFB000018115,CUS00016312,PR001,CARD_DEBIT_DOMESTIC,CARD,MASS,2,Low,0.8351,RM0100,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-07
RFB000018116,CUS00001842,PR018,FD_TD_ONLINE,FD,MASS,3,Medium,0.739,RM0170,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-10
RFB000018117,CUS00020591,PR008,CARD_CC_SIGNATURE,CARD,AFFLUENT,2,Medium,0.8954,RM0053,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-09
RFB000018118,CUS00005279,PR023,FD_SAV_KIDS,FD,SME,3,High,0.9385,RM0014,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-07-20
RFB000018119,CUS00005877,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,3,Do not prioritize,0.5742,RM0059,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-19
RFB000018120,CUS00008664,PR002,CARD_DEBIT_INTL_VISA,CARD,AFFLUENT,2,Medium,0.8853,RM0133,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-05
RFB000018121,CUS00024643,PR021,FD_SAV_UPFRONT,FD,MASS,1,Low,0.7232,RM0007,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-17
RFB000018122,CUS00003962,PR013,CASA_PAYROLL,CASA,AFFLUENT,1,Low,0.8814,RM0085,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-07-28
RFB000018123,CUS00011845,PR015,CASA_BIZ_MSMART,CASA,AFFLUENT,3,Medium,0.7964,RM0065,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-07-27
RFB000018124,CUS00009665,PR016,CASA_ESCROW,CASA,SME,2,High,0.99,RM0063,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-24
RFB000018125,CUS00005973,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,AFFLUENT,1,High,0.958,RM0139,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",True,2026-08-01
RFB000018126,CUS00004768,PR008,CARD_CC_SIGNATURE,CARD,AFFLUENT,2,High,0.8956,RM0151,WRONG_TIMING,False,Sản phẩm ổn nhưng chưa đúng thời điểm.,False,2026-08-10
RFB000018127,CUS00006384,PR002,CARD_DEBIT_INTL_VISA,CARD,MASS,2,Low,0.7942,RM0097,NO_NEED_NOW,False,KH chưa quan tâm ở thời điểm hiện tại.,False,2026-08-21
RFB000018128,CUS00021638,PR003,CARD_DEBIT_PLATINUM_FCB,CARD,PRIVATE,1,Very High,0.99,RM0026,AGREE,True,"Đề xuất hợp lý, đã tiếp cận KH.",False,2026-08-25
RFB000018129,CUS00002807,PR015,CASA_BIZ_MSMART,CASA,SME,2,Do not prioritize,0.6727,RM0118,ALREADY_HAS,False,KH đã có sản phẩm tương đương ở NH khác.,False,2026-07-31
