policy_id,customer_id,insurance_type,provider_code,start_date,expiry_date,renewal_date,premium_amount,policy_value,payment_frequency,policy_status,insurance_product_count,active_insurance_flag,total_annual_premium,nearest_renewal_days
POL000006376,CUS00023731,HEALTH,PRV2,2023-09-23,2043-09-18,2026-09-22,6217705.99,99110681.52,MONTHLY,ACTIVE,1,True,6217705.99,22
POL000006377,CUS00023751,LIFE,PRV2,2024-06-09,2029-06-08,2027-06-09,736992.83,9599312.79,ANNUAL,ACTIVE,1,True,736992.83,282
POL000006378,CUS00023753,LIFE,PRV3,2025-04-25,2035-04-23,2027-04-25,2774865.34,65775381.24,ANNUAL,ACTIVE,1,True,2774865.34,237
POL000006379,CUS00023756,HEALTH,PRV5,2026-06-07,2027-06-07,2027-06-07,2323637.0,34152369.53,ANNUAL,ACTIVE,1,True,2323637.0,280
POL000006380,CUS00023761,LIFE,PRV4,2023-07-30,2043-07-25,2027-07-29,3211255.49,77598881.79,ANNUAL,ACTIVE,1,True,3211255.49,332
POL000006381,CUS00023762,HEALTH,PRV3,2023-12-02,2028-11-30,2026-12-01,514869.19,9625756.91,ANNUAL,ACTIVE,1,True,514869.19,92
POL000006382,CUS00023770,LIFE,PRV3,2022-12-01,2023-12-01,2026-11-30,808199.07,12165843.76,ANNUAL,LAPSED,1,False,0.0,
POL000006383,CUS00023776,LIFE,PRV5,2025-10-17,2026-10-17,2026-10-17,1700622.43,18348419.8,ANNUAL,ACTIVE,1,True,1700622.43,47
POL000006384,CUS00023779,LIFE,PRV4,2026-01-02,2031-01-01,2027-01-02,974585.42,22934355.96,QUARTERLY,ACTIVE,2,True,4479839.39,124
POL000006385,CUS00023779,HOME,PRV4,2024-05-30,2034-05-28,2027-05-30,3505253.97,68340981.28,ANNUAL,ACTIVE,2,True,4479839.39,124
POL000006386,CUS00023785,HOME,PRV1,2025-05-07,2045-05-02,2027-05-07,199300.45,3553019.45,ANNUAL,ACTIVE,1,True,199300.45,249
POL000006387,CUS00023787,TRAVEL,PRV1,2024-09-02,2044-08-28,2026-09-02,3297265.91,52659785.4,ANNUAL,ACTIVE,1,True,3297265.91,2
POL000006388,CUS00023790,MOTOR,PRV1,2025-08-02,2030-08-01,2027-08-02,21316177.98,334722438.91,ANNUAL,ACTIVE,1,True,21316177.98,336
POL000006389,CUS00023802,HEALTH,PRV4,2024-12-05,2044-11-30,2026-12-05,1152490.09,25475805.38,ANNUAL,ACTIVE,2,True,2894542.75,96
POL000006390,CUS00023802,LIFE,PRV5,2023-04-25,2033-04-22,2027-04-24,1742052.66,27589264.79,QUARTERLY,ACTIVE,2,True,2894542.75,96
POL000006391,CUS00023807,TRAVEL,PRV5,2024-12-25,2044-12-20,2026-12-25,235718.77,5826446.67,ANNUAL,ACTIVE,2,True,797534.02,116
POL000006392,CUS00023807,HEALTH,PRV2,2025-03-08,2035-03-06,2027-03-08,561815.25,6980652.92,MONTHLY,ACTIVE,2,True,797534.02,116
POL000006393,CUS00023809,HEALTH,PRV1,2022-10-07,2032-10-04,2026-10-06,8625446.75,197173368.47,ANNUAL,ACTIVE,1,True,8625446.75,36
POL000006394,CUS00023811,MOTOR,PRV5,2026-01-15,2027-01-15,2027-01-15,5725214.31,139299887.76,ANNUAL,ACTIVE,1,True,5725214.31,137
POL000006395,CUS00023812,LIFE,PRV2,2026-06-10,2036-06-07,2027-06-10,204037.74,4250641.23,ANNUAL,ACTIVE,1,True,204037.74,283
POL000006396,CUS00023813,LIFE,PRV2,2023-04-24,2033-04-21,2027-04-23,516362.59,6029025.53,ANNUAL,ACTIVE,1,True,516362.59,235
POL000006397,CUS00023820,MOTOR,PRV3,2024-08-23,2029-08-22,2027-08-23,31395742.4,585807916.6,ANNUAL,ACTIVE,1,True,31395742.4,357
POL000006398,CUS00023830,MOTOR,PRV4,2025-05-03,2026-05-03,2027-05-03,1449241.94,25081234.25,ANNUAL,LAPSED,2,False,0.0,
POL000006399,CUS00023830,LIFE,PRV4,2023-01-26,2024-01-26,2027-01-25,1846936.84,40495833.51,ANNUAL,LAPSED,2,False,0.0,
POL000006400,CUS00023831,HEALTH,PRV4,2022-10-30,2032-10-27,2026-10-29,707705.17,12937974.09,QUARTERLY,ACTIVE,1,True,707705.17,59
POL000006401,CUS00023832,LIFE,PRV5,2023-05-05,2033-05-02,2027-05-04,2418670.78,27082597.98,MONTHLY,ACTIVE,1,True,2418670.78,246
POL000006402,CUS00023833,LIFE,PRV2,2023-01-12,2033-01-09,2027-01-11,4837160.23,61990083.76,ANNUAL,ACTIVE,1,True,4837160.23,133
POL000006403,CUS00023835,LIFE,PRV4,2026-07-24,2046-07-19,2027-07-24,2720553.91,40235363.08,MONTHLY,ACTIVE,1,True,2720553.91,327
POL000006404,CUS00023836,HOME,PRV3,2025-11-11,2030-11-10,2026-11-11,313744.2,6316644.43,ANNUAL,ACTIVE,1,True,313744.2,72
POL000006405,CUS00023845,MOTOR,PRV1,2025-11-23,2026-11-23,2026-11-23,11066560.25,93683496.5,MONTHLY,ACTIVE,1,True,11066560.25,84
POL000006406,CUS00023847,HEALTH,PRV1,2025-02-18,2035-02-16,2027-02-18,26004203.76,553589119.44,ANNUAL,ACTIVE,1,True,26004203.76,171
POL000006407,CUS00023850,HOME,PRV4,2023-01-15,2024-01-15,2027-01-14,274831.47,6485174.99,MONTHLY,LAPSED,1,False,0.0,
POL000006408,CUS00023851,HEALTH,PRV3,2024-12-12,2029-12-11,2026-12-12,355518.39,8755434.66,ANNUAL,ACTIVE,1,True,355518.39,103
POL000006409,CUS00023856,HEALTH,PRV4,2025-11-03,2026-11-03,2026-11-03,1037908.8,11973779.4,ANNUAL,ACTIVE,1,True,1037908.8,64
POL000006410,CUS00023860,MOTOR,PRV3,2025-04-19,2045-04-14,2027-04-19,24386985.05,388383694.01,QUARTERLY,ACTIVE,1,True,24386985.05,231
POL000006411,CUS00023861,HEALTH,PRV3,2025-10-06,2035-10-04,2026-10-06,3801189.47,58611841.92,ANNUAL,ACTIVE,1,True,3801189.47,36
POL000006412,CUS00023867,TRAVEL,PRV4,2022-08-29,2023-08-29,2027-08-28,488800.17,6461310.43,QUARTERLY,LAPSED,1,False,0.0,
POL000006413,CUS00023871,HEALTH,PRV1,2023-06-17,2024-06-16,2027-06-16,865576.79,18851603.14,QUARTERLY,LAPSED,1,False,0.0,
POL000006414,CUS00023872,LIFE,PRV3,2025-02-26,2045-02-21,2027-02-26,604636.01,10976465.97,ANNUAL,ACTIVE,1,True,604636.01,179
POL000006415,CUS00023873,LIFE,PRV5,2023-09-08,2043-09-03,2026-09-07,718452.25,13778785.45,ANNUAL,ACTIVE,1,True,718452.25,7
POL000006416,CUS00023883,HOME,PRV1,2022-09-18,2027-09-17,2026-09-17,773152.67,9013817.82,QUARTERLY,ACTIVE,2,True,2275544.41,17
POL000006417,CUS00023883,LIFE,PRV5,2023-07-14,2033-07-11,2027-07-13,1502391.74,35476164.79,MONTHLY,ACTIVE,2,True,2275544.41,17
POL000006418,CUS00023886,HEALTH,PRV5,2023-08-07,2024-08-06,2027-08-06,313860.08,3633591.29,ANNUAL,LAPSED,1,False,0.0,
POL000006419,CUS00023887,LIFE,PRV5,2022-11-24,2027-11-23,2026-11-23,276193.63,4487170.38,MONTHLY,ACTIVE,1,True,276193.63,84
POL000006420,CUS00023889,LIFE,PRV3,2025-04-07,2026-04-07,2027-04-07,573846.73,9062881.34,ANNUAL,LAPSED,1,False,0.0,
POL000006421,CUS00023890,HEALTH,PRV1,2024-01-03,2025-01-02,2027-01-02,1468928.54,25946507.25,ANNUAL,LAPSED,1,False,0.0,
POL000006422,CUS00023903,LIFE,PRV3,2025-09-16,2030-09-15,2026-09-16,299498.6,7095070.62,ANNUAL,ACTIVE,1,True,299498.6,16
POL000006423,CUS00023908,TRAVEL,PRV3,2025-06-30,2045-06-25,2027-06-30,4410299.33,95645484.13,ANNUAL,ACTIVE,1,True,4410299.33,303
POL000006424,CUS00023909,TRAVEL,PRV1,2025-09-20,2035-09-18,2026-09-20,2692901.41,62095404.83,MONTHLY,ACTIVE,2,True,4728243.05,20
POL000006425,CUS00023909,HOME,PRV3,2024-10-24,2029-10-23,2026-10-24,2035341.64,26782433.09,MONTHLY,ACTIVE,2,True,4728243.05,20
POL000006426,CUS00023911,HOME,PRV1,2026-06-07,2031-06-06,2027-06-07,198187.87,2159530.04,MONTHLY,ACTIVE,1,True,198187.87,280
POL000006427,CUS00023914,LIFE,PRV4,2024-02-07,2029-02-05,2027-02-06,1554953.87,38125624.51,ANNUAL,ACTIVE,1,True,1554953.87,159
POL000006428,CUS00023916,LIFE,PRV2,2025-11-07,2026-11-07,2026-11-07,367315.86,4628547.16,ANNUAL,ACTIVE,1,True,367315.86,68
POL000006429,CUS00023920,LIFE,PRV3,2023-07-18,2028-07-16,2027-07-17,4239219.13,60043663.04,QUARTERLY,ACTIVE,1,True,4239219.13,320
POL000006430,CUS00023929,MOTOR,PRV1,2024-09-19,2034-09-17,2026-09-19,1136433.28,25738121.77,MONTHLY,ACTIVE,1,True,1136433.28,19
POL000006431,CUS00023930,HEALTH,PRV4,2022-08-29,2032-08-26,2027-08-28,705900.31,15197486.57,MONTHLY,ACTIVE,2,True,1127983.1,126
POL000006432,CUS00023930,HEALTH,PRV5,2024-01-05,2034-01-02,2027-01-04,422082.79,3466988.11,ANNUAL,ACTIVE,2,True,1127983.1,126
POL000006433,CUS00023934,TRAVEL,PRV3,2025-09-04,2026-09-04,2026-09-04,4417185.89,110228511.46,MONTHLY,ACTIVE,1,True,4417185.89,4
POL000006434,CUS00023935,LIFE,PRV3,2024-03-25,2029-03-24,2027-03-25,264922.88,3654368.8,ANNUAL,ACTIVE,1,True,264922.88,206
POL000006435,CUS00023936,HEALTH,PRV1,2024-08-30,2025-08-30,2027-08-30,660769.79,15133828.74,ANNUAL,LAPSED,1,False,0.0,
POL000006436,CUS00023938,MOTOR,PRV1,2024-01-18,2044-01-13,2027-01-17,1240005.49,12355437.39,QUARTERLY,ACTIVE,1,True,1240005.49,139
POL000006437,CUS00023944,MOTOR,PRV2,2023-12-22,2028-12-20,2026-12-21,904708.67,12706910.17,MONTHLY,ACTIVE,1,True,904708.67,112
POL000006438,CUS00023947,LIFE,PRV2,2026-02-21,2027-02-21,2027-02-21,6322073.87,101464776.74,QUARTERLY,ACTIVE,1,True,6322073.87,174
POL000006439,CUS00023948,HEALTH,PRV5,2024-11-21,2029-11-20,2026-11-21,238135.24,4755576.09,MONTHLY,ACTIVE,1,True,238135.24,82
POL000006440,CUS00023957,TRAVEL,PRV4,2025-04-01,2030-03-31,2027-04-01,264667.32,3521560.07,QUARTERLY,ACTIVE,2,True,1201093.31,118
POL000006441,CUS00023957,HOME,PRV3,2022-12-28,2027-12-27,2026-12-27,936425.99,19686907.44,MONTHLY,ACTIVE,2,True,1201093.31,118
POL000006442,CUS00023958,MOTOR,PRV5,2023-11-16,2024-11-15,2026-11-15,9690776.32,206191918.58,ANNUAL,LAPSED,1,False,0.0,
POL000006443,CUS00023960,LIFE,PRV1,2025-10-21,2030-10-20,2026-10-21,1218242.45,21630167.99,ANNUAL,ACTIVE,1,True,1218242.45,51
POL000006444,CUS00023970,HOME,PRV3,2026-03-19,2031-03-18,2027-03-19,135997.84,2135229.63,ANNUAL,ACTIVE,1,True,135997.84,200
POL000006445,CUS00023971,HEALTH,PRV3,2022-11-14,2027-11-13,2026-11-13,322255.15,5661330.56,MONTHLY,ACTIVE,1,True,322255.15,74
POL000006446,CUS00023976,HEALTH,PRV4,2023-01-26,2043-01-21,2027-01-25,3731560.79,53059332.64,ANNUAL,ACTIVE,2,True,3731560.79,147
POL000006447,CUS00023976,HEALTH,PRV3,2024-01-19,2025-01-18,2027-01-18,4712854.77,83251675.85,MONTHLY,LAPSED,2,True,3731560.79,147
POL000006448,CUS00023978,LIFE,PRV1,2025-06-06,2045-06-01,2027-06-06,1423747.33,11948681.3,ANNUAL,ACTIVE,1,True,1423747.33,279
POL000006449,CUS00023980,HOME,PRV2,2025-02-23,2026-02-23,2027-02-23,17310207.11,153955895.6,ANNUAL,LAPSED,2,True,5512690.49,143
POL000006450,CUS00023980,LIFE,PRV4,2026-01-21,2036-01-19,2027-01-21,5512690.49,86184969.28,MONTHLY,ACTIVE,2,True,5512690.49,143
POL000006451,CUS00023983,LIFE,PRV4,2022-07-30,2023-07-30,2027-07-29,2048099.6,49162679.83,ANNUAL,LAPSED,1,False,0.0,
POL000006452,CUS00023989,LIFE,PRV3,2025-05-24,2030-05-23,2027-05-24,8097292.24,73660294.97,MONTHLY,ACTIVE,2,True,20420410.56,143
POL000006453,CUS00023989,HEALTH,PRV5,2025-01-21,2030-01-20,2027-01-21,12323118.32,256219580.94,ANNUAL,ACTIVE,2,True,20420410.56,143
POL000006454,CUS00023997,LIFE,PRV4,2024-09-06,2044-09-01,2026-09-06,172791.01,3666605.37,QUARTERLY,ACTIVE,1,True,172791.01,6
POL000006455,CUS00023998,HEALTH,PRV1,2023-05-25,2024-05-24,2027-05-24,6145132.06,79121739.08,MONTHLY,LAPSED,2,False,0.0,
POL000006456,CUS00023998,MOTOR,PRV2,2024-11-30,2025-11-30,2026-11-30,7886233.91,139230309.18,MONTHLY,LAPSED,2,False,0.0,
POL000006457,CUS00024005,LIFE,PRV2,2022-08-19,2032-08-16,2027-08-18,3160138.52,38168655.53,ANNUAL,ACTIVE,1,True,3160138.52,352
POL000006458,CUS00024008,MOTOR,PRV2,2022-12-26,2032-12-23,2026-12-25,1614430.43,16643217.85,ANNUAL,ACTIVE,1,True,1614430.43,116
POL000006459,CUS00024011,LIFE,PRV3,2024-10-14,2025-10-14,2026-10-14,1939200.15,46513572.51,ANNUAL,LAPSED,1,False,0.0,
POL000006460,CUS00024018,HEALTH,PRV5,2022-08-20,2023-08-20,2027-08-19,2005783.16,33815424.48,MONTHLY,LAPSED,2,True,1440035.69,323
POL000006461,CUS00024018,MOTOR,PRV4,2026-07-20,2031-07-19,2027-07-20,1440035.69,25104506.36,QUARTERLY,ACTIVE,2,True,1440035.69,323
POL000006462,CUS00024019,MOTOR,PRV4,2025-03-13,2035-03-11,2027-03-13,4759839.85,51429813.11,ANNUAL,ACTIVE,1,True,4759839.85,194
POL000006463,CUS00024021,LIFE,PRV2,2023-05-10,2043-05-05,2027-05-09,541869.74,7421731.27,ANNUAL,ACTIVE,1,True,541869.74,251
POL000006464,CUS00024022,LIFE,PRV2,2023-09-28,2024-09-27,2026-09-27,5606610.85,46033097.21,ANNUAL,LAPSED,1,False,0.0,
POL000006465,CUS00024024,LIFE,PRV1,2023-04-03,2033-03-31,2027-04-02,22502141.89,264584503.19,ANNUAL,ACTIVE,1,True,22502141.89,214
POL000006466,CUS00024026,LIFE,PRV3,2022-09-08,2027-09-07,2026-09-07,2954321.67,41792544.21,ANNUAL,ACTIVE,1,True,2954321.67,7
POL000006467,CUS00024028,HEALTH,PRV4,2024-01-28,2034-01-25,2027-01-27,1069326.21,22589877.6,MONTHLY,ACTIVE,2,True,3808070.15,149
POL000006468,CUS00024028,MOTOR,PRV5,2026-05-26,2031-05-25,2027-05-26,2738743.94,22800111.63,ANNUAL,ACTIVE,2,True,3808070.15,149
POL000006469,CUS00024033,HEALTH,PRV2,2026-01-17,2036-01-15,2027-01-17,553779.15,5441682.58,ANNUAL,ACTIVE,1,True,553779.15,139
POL000006470,CUS00024035,HEALTH,PRV4,2024-11-14,2025-11-14,2026-11-14,3479967.24,46753243.79,QUARTERLY,LAPSED,1,False,0.0,
POL000006471,CUS00024037,HEALTH,PRV3,2026-07-28,2036-07-25,2027-07-28,1366475.68,33336134.21,QUARTERLY,ACTIVE,1,True,1366475.68,331
POL000006472,CUS00024039,TRAVEL,PRV4,2024-11-07,2034-11-05,2026-11-07,157826.18,2013448.64,QUARTERLY,ACTIVE,1,True,157826.18,68
POL000006473,CUS00024041,MOTOR,PRV2,2023-10-25,2024-10-24,2026-10-24,2629983.94,38039901.02,ANNUAL,LAPSED,1,False,0.0,
POL000006474,CUS00024043,LIFE,PRV4,2025-04-16,2045-04-11,2027-04-16,548087.03,7486414.83,ANNUAL,ACTIVE,1,True,548087.03,228
POL000006475,CUS00024051,TRAVEL,PRV5,2023-09-23,2028-09-21,2026-09-22,10744961.54,208507281.13,ANNUAL,ACTIVE,1,True,10744961.54,22
POL000006476,CUS00024054,HOME,PRV2,2026-06-22,2031-06-21,2027-06-22,1607247.01,28422544.03,ANNUAL,ACTIVE,1,True,1607247.01,295
POL000006477,CUS00024062,HEALTH,PRV5,2022-10-30,2032-10-27,2026-10-29,706433.63,10607252.28,MONTHLY,ACTIVE,1,True,706433.63,59
POL000006478,CUS00024064,LIFE,PRV3,2025-11-17,2030-11-16,2026-11-17,6540802.51,62305532.63,MONTHLY,ACTIVE,1,True,6540802.51,78
POL000006479,CUS00024079,LIFE,PRV1,2026-06-22,2031-06-21,2027-06-22,2201081.2,32622930.29,QUARTERLY,ACTIVE,1,True,2201081.2,295
POL000006480,CUS00024080,TRAVEL,PRV2,2023-08-09,2033-08-06,2027-08-08,2254659.8,52063184.23,MONTHLY,ACTIVE,1,True,2254659.8,342
POL000006481,CUS00024081,MOTOR,PRV5,2023-12-02,2033-11-29,2026-12-01,1656215.8,29235321.92,QUARTERLY,ACTIVE,1,True,1656215.8,92
POL000006482,CUS00024098,LIFE,PRV3,2025-12-22,2030-12-21,2026-12-22,1368716.55,11078785.82,ANNUAL,ACTIVE,2,True,2770096.26,113
POL000006483,CUS00024098,LIFE,PRV5,2026-03-27,2027-03-27,2027-03-27,1401379.71,27661738.1,MONTHLY,ACTIVE,2,True,2770096.26,113
POL000006484,CUS00024100,MOTOR,PRV3,2025-12-04,2026-12-04,2026-12-04,1900849.95,28974762.7,ANNUAL,ACTIVE,1,True,1900849.95,95
POL000006485,CUS00024108,LIFE,PRV2,2026-03-28,2036-03-25,2027-03-28,7648187.71,190906809.88,QUARTERLY,ACTIVE,1,True,7648187.71,209
POL000006486,CUS00024110,HEALTH,PRV5,2025-10-25,2026-10-25,2026-10-25,2551911.81,33534222.27,ANNUAL,ACTIVE,2,True,5493074.95,55
POL000006487,CUS00024110,HOME,PRV3,2025-04-30,2045-04-25,2027-04-30,2941163.14,41943417.84,MONTHLY,ACTIVE,2,True,5493074.95,55
POL000006488,CUS00024111,HEALTH,PRV4,2025-02-26,2045-02-21,2027-02-26,313123.38,2695625.06,ANNUAL,ACTIVE,1,True,313123.38,179
POL000006489,CUS00024115,LIFE,PRV5,2024-02-27,2034-02-24,2027-02-26,1368871.01,29844151.24,MONTHLY,ACTIVE,1,True,1368871.01,179
POL000006490,CUS00024119,HEALTH,PRV3,2026-01-11,2031-01-10,2027-01-11,389336.79,5637668.88,MONTHLY,ACTIVE,1,True,389336.79,133
POL000006491,CUS00024126,LIFE,PRV1,2023-05-27,2043-05-22,2027-05-26,450426.73,8710026.22,QUARTERLY,ACTIVE,1,True,450426.73,268
POL000006492,CUS00024127,HEALTH,PRV5,2023-06-08,2033-06-05,2027-06-07,190206.51,4580199.47,ANNUAL,ACTIVE,2,True,582895.98,280
POL000006493,CUS00024127,HOME,PRV3,2022-08-21,2032-08-18,2027-08-20,392689.47,5411749.38,QUARTERLY,ACTIVE,2,True,582895.98,280
POL000006494,CUS00024133,LIFE,PRV5,2024-07-06,2029-07-05,2027-07-06,1795264.46,14575224.02,MONTHLY,ACTIVE,1,True,1795264.46,309
POL000006495,CUS00024137,HEALTH,PRV5,2026-07-07,2046-07-02,2027-07-07,6207087.98,92748310.62,MONTHLY,ACTIVE,1,True,6207087.98,310
POL000006496,CUS00024139,HOME,PRV1,2026-07-27,2031-07-26,2027-07-27,226422.78,2754011.34,QUARTERLY,ACTIVE,1,True,226422.78,330
POL000006497,CUS00024142,HEALTH,PRV4,2023-03-08,2033-03-05,2027-03-07,1514143.75,30312286.25,MONTHLY,ACTIVE,1,True,1514143.75,188
POL000006498,CUS00024143,HEALTH,PRV5,2023-07-14,2043-07-09,2027-07-13,229607.4,2459447.83,MONTHLY,ACTIVE,1,True,229607.4,316
POL000006499,CUS00024148,TRAVEL,PRV2,2023-12-10,2028-12-08,2026-12-09,4894750.25,75700368.35,ANNUAL,ACTIVE,1,True,4894750.25,100
POL000006500,CUS00024155,HEALTH,PRV3,2025-06-27,2030-06-26,2027-06-27,3625060.62,84987352.37,QUARTERLY,ACTIVE,1,True,3625060.62,300
POL000006501,CUS00024159,LIFE,PRV3,2023-04-26,2028-04-24,2027-04-25,9876172.71,90545924.09,ANNUAL,ACTIVE,1,True,9876172.71,237
POL000006502,CUS00024164,HEALTH,PRV1,2023-01-15,2028-01-14,2027-01-14,1238849.03,12979394.43,MONTHLY,ACTIVE,1,True,1238849.03,136
POL000006503,CUS00024174,HEALTH,PRV4,2023-09-18,2043-09-13,2026-09-17,7206667.64,132583897.66,ANNUAL,ACTIVE,1,True,7206667.64,17
POL000006504,CUS00024177,HEALTH,PRV3,2023-03-11,2043-03-06,2027-03-10,755053.04,17976590.22,ANNUAL,ACTIVE,1,True,755053.04,191
POL000006505,CUS00024178,LIFE,PRV2,2025-06-15,2035-06-13,2027-06-15,1441230.61,15060941.62,ANNUAL,ACTIVE,1,True,1441230.61,288
POL000006506,CUS00024182,HEALTH,PRV1,2026-02-07,2046-02-02,2027-02-07,812489.43,14897430.7,ANNUAL,ACTIVE,1,True,812489.43,160
POL000006507,CUS00024185,MOTOR,PRV4,2023-12-06,2033-12-03,2026-12-05,472824.61,8217862.38,QUARTERLY,ACTIVE,1,True,472824.61,96
POL000006508,CUS00024187,HEALTH,PRV2,2023-06-25,2043-06-20,2027-06-24,71155.45,855842.71,QUARTERLY,ACTIVE,1,True,71155.45,297
POL000006509,CUS00024188,LIFE,PRV2,2026-07-10,2036-07-07,2027-07-10,6581296.05,59478798.73,MONTHLY,ACTIVE,1,True,6581296.05,313
POL000006510,CUS00024205,LIFE,PRV2,2023-03-21,2043-03-16,2027-03-20,3059545.84,72037045.26,QUARTERLY,ACTIVE,1,True,3059545.84,201
POL000006511,CUS00024213,HOME,PRV1,2022-09-08,2032-09-05,2026-09-07,153618.74,3174486.36,ANNUAL,ACTIVE,2,True,377429.85,7
POL000006512,CUS00024213,LIFE,PRV4,2023-08-01,2043-07-27,2027-07-31,223811.11,5293360.47,QUARTERLY,ACTIVE,2,True,377429.85,7
POL000006513,CUS00024223,HOME,PRV4,2022-10-23,2032-10-20,2026-10-22,3024780.72,70667959.65,MONTHLY,ACTIVE,1,True,3024780.72,52
POL000006514,CUS00024226,HOME,PRV4,2024-02-04,2034-02-01,2027-02-03,274274.7,4010853.19,MONTHLY,ACTIVE,1,True,274274.7,156
POL000006515,CUS00024229,HOME,PRV1,2023-02-08,2024-02-08,2027-02-07,11783228.21,202816271.87,ANNUAL,LAPSED,1,False,0.0,
POL000006516,CUS00024242,HEALTH,PRV5,2024-09-10,2029-09-09,2026-09-10,3099652.95,36640162.6,ANNUAL,ACTIVE,1,True,3099652.95,10
POL000006517,CUS00024250,LIFE,PRV2,2026-03-21,2036-03-18,2027-03-21,447616.98,6340205.56,ANNUAL,ACTIVE,1,True,447616.98,202
POL000006518,CUS00024257,HEALTH,PRV3,2024-02-11,2029-02-09,2027-02-10,402883.61,9048150.17,ANNUAL,ACTIVE,1,True,402883.61,163
POL000006519,CUS00024258,MOTOR,PRV5,2025-03-06,2035-03-04,2027-03-06,2661839.77,62295816.22,QUARTERLY,ACTIVE,2,True,5131020.71,187
POL000006520,CUS00024258,HEALTH,PRV5,2024-05-27,2034-05-25,2027-05-27,2469180.94,46542529.0,MONTHLY,ACTIVE,2,True,5131020.71,187
POL000006521,CUS00024260,TRAVEL,PRV3,2026-01-20,2046-01-15,2027-01-20,790721.33,7053659.28,ANNUAL,ACTIVE,1,True,790721.33,142
POL000006522,CUS00024261,HEALTH,PRV2,2024-10-14,2044-10-09,2026-10-14,1129278.44,13540593.88,MONTHLY,ACTIVE,1,True,1129278.44,44
POL000006523,CUS00024270,MOTOR,PRV5,2023-01-15,2024-01-15,2027-01-14,2243745.63,32361749.87,ANNUAL,LAPSED,1,False,0.0,
POL000006524,CUS00024272,MOTOR,PRV3,2025-08-28,2030-08-27,2027-08-28,100166.85,1217895.51,MONTHLY,ACTIVE,2,True,429545.24,62
POL000006525,CUS00024272,LIFE,PRV1,2025-11-01,2035-10-30,2026-11-01,329378.39,5250374.38,ANNUAL,ACTIVE,2,True,429545.24,62
POL000006526,CUS00024273,LIFE,PRV2,2022-11-07,2042-11-02,2026-11-06,1070038.56,16065416.67,ANNUAL,ACTIVE,1,True,1070038.56,67
POL000006527,CUS00024277,MOTOR,PRV3,2022-08-08,2042-08-03,2027-08-07,4607484.31,74321020.48,MONTHLY,ACTIVE,1,True,4607484.31,341
POL000006528,CUS00024279,HOME,PRV4,2026-01-08,2031-01-07,2027-01-08,724158.4,6464270.43,ANNUAL,ACTIVE,1,True,724158.4,130
POL000006529,CUS00024280,HOME,PRV3,2025-12-24,2026-12-24,2026-12-24,928488.47,18739711.93,ANNUAL,ACTIVE,2,True,928488.47,115
POL000006530,CUS00024280,HEALTH,PRV1,2023-11-15,2024-11-14,2026-11-14,2127705.7,52299766.66,MONTHLY,LAPSED,2,True,928488.47,115
POL000006531,CUS00024293,LIFE,PRV2,2023-03-25,2033-03-22,2027-03-24,4575409.01,106131613.21,QUARTERLY,ACTIVE,2,True,9606679.32,186
POL000006532,CUS00024293,LIFE,PRV2,2024-03-05,2044-02-29,2027-03-05,5031270.31,72438683.06,MONTHLY,ACTIVE,2,True,9606679.32,186
POL000006533,CUS00024301,HOME,PRV3,2026-05-03,2031-05-02,2027-05-03,640373.2,14774828.25,MONTHLY,ACTIVE,1,True,640373.2,245
POL000006534,CUS00024304,TRAVEL,PRV3,2023-08-27,2028-08-25,2027-08-26,104405.71,1162768.41,ANNUAL,ACTIVE,1,True,104405.71,360
POL000006535,CUS00024323,HOME,PRV3,2022-08-17,2023-08-17,2027-08-16,1312786.5,12369411.24,QUARTERLY,LAPSED,2,True,1758905.0,260
POL000006536,CUS00024323,TRAVEL,PRV2,2026-05-18,2031-05-17,2027-05-18,1758905.0,31984174.97,QUARTERLY,ACTIVE,2,True,1758905.0,260
POL000006537,CUS00024324,HEALTH,PRV4,2025-10-18,2026-10-18,2026-10-18,3837799.78,38998016.19,ANNUAL,ACTIVE,1,True,3837799.78,48
POL000006538,CUS00024332,LIFE,PRV5,2023-01-31,2024-01-31,2027-01-30,174269.89,4081363.33,MONTHLY,LAPSED,1,False,0.0,
POL000006539,CUS00024346,HEALTH,PRV3,2022-11-27,2032-11-24,2026-11-26,501648.58,11500099.91,ANNUAL,ACTIVE,2,True,666771.32,11
POL000006540,CUS00024346,LIFE,PRV2,2022-09-12,2032-09-09,2026-09-11,165122.74,2677108.75,ANNUAL,ACTIVE,2,True,666771.32,11
POL000006541,CUS00024349,MOTOR,PRV3,2025-11-29,2030-11-28,2026-11-29,501079.83,10947694.15,ANNUAL,ACTIVE,1,True,501079.83,90
POL000006542,CUS00024351,MOTOR,PRV3,2025-10-02,2030-10-01,2026-10-02,227693.94,5184922.44,MONTHLY,ACTIVE,2,True,227693.94,32
POL000006543,CUS00024351,HEALTH,PRV1,2024-01-29,2025-01-28,2027-01-28,764349.61,7780477.92,ANNUAL,LAPSED,2,True,227693.94,32
POL000006544,CUS00024354,TRAVEL,PRV5,2024-10-06,2029-10-05,2026-10-06,32056739.05,447659215.34,ANNUAL,ACTIVE,1,True,32056739.05,36
POL000006545,CUS00024355,HEALTH,PRV4,2025-09-06,2045-09-01,2026-09-06,444581.04,5356150.91,ANNUAL,ACTIVE,1,True,444581.04,6
