customer_id,snapshot_date,txn_count_30d,txn_count_90d,total_spend_30d,total_spend_90d,avg_txn_value_30d,online_spend_30d,travel_spend_90d,dining_spend_90d,international_spend_90d,qr_txn_count_30d,credit_inflow_30d,debit_outflow_30d,spending_growth_3m
CUS00018521,2026-08-31,10,21,31266276.54,126776116.24,3126627.65,21616531.03,9211851.29,0.0,99929.2,1,0.0,31266276.54,0.668
CUS00018522,2026-08-31,4,14,1192563.84,5105037.64,298140.96,769400.99,0.0,0.0,0.0,0,0.0,1192563.84,-0.007
CUS00018523,2026-08-31,11,27,233338408.07,646262153.4,21212582.55,129824509.66,5134637.98,93323940.76,5134637.98,1,42729744.99,233338408.07,0.2339
CUS00018524,2026-08-31,4,14,6409044.69,24713028.0,1602261.17,5569556.24,9478109.95,0.0,9478109.95,0,6324262.95,6409044.69,2.5374
CUS00018525,2026-08-31,5,16,6115820.46,15165011.0,1223164.09,3281631.28,438697.41,2643601.72,0.0,0,2836906.47,6115820.46,0.1452
CUS00018526,2026-08-31,6,27,16744940.27,67750363.03,2790823.38,13686632.85,722877.2,3958717.14,722877.2,0,18568187.9,16744940.27,-0.3129
CUS00018527,2026-08-31,6,19,82095428.46,203176779.65,13682571.41,75627865.35,0.0,25724260.84,0.0,0,133388387.0,82095428.46,-0.1182
CUS00018528,2026-08-31,7,18,47776584.3,117246782.8,6825226.33,35411318.33,11466334.41,9139866.04,9580187.93,0,3399377.66,47776584.3,0.8248
CUS00018529,2026-08-31,4,14,1168557.46,6149881.26,292139.36,1168557.46,608587.06,1461990.34,608587.06,0,536754.12,1168557.46,-0.4786
CUS00018530,2026-08-31,3,9,6292788.65,15045570.3,2097596.22,6292788.65,0.0,2554971.55,0.0,0,9520567.95,6292788.65,0.4703
CUS00018531,2026-08-31,1,12,1212010.03,34768148.65,1212010.03,0.0,0.0,0.0,0.0,0,0.0,1212010.03,-0.9337
CUS00018532,2026-08-31,14,31,100246765.3,223893314.35,7160483.24,57372121.94,13529902.23,20809229.55,0.0,0,35947477.64,100246765.3,0.0571
CUS00018533,2026-08-31,10,20,6026695.69,11306220.65,602669.57,3938029.01,0.0,1300036.09,0.0,0,4329847.79,6026695.69,0.1752
CUS00018534,2026-08-31,2,9,654146.65,3297634.2,327073.32,231018.84,79751.64,0.0,79751.64,0,2097814.27,654146.65,-0.6307
CUS00018535,2026-08-31,7,25,349605183.4,1232392491.73,49943597.63,270179537.66,26038.72,177579482.42,0.0,1,84384050.39,349605183.4,-0.292
CUS00018536,2026-08-31,6,20,9753104.61,33894182.04,1625517.43,2363444.15,6481827.68,1106133.71,1785986.2,0,1044241.09,9753104.61,-0.0792
CUS00018537,2026-08-31,6,17,2385593.94,15221609.74,397598.99,2055651.09,174717.41,1198810.73,174717.41,0,0.0,2385593.94,0.2368
CUS00018538,2026-08-31,9,25,28856966.37,88074812.86,3206329.6,11599174.94,1626620.85,0.0,452805.75,0,15282851.56,28856966.37,0.2055
CUS00018539,2026-08-31,7,22,2590599.46,9126157.19,370085.64,1913440.75,433467.7,0.0,0.0,1,67798.11,2590599.46,-0.4995
CUS00018540,2026-08-31,8,28,4768194.43,23053942.78,596024.3,2492440.48,56464.83,3185145.12,56464.83,0,14348967.15,4768194.43,-0.0088
CUS00018541,2026-08-31,9,22,11627463.35,26410014.61,1291940.37,4641273.36,894663.28,130530.22,841723.59,1,1528073.87,11627463.35,0.4529
CUS00018542,2026-08-31,3,17,1024632.89,5009099.05,341544.3,490052.49,511280.8,478189.47,511280.8,0,619400.55,1024632.89,0.1283
CUS00018543,2026-08-31,7,20,4303912.86,10387514.89,614844.69,3265058.59,114886.85,1354429.96,0.0,0,1344539.33,4303912.86,0.493
CUS00018544,2026-08-31,14,51,8853164.74,33584037.28,632368.91,7076342.05,2635317.99,734246.12,2078704.37,0,301504.23,8853164.74,-0.4036
CUS00018545,2026-08-31,2,5,9143690.91,15842514.45,4571845.46,9143690.91,0.0,0.0,0.0,1,857609.99,9143690.91,2.2897
CUS00018546,2026-08-31,5,19,29357101.39,109237123.01,5871420.28,22895381.23,6461720.16,0.0,0.0,1,8232669.13,29357101.39,-0.3757
CUS00018547,2026-08-31,6,14,5115114.59,13082557.98,852519.1,3883116.3,1235111.45,0.0,0.0,0,4936719.39,5115114.59,0.6079
CUS00018548,2026-08-31,6,30,10162935.73,44557606.38,1693822.62,7137074.24,3358182.95,4097838.37,690756.53,0,5035614.2,10162935.73,-0.207
CUS00018549,2026-08-31,8,23,39579269.2,117888234.28,4947408.65,38445547.92,2211809.35,11935538.01,280946.48,0,50190340.14,39579269.2,0.4058
CUS00018550,2026-08-31,2,5,623309.66,2134474.93,311654.83,144763.59,0.0,0.0,0.0,0,0.0,623309.66,-0.3503
CUS00018551,2026-08-31,6,18,1261831.46,4228140.11,210305.24,666577.82,0.0,960094.6,0.0,0,1430326.75,1261831.46,-0.442
CUS00018552,2026-08-31,1,4,513569.59,1622648.03,513569.59,0.0,0.0,0.0,0.0,0,0.0,513569.59,0.0
CUS00018553,2026-08-31,11,29,195826166.18,408921822.09,17802378.74,139549299.73,5983389.14,36559235.9,0.0,1,6022849.65,195826166.18,2.5041
CUS00018554,2026-08-31,2,12,1121233.0,12813482.72,560616.5,479094.05,3647294.4,2202612.52,2614543.7,0,0.0,1121233.0,-0.8
CUS00018555,2026-08-31,2,15,826748.23,15710427.29,413374.12,826748.23,2349357.12,0.0,0.0,0,3538870.92,826748.23,-0.9125
CUS00018556,2026-08-31,3,15,3702682.19,14399245.66,1234227.4,3702682.19,1277757.13,888311.47,1277757.13,1,1098462.59,3702682.19,-0.3276
CUS00018557,2026-08-31,7,17,59567003.51,132420069.12,8509571.93,41709853.81,10918727.41,24241105.64,0.0,0,0.0,59567003.51,-0.0247
CUS00018558,2026-08-31,8,20,42559065.48,122126522.99,5319883.18,11383096.91,33261523.34,0.0,2158859.65,0,90998649.48,42559065.48,0.4483
CUS00018559,2026-08-31,9,17,24137701.31,32433183.01,2681966.81,24137701.31,0.0,211819.39,0.0,0,27561090.33,24137701.31,27.2402
CUS00018560,2026-08-31,11,33,6923987.96,23212518.45,629453.45,6304748.69,24054.98,2215425.79,24054.98,0,2587011.55,6923987.96,0.4529
CUS00018561,2026-08-31,7,18,24816362.77,76014992.6,3545194.68,15587676.08,1957943.61,0.0,1957943.61,0,35226942.59,24816362.77,-0.3419
CUS00018562,2026-08-31,2,11,662168.19,14779202.95,331084.09,105912.69,105912.69,0.0,0.0,0,1488373.86,662168.19,-0.8413
CUS00018563,2026-08-31,1,6,2393316.6,11389906.99,2393316.6,0.0,265665.2,0.0,265665.2,0,1734742.41,2393316.6,-0.4259
CUS00018564,2026-08-31,9,20,28228017.97,62020705.99,3136446.44,24817396.66,1182707.06,5598370.57,0.0,0,2721721.81,28228017.97,0.3989
CUS00018565,2026-08-31,8,29,25438271.2,114221141.19,3179783.9,25438271.2,6616701.25,9482135.71,6616701.25,0,13496894.52,25438271.2,0.0435
CUS00018566,2026-08-31,5,17,1042903.15,3970947.4,208580.63,734475.1,0.0,861135.91,0.0,1,3177377.57,1042903.15,0.2468
CUS00018567,2026-08-31,9,22,14014176.45,35265246.26,1557130.72,8513950.53,1095646.03,3115091.16,0.0,1,3618272.76,14014176.45,0.7088
CUS00018568,2026-08-31,7,18,11782474.25,49595431.12,1683210.61,3773611.31,3725165.23,5869234.02,3725165.23,0,26632825.54,11782474.25,-0.3146
CUS00018569,2026-08-31,5,11,632406.32,4541586.23,126481.26,460135.33,113476.09,0.0,0.0,0,3318598.73,632406.32,-0.8275
CUS00018570,2026-08-31,15,37,183444401.4,346437971.03,12229626.76,83630889.8,19972003.23,0.0,15316908.02,0,56897788.03,183444401.4,0.7431
CUS00018571,2026-08-31,0,5,0.0,567581.07,0.0,0.0,0.0,83866.88,0.0,0,0.0,0.0,-1.0
CUS00018572,2026-08-31,5,15,4971333.88,9965887.1,994266.78,2452158.92,1233043.36,0.0,0.0,0,291171.47,4971333.88,4.6232
CUS00018573,2026-08-31,2,11,5762592.27,23413890.34,2881296.14,5762592.27,0.0,503614.94,0.0,0,0.0,5762592.27,-0.5437
CUS00018574,2026-08-31,7,25,414264747.84,1270508756.43,59180678.26,211845842.21,30895483.93,177344980.15,30895483.93,0,166408061.09,414264747.84,0.0619
CUS00018575,2026-08-31,0,2,0.0,155849.78,0.0,0.0,0.0,0.0,0.0,0,204283.93,0.0,0.0
CUS00018576,2026-08-31,2,16,4703231.64,51997434.75,2351615.82,4703231.64,0.0,565559.97,0.0,1,0.0,4703231.64,-0.8472
CUS00018577,2026-08-31,5,23,5202816.52,22682367.7,1040563.3,2601365.38,1483896.34,3351921.56,0.0,0,7941120.81,5202816.52,-0.3886
CUS00018578,2026-08-31,7,27,11603159.02,65208220.57,1657594.15,9814377.81,20876.66,14344008.43,0.0,0,0.0,11603159.02,-0.492
CUS00018579,2026-08-31,6,18,15246795.83,39971269.85,2541132.64,3716171.19,3716171.19,0.0,3716171.19,0,2904980.54,15246795.83,0.6537
CUS00018580,2026-08-31,12,27,7676311.8,18492426.82,639692.65,4992853.74,2606219.56,2589914.19,369502.11,1,0.0,7676311.8,0.0523
CUS00018581,2026-08-31,10,28,49189044.69,150618514.09,4918904.47,49189044.69,0.0,8962777.85,0.0,0,38827503.06,49189044.69,0.0011
CUS00018582,2026-08-31,10,25,44918289.82,97356840.61,4491828.98,24688058.6,11892762.0,6367598.96,389269.47,0,737441.22,44918289.82,2.461
CUS00018583,2026-08-31,1,4,292046.59,1813337.1,292046.59,0.0,0.0,0.0,0.0,0,1113294.55,292046.59,0.0235
CUS00018584,2026-08-31,6,30,1381234.09,18105995.77,230205.68,1381234.09,3366645.53,1074814.02,1679567.43,0,7720175.15,1381234.09,-0.8704
CUS00018585,2026-08-31,13,39,3742388.56,14851542.53,287876.04,3023343.1,167732.41,1105281.91,167732.41,0,1815089.46,3742388.56,-0.3278
CUS00018586,2026-08-31,8,24,8720151.58,20062965.8,1090018.95,6840455.77,1330155.02,845323.82,0.0,0,4781146.68,8720151.58,0.6076
CUS00018587,2026-08-31,10,21,16461517.96,34576123.95,1646151.8,15980054.72,3050147.49,0.0,0.0,1,568649.26,16461517.96,0.4721
CUS00018588,2026-08-31,6,19,2378432.11,10728356.88,396405.35,1411968.96,215191.0,1631277.59,215191.0,1,0.0,2378432.11,-0.6078
CUS00018589,2026-08-31,15,38,146242732.82,285534059.85,9749515.52,90614927.82,28548090.5,0.0,28548090.5,1,10634772.92,146242732.82,1.1005
CUS00018590,2026-08-31,12,27,93319422.1,272508593.02,7776618.51,82178407.62,9043812.15,96301.33,0.0,0,117050872.38,93319422.1,0.0877
CUS00018591,2026-08-31,11,32,13129896.81,37483513.65,1193626.98,13129896.81,1574239.9,5111868.72,612775.74,0,12568307.97,13129896.81,1.1814
CUS00018592,2026-08-31,6,15,9964268.73,15580063.05,1660711.46,5925769.57,0.0,652057.94,0.0,0,540822.75,9964268.73,2.4693
CUS00018593,2026-08-31,7,22,10136059.24,23777271.25,1448008.46,7472408.86,1307690.03,0.0,1307690.03,0,2543367.63,10136059.24,0.5996
CUS00018594,2026-08-31,1,11,1061798.77,22979721.76,1061798.77,0.0,0.0,2718243.58,0.0,0,0.0,1061798.77,-0.9311
CUS00018595,2026-08-31,8,20,96478997.37,273188480.44,12059874.67,93913636.39,1612688.36,0.0,0.0,2,27283810.16,96478997.37,-0.2637
CUS00018596,2026-08-31,3,7,5525209.41,15091023.98,1841736.47,3721585.05,0.0,1634960.63,0.0,0,3606398.16,5525209.41,-0.0059
CUS00018597,2026-08-31,5,19,22851489.71,61655287.6,4570297.94,22851489.71,9474355.71,3598969.63,0.0,0,31275496.56,22851489.71,0.0151
CUS00018598,2026-08-31,14,39,19009467.32,66976625.07,1357819.09,16821406.81,2946993.96,893962.19,2946993.96,0,18858700.79,19009467.32,-0.0698
CUS00018599,2026-08-31,11,23,41684040.06,99967682.49,3789458.19,20621820.56,897863.46,4539201.61,0.0,1,31840510.14,41684040.06,0.3333
CUS00018600,2026-08-31,5,22,24782049.91,130646176.84,4956409.98,21659621.41,3122428.5,14413198.48,3122428.5,0,34182924.35,24782049.91,-0.5132
CUS00018601,2026-08-31,4,16,1690377.11,7535387.61,422594.28,1140630.82,0.0,656293.2,0.0,0,1093004.65,1690377.11,-0.5311
CUS00018602,2026-08-31,7,27,8032495.52,19048993.39,1147499.36,8032495.52,0.0,0.0,0.0,0,9215449.4,8032495.52,0.0308
CUS00018603,2026-08-31,7,23,13991233.32,47595997.43,1998747.62,9398950.94,816381.31,1060190.76,0.0,0,4627616.89,13991233.32,-0.2106
CUS00018604,2026-08-31,2,17,1275316.24,15413987.02,637658.12,0.0,0.0,1781440.29,0.0,0,4689831.98,1275316.24,-0.8793
CUS00018605,2026-08-31,8,24,32082215.66,93845517.85,4010276.96,32082215.66,0.0,734506.58,0.0,1,26092802.66,32082215.66,0.1632
CUS00018606,2026-08-31,9,27,35811851.51,131034266.89,3979094.61,19510144.62,15008612.35,3746082.44,12171103.37,0,0.0,35811851.51,-0.3627
CUS00018607,2026-08-31,12,29,16829778.61,47373788.7,1402481.55,10136718.71,3764512.45,0.0,2250919.14,1,16859231.47,16829778.61,0.3286
CUS00018608,2026-08-31,14,33,22178054.03,70214792.94,1584146.72,21853793.87,4773080.62,0.0,962384.88,0,21335432.62,22178054.03,0.128
CUS00018609,2026-08-31,11,33,5594359.2,19687005.76,508578.11,5227083.12,2427705.02,1636623.63,738078.13,0,3777333.65,5594359.2,-0.2427
CUS00018610,2026-08-31,6,15,2377617.3,6829809.02,396269.55,966355.71,916453.65,0.0,916453.65,2,3884840.27,2377617.3,-0.3562
CUS00018611,2026-08-31,10,22,100649426.8,223965795.11,10064942.68,41846507.65,0.0,0.0,0.0,0,63353918.68,100649426.8,2.2621
CUS00018612,2026-08-31,4,19,5913052.27,30507558.01,1478263.07,4959508.94,215485.67,2135177.71,0.0,0,0.0,5913052.27,-0.2843
CUS00018613,2026-08-31,15,42,22471906.78,59446599.29,1498127.12,19069715.13,6935017.17,0.0,5100350.3,1,14972801.69,22471906.78,0.7946
CUS00018614,2026-08-31,7,16,17348238.2,42310609.29,2478319.74,11269571.24,0.0,0.0,0.0,1,22797550.84,17348238.2,0.853
CUS00018615,2026-08-31,1,6,701285.61,4780818.42,701285.61,701285.61,648868.62,0.0,0.0,0,0.0,701285.61,0.0
CUS00018616,2026-08-31,17,33,5588617.34,10819353.62,328742.2,5227708.49,555979.67,0.0,555979.67,2,1217177.4,5588617.34,2.1541
CUS00018617,2026-08-31,6,23,76915468.79,247708356.7,12819244.8,59716340.72,26174024.79,58563.18,26174024.79,0,87445172.08,76915468.79,-0.0507
CUS00018618,2026-08-31,6,14,34630510.22,70884631.23,5771751.7,33727380.97,8534909.16,16618477.0,8534909.16,0,11905916.8,34630510.22,0.6844
CUS00018619,2026-08-31,4,14,24876299.13,76675973.53,6219074.78,21543376.14,14731698.47,6368957.34,5985855.66,0,11542002.83,24876299.13,-0.0618
CUS00018620,2026-08-31,9,29,3817838.87,9917111.96,424204.32,2020350.75,1016666.59,391896.66,516864.58,0,867578.71,3817838.87,0.2569
CUS00018621,2026-08-31,9,24,16014677.95,62944045.77,1779408.66,14977212.33,7560206.84,3499408.3,4769562.69,0,5183402.0,16014677.95,-0.4623
CUS00018622,2026-08-31,8,23,15688476.35,39821742.08,1961059.54,5941820.8,1106955.35,0.0,0.0,0,13057756.77,15688476.35,1.1381
CUS00018623,2026-08-31,8,11,1741993.04,3390132.56,217749.13,897941.94,77582.64,751935.19,0.0,0,719850.22,1741993.04,1.3873
CUS00018624,2026-08-31,8,18,12592709.94,32229808.56,1574088.74,12592709.94,0.0,0.0,0.0,1,3097505.64,12592709.94,1.1549
CUS00018625,2026-08-31,7,24,29266326.05,112940506.43,4180903.72,28497725.23,5100140.5,10845112.24,0.0,0,5575090.52,29266326.05,0.064
CUS00018626,2026-08-31,3,9,1744555.13,9296718.32,581518.38,752828.08,1397140.25,0.0,1397140.25,0,0.0,1744555.13,-0.5128
CUS00018627,2026-08-31,9,27,133819111.27,369724798.19,14868790.14,96768070.54,96859962.15,6240867.36,15764773.46,0,59061315.09,133819111.27,0.2814
CUS00018628,2026-08-31,3,5,2789039.73,5228853.5,929679.91,2789039.73,0.0,1094335.84,0.0,0,712634.09,2789039.73,0.1431
CUS00018629,2026-08-31,13,32,12625642.02,27466710.66,971203.23,11845915.42,1844648.35,1281237.74,1430463.56,0,10135560.8,12625642.02,0.3811
CUS00018630,2026-08-31,4,7,1803723.29,3314239.06,450930.82,559125.95,72707.7,0.0,72707.7,0,0.0,1803723.29,0.3288
CUS00018631,2026-08-31,10,22,7677039.3,17902666.64,767703.93,7510187.09,1864444.3,604784.83,1864444.3,0,8665661.96,7677039.3,1.0416
CUS00018632,2026-08-31,12,32,27928004.82,92526812.49,2327333.74,21472042.85,7711307.8,3286322.61,1566499.28,0,0.0,27928004.82,-0.422
CUS00018633,2026-08-31,6,23,4286287.51,17069178.69,714381.25,2656462.45,1766782.33,1484410.93,974451.99,0,6178886.71,4286287.51,-0.5704
CUS00018634,2026-08-31,10,25,16570940.18,43930041.14,1657094.02,9161841.09,0.0,0.0,0.0,0,0.0,16570940.18,0.9419
CUS00018635,2026-08-31,6,22,5287814.64,16848328.82,881302.44,3836425.36,0.0,0.0,0.0,1,2665477.45,5287814.64,0.161
CUS00018636,2026-08-31,13,24,41249316.26,61570434.6,3173024.33,29675447.8,4111148.0,0.0,4111148.0,1,10589200.5,41249316.26,1.775
CUS00018637,2026-08-31,6,13,5940698.34,12506905.82,990116.39,3862606.15,881498.88,0.0,881498.88,0,3411864.75,5940698.34,0.1371
CUS00018638,2026-08-31,11,37,13044542.36,36846943.58,1185867.49,11949933.01,6926780.35,6171585.57,4552742.62,0,856119.44,13044542.36,-0.2771
CUS00018639,2026-08-31,1,4,260650.43,1305228.48,260650.43,0.0,0.0,0.0,0.0,0,0.0,260650.43,-0.5437
CUS00018640,2026-08-31,11,35,13248646.75,45564537.72,1204422.43,12361139.13,4140923.04,0.0,979357.78,1,1520987.79,13248646.75,-0.0748
CUS00018641,2026-08-31,7,19,33001415.93,85710126.34,4714487.99,20274112.39,5666046.2,4194634.34,5406110.4,0,0.0,33001415.93,-0.0975
CUS00018642,2026-08-31,4,32,1354426.88,18198900.32,338606.72,1354426.88,1836357.69,67171.57,540211.45,0,1584254.88,1354426.88,-0.8358
CUS00018643,2026-08-31,9,33,125398589.87,635485473.19,13933176.65,37598518.38,105138606.51,28490920.97,67862672.54,0,192473128.94,125398589.87,-0.3102
CUS00018644,2026-08-31,11,30,20980259.39,56986494.55,1907296.31,16450351.77,0.0,7766466.92,0.0,2,0.0,20980259.39,-0.0175
CUS00018645,2026-08-31,9,23,52062973.35,179995757.35,5784774.82,32825386.44,2967506.35,19719220.55,1889104.8,0,83133105.09,52062973.35,-0.1177
CUS00018646,2026-08-31,4,11,5735841.75,13176286.11,1433960.44,2765198.95,0.0,2970642.8,0.0,1,37198842.47,5735841.75,0.7417
CUS00018647,2026-08-31,3,5,2269150.8,3894937.97,756383.6,2269150.8,0.0,0.0,0.0,1,7414128.89,2269150.8,0.0
CUS00018648,2026-08-31,0,3,0.0,6341903.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,-1.0
CUS00018649,2026-08-31,1,7,6028360.57,20220153.61,6028360.57,0.0,0.0,961821.82,0.0,0,5380663.62,6028360.57,-0.4985
CUS00018650,2026-08-31,4,13,867665.15,3945284.66,216916.29,728417.08,0.0,412478.29,0.0,0,474180.64,867665.15,-0.3795
CUS00018651,2026-08-31,6,12,3205083.49,5755759.99,534180.58,3089740.12,603854.13,0.0,0.0,1,0.0,3205083.49,1.2235
CUS00018652,2026-08-31,3,8,3377068.89,6269355.2,1125689.63,992318.26,0.0,0.0,0.0,0,0.0,3377068.89,0.5412
CUS00018653,2026-08-31,9,22,4840017.97,9381933.44,537779.77,4424801.84,1217901.6,57845.17,1217901.6,0,2553759.7,4840017.97,1.0436
CUS00018654,2026-08-31,15,35,126068253.78,290791802.59,8404550.25,75795722.89,12044325.89,15117425.97,1364300.49,1,74558458.84,126068253.78,0.7241
CUS00018655,2026-08-31,8,31,4679969.64,13256545.26,584996.2,3944483.61,0.0,1670410.26,0.0,0,3908352.72,4679969.64,-0.165
CUS00018656,2026-08-31,12,26,30277416.16,71753154.88,2523118.01,25943928.69,0.0,2198288.77,0.0,0,36949026.07,30277416.16,0.7539
CUS00018657,2026-08-31,10,30,4266271.44,18606962.08,426627.14,3566368.15,0.0,3405038.48,0.0,0,2328239.52,4266271.44,-0.2538
CUS00018658,2026-08-31,10,29,6765712.49,19610190.78,676571.25,3546014.4,2392146.67,0.0,1413852.02,0,858618.23,6765712.49,0.209
CUS00018659,2026-08-31,2,7,13312343.35,50324905.5,6656171.68,3699304.94,12300338.88,9778103.46,0.0,1,474853.84,13312343.35,-0.4525
CUS00018660,2026-08-31,4,10,2569513.45,8161951.26,642378.36,1394277.08,1883240.08,0.0,1883240.08,1,681982.28,2569513.45,-0.419
CUS00018661,2026-08-31,9,28,11111158.4,34057772.46,1234573.16,8065125.09,824420.4,4204864.31,824420.4,1,1936343.51,11111158.4,-0.3122
CUS00018662,2026-08-31,4,14,2363142.26,19666878.92,590785.56,2363142.26,1415608.1,0.0,0.0,0,0.0,2363142.26,-0.8372
CUS00018663,2026-08-31,10,35,9115065.5,36898701.01,911506.55,8344820.01,2892335.53,735476.71,0.0,0,22175632.81,9115065.5,-0.5313
CUS00018664,2026-08-31,10,26,24084933.6,57075427.38,2408493.36,16717662.36,10251547.39,0.0,5790311.01,0,817430.07,24084933.6,0.6227
CUS00018665,2026-08-31,4,10,4974967.39,14005418.22,1243741.85,2471644.12,0.0,1745252.32,0.0,0,6364758.89,4974967.39,1.8022
CUS00018666,2026-08-31,8,33,100439287.22,310224273.18,12554910.9,100439287.22,1733069.06,1281687.82,1733069.06,0,44488045.0,100439287.22,0.2879
CUS00018667,2026-08-31,4,15,3741713.11,14251180.41,935428.28,1801108.99,564400.1,1409520.72,564400.1,0,0.0,3741713.11,-0.2994
CUS00018668,2026-08-31,10,33,6165052.39,16326330.78,616505.24,5385980.95,432828.05,958065.14,0.0,0,4043096.92,6165052.39,0.5237
CUS00018669,2026-08-31,13,31,20607922.52,47048679.8,1585224.81,17396476.11,4031447.19,464227.21,1306180.52,0,3761870.62,20607922.52,0.7381
CUS00018670,2026-08-31,1,6,302932.52,1784096.82,302932.52,0.0,0.0,699814.65,0.0,0,0.0,302932.52,-0.648
CUS00018671,2026-08-31,7,25,67260892.16,220524939.08,9608698.88,47463930.75,0.0,12551498.99,0.0,0,17026782.3,67260892.16,-0.1169
CUS00018672,2026-08-31,9,29,14954991.37,55779754.81,1661665.71,12167511.62,7764032.55,6423325.99,2884270.64,0,52301638.24,14954991.37,-0.112
CUS00018673,2026-08-31,11,34,31261994.16,94351352.74,2841999.47,25658042.64,6084997.76,19167973.26,0.0,0,8210800.01,31261994.16,-0.1724
CUS00018674,2026-08-31,6,18,73668474.07,154708806.34,12278079.01,45747880.0,14105269.29,6839696.52,0.0,0,0.0,73668474.07,2.8555
CUS00018675,2026-08-31,6,19,26521048.26,69493199.42,4420174.71,8065292.72,6146220.99,12665392.16,6146220.99,1,10234204.05,26521048.26,0.0531
CUS00018676,2026-08-31,8,21,28504593.29,62267630.81,3563074.16,26057751.87,1727783.87,0.0,0.0,0,9684830.82,28504593.29,0.9346
CUS00018677,2026-08-31,5,20,20717613.64,83479018.51,4143522.73,12639834.93,8672126.36,13753616.13,8672126.36,0,1173661.46,20717613.64,-0.0515
CUS00018678,2026-08-31,3,21,6695422.22,42399264.14,2231807.41,5911622.61,4430892.87,0.0,4430892.87,0,22944004.89,6695422.22,-0.1616
CUS00018679,2026-08-31,14,31,5783558.11,15664685.35,413111.29,5783558.11,1728466.05,631007.65,979705.01,2,7204483.8,5783558.11,0.4663
CUS00018680,2026-08-31,3,19,2265114.3,18103647.01,755038.1,1091362.18,3187586.62,3533350.27,379152.54,0,0.0,2265114.3,-0.7811
CUS00018681,2026-08-31,10,17,38155301.38,62013316.87,3815530.14,13870508.77,932736.61,17143409.87,932736.61,1,0.0,38155301.38,2.7628
CUS00018682,2026-08-31,2,5,489828.4,1499088.01,244914.2,365172.66,0.0,0.0,0.0,0,0.0,489828.4,-0.3043
CUS00018683,2026-08-31,9,35,10089213.82,42382350.2,1121023.76,8959707.15,0.0,3647880.69,0.0,0,2292828.15,10089213.82,-0.271
CUS00018684,2026-08-31,8,20,4786812.76,12306734.42,598351.6,1037262.98,1157097.07,194900.49,0.0,0,0.0,4786812.76,0.1807
CUS00018685,2026-08-31,3,10,3488285.61,9994802.56,1162761.87,2688646.91,524307.53,1985433.3,524307.53,0,0.0,3488285.61,0.0742
CUS00018686,2026-08-31,12,33,21422354.14,66414344.23,1785196.18,20775950.38,4840980.5,6167986.82,0.0,0,14860037.82,21422354.14,-0.0045
CUS00018687,2026-08-31,13,27,111983813.59,208939659.79,8614139.51,88359356.36,14394473.13,15237584.48,14121979.8,0,16221235.67,111983813.59,1.3802
CUS00018688,2026-08-31,5,12,19927340.72,31150213.59,3985468.14,8747028.08,0.0,2242760.18,0.0,0,1100161.53,19927340.72,3.5422
CUS00018689,2026-08-31,4,18,1823322.71,17924386.82,455830.68,1680852.63,4791931.21,2609546.08,3348239.61,0,1085223.53,1823322.71,-0.7752
CUS00018690,2026-08-31,3,12,1861319.91,9860097.98,620439.97,1861319.91,0.0,0.0,0.0,1,733364.49,1861319.91,-0.3196
CUS00018691,2026-08-31,4,16,3020547.84,7502018.54,755136.96,2165902.76,562256.76,304614.74,562256.76,0,0.0,3020547.84,1.6254
CUS00018692,2026-08-31,11,26,53776274.55,130467941.05,4888752.23,41041853.2,11466298.76,14355208.74,0.0,0,48006153.54,53776274.55,1.0359
CUS00018693,2026-08-31,12,23,14943639.37,31141219.87,1245303.28,13657622.36,2729569.26,4905544.69,652894.83,3,9851819.99,14943639.37,1.1361
CUS00018694,2026-08-31,1,4,178030.3,3282963.56,178030.3,178030.3,2078665.61,0.0,1274409.16,0,1221042.84,178030.3,-0.8265
CUS00018695,2026-08-31,7,26,204486848.65,708691010.62,29212406.95,150694488.04,33368551.47,2713767.39,33368551.47,0,334650558.48,204486848.65,0.151
CUS00018696,2026-08-31,12,23,68057998.93,141509570.79,5671499.91,33048603.47,16007329.3,3262987.12,2626658.95,0,41702011.06,68057998.93,0.4139
CUS00018697,2026-08-31,15,40,4292617.86,10904722.57,286174.52,3675145.98,441642.44,0.0,0.0,0,581693.41,4292617.86,0.4275
CUS00018698,2026-08-31,2,17,1217899.67,13398380.76,608949.84,617375.08,2513898.49,1224701.27,2513898.49,0,8646391.75,1217899.67,-0.6694
CUS00018699,2026-08-31,3,6,2387957.28,3463536.57,795985.76,1167463.28,0.0,0.0,0.0,0,1013300.64,2387957.28,0.0
CUS00018700,2026-08-31,6,20,27511775.21,75290749.99,4585295.87,15415494.89,0.0,2361944.99,0.0,1,19866419.93,27511775.21,0.0624
CUS00018701,2026-08-31,5,15,5264988.84,12971723.86,1052997.77,3741281.73,902038.07,0.0,902038.07,0,175063.61,5264988.84,0.1737
CUS00018702,2026-08-31,2,7,3151336.87,12595262.78,1575668.44,3151336.87,0.0,0.0,0.0,0,39459022.63,3151336.87,0.4451
CUS00018703,2026-08-31,11,35,13282323.54,44203822.3,1207483.96,11687104.51,2766470.43,850374.28,0.0,1,9130240.18,13282323.54,0.2233
CUS00018704,2026-08-31,4,25,2670550.24,25791366.32,667637.56,2670550.24,0.0,2631598.92,0.0,0,9786323.54,2670550.24,-0.7711
