customer_id,card_id,month,card_spending,transaction_count,online_spending,international_spending,utilization_rate,payment_amount,late_payment_count
CUS00022357,CARD000018829,2026-07-01,19032314.37,17,11928947.52,4153349.79,0.4383,14732391.36,1
CUS00022366,CARD000018835,2026-02-01,20164538.45,9,4213345.08,3074745.71,0.2308,20046980.37,0
CUS00022366,CARD000018835,2026-03-01,27063762.06,8,6425462.91,3620151.66,0.2365,27647884.27,0
CUS00022366,CARD000018835,2026-04-01,26794481.47,28,10460193.46,1880473.81,0.2237,21760135.78,0
CUS00022366,CARD000018835,2026-05-01,19364583.3,23,11316075.69,5461135.29,0.2966,17839976.66,0
CUS00022366,CARD000018835,2026-06-01,27843469.25,12,18272010.99,2309069.36,0.2268,21783152.46,0
CUS00022366,CARD000018835,2026-07-01,16156952.24,7,8334199.51,2431947.91,0.3189,11728475.44,0
CUS00022368,CARD000018836,2026-02-01,295122.69,9,61799.62,3641.41,0.0016,266960.04,0
CUS00022368,CARD000018836,2026-03-01,187243.46,8,118801.71,14561.27,0.0017,137961.81,0
CUS00022368,CARD000018836,2026-04-01,215344.25,30,96129.74,54142.61,0.0014,218796.14,0
CUS00022368,CARD000018836,2026-05-01,168105.27,32,59285.27,18803.05,0.0015,136382.35,1
CUS00022368,CARD000018836,2026-06-01,176147.23,28,80675.52,49126.77,0.0013,135414.9,0
CUS00022368,CARD000018836,2026-07-01,238800.27,19,87407.17,41899.07,0.0017,169722.24,0
CUS00022375,CARD000018845,2026-02-01,193556139.35,6,39207738.35,36644727.71,0.4197,163126212.83,0
CUS00022375,CARD000018845,2026-03-01,221702583.97,39,55650852.99,5556770.3,0.5293,188959474.31,0
CUS00022375,CARD000018845,2026-04-01,248025788.16,4,64087851.98,28348733.03,0.4544,207369332.55,0
CUS00022375,CARD000018845,2026-05-01,245943246.3,38,88552555.27,60351896.98,0.554,205746507.07,0
CUS00022375,CARD000018845,2026-06-01,267597726.32,19,147116786.91,30890960.17,0.4622,280744482.09,0
CUS00022375,CARD000018845,2026-07-01,184734053.62,39,88431815.88,29869583.71,0.4597,193763909.7,0
CUS00022377,CARD000018846,2026-02-01,1738875.38,13,348291.36,384625.27,0.0223,1807720.17,0
CUS00022377,CARD000018846,2026-03-01,1987575.11,4,891561.84,585369.17,0.0209,1948982.64,1
CUS00022377,CARD000018846,2026-04-01,1179004.86,31,582651.89,266233.0,0.0256,1092567.95,0
CUS00022377,CARD000018846,2026-05-01,1590485.45,25,782307.17,394852.68,0.0245,1310427.76,0
CUS00022377,CARD000018846,2026-06-01,1324724.17,29,429654.43,83968.39,0.0228,1115784.27,1
CUS00022377,CARD000018846,2026-07-01,1646090.11,35,1117565.99,2185.59,0.0217,1715045.55,0
CUS00022379,CARD000018848,2026-02-01,12346726.63,17,7441293.71,175104.37,0.1214,9612209.57,0
CUS00022379,CARD000018848,2026-03-01,21045352.43,20,9786020.06,5970641.16,0.1273,18601600.2,0
CUS00022379,CARD000018848,2026-04-01,18887770.86,29,6798234.08,5657092.39,0.1526,17824291.72,0
CUS00022379,CARD000018848,2026-05-01,12266756.17,32,4371011.91,1422309.55,0.1262,12743343.27,0
CUS00022379,CARD000018848,2026-06-01,17114434.36,13,4187128.98,1541960.82,0.1082,16211135.36,0
CUS00022379,CARD000018848,2026-07-01,18306301.0,10,9388388.59,1502712.3,0.1402,16901751.82,0
CUS00022385,CARD000018853,2026-02-01,68602847.47,6,16234303.09,3608013.21,0.2185,56924662.52,0
CUS00022385,CARD000018853,2026-03-01,68398705.0,17,29265669.97,19300923.37,0.1786,69228620.53,0
CUS00022385,CARD000018853,2026-04-01,76138031.57,9,38815382.29,8979023.58,0.181,60851455.33,0
CUS00022385,CARD000018853,2026-05-01,52837125.73,38,27362917.82,4732653.52,0.1806,46413760.86,0
CUS00022385,CARD000018853,2026-06-01,54651791.17,14,18903469.98,15046490.02,0.2164,43550969.36,0
CUS00022385,CARD000018853,2026-07-01,60887045.4,33,31774432.14,16134266.62,0.216,60286165.61,0
CUS00022388,CARD000018854,2026-02-01,48134397.78,27,16732468.16,6973047.26,0.6159,38439145.39,0
CUS00022388,CARD000018854,2026-03-01,76989594.61,39,51507805.16,20032461.42,0.6095,78516183.36,0
CUS00022388,CARD000018854,2026-04-01,66303243.81,39,28294985.62,14090680.55,0.7734,49507873.08,0
CUS00022388,CARD000018854,2026-05-01,85523595.7,20,17171557.43,4823360.24,0.6889,71206030.2,0
CUS00022388,CARD000018854,2026-06-01,76471636.24,24,35333470.58,12852645.03,0.7354,65741068.15,0
CUS00022388,CARD000018854,2026-07-01,60274142.38,30,13927653.64,9726336.7,0.6244,57268830.69,0
CUS00022390,CARD000018856,2026-02-01,241971609.76,5,65332335.23,16534626.23,0.6343,251504829.05,0
CUS00022390,CARD000018856,2026-03-01,317913241.44,35,123172320.92,15518823.85,0.6395,290599960.43,0
CUS00022390,CARD000018856,2026-04-01,295120926.8,28,205059435.87,60622644.66,0.7417,261357574.4,0
CUS00022390,CARD000018856,2026-05-01,265853143.61,11,122386909.74,15682192.11,0.6814,254419354.17,0
CUS00022390,CARD000018856,2026-06-01,296078150.14,27,64086096.42,21080361.41,0.6883,239296690.35,0
CUS00022390,CARD000018856,2026-07-01,249459891.0,9,157275062.22,50510524.24,0.5541,225685511.66,0
CUS00022391,CARD000018857,2026-02-01,121516095.92,15,41816984.58,32252197.27,0.336,121010683.23,0
CUS00022391,CARD000018857,2026-03-01,126838832.82,20,83307029.83,24219842.67,0.3439,94555402.6,0
CUS00022391,CARD000018857,2026-04-01,111600735.45,21,74581346.66,31970778.32,0.3419,81858174.12,0
CUS00022391,CARD000018857,2026-05-01,76722423.84,22,47709821.48,18779790.78,0.3436,69056937.09,0
CUS00022391,CARD000018857,2026-06-01,106867180.64,7,29877770.67,794175.24,0.35,100809887.67,0
CUS00022391,CARD000018857,2026-07-01,89826452.29,31,43849069.94,26391598.53,0.3278,76744779.83,0
CUS00022392,CARD000018858,2026-02-01,53282094.46,31,20696091.44,5493803.9,0.5344,50809425.79,0
CUS00022392,CARD000018858,2026-03-01,51615027.46,29,28674290.94,1512814.61,0.5273,52304856.88,0
CUS00022392,CARD000018858,2026-04-01,37908588.27,33,16719138.73,1686690.38,0.4704,28307368.7,0
CUS00022392,CARD000018858,2026-05-01,30269184.77,24,12076794.38,7150397.83,0.4365,31047752.01,0
CUS00022392,CARD000018858,2026-06-01,28744459.96,20,12697128.48,5742338.84,0.5101,26145317.29,0
CUS00022392,CARD000018858,2026-07-01,40310553.51,20,19462595.43,10339403.86,0.5589,33151858.54,0
CUS00022392,CARD000018859,2026-02-01,50172209.29,3,23569464.54,14941487.07,0.8604,51542961.24,1
CUS00022392,CARD000018859,2026-03-01,56346828.59,17,29045421.31,10649070.06,0.724,51763358.38,0
CUS00022392,CARD000018859,2026-04-01,59937228.8,23,21788790.91,14671196.43,0.7524,56812955.13,0
CUS00022392,CARD000018859,2026-05-01,35386140.3,25,17843530.52,8710419.86,0.6736,29499279.44,0
CUS00022392,CARD000018859,2026-06-01,47701670.73,24,29143334.58,1313769.92,0.7983,45417305.74,0
CUS00022392,CARD000018859,2026-07-01,42237132.75,22,24374554.41,10770251.45,0.9295,29568045.36,0
CUS00022394,CARD000018860,2026-02-01,15363911.74,30,5159045.98,281864.72,0.2182,14667450.12,0
CUS00022394,CARD000018860,2026-03-01,24950694.04,22,8989763.65,5271757.14,0.2095,18647275.23,0
CUS00022394,CARD000018860,2026-04-01,20090037.97,28,13264456.56,2672480.07,0.2437,18619188.05,0
CUS00022394,CARD000018860,2026-05-01,22618391.42,34,14029121.69,1054490.32,0.2204,17999005.81,0
CUS00022394,CARD000018860,2026-06-01,28124881.27,15,12806272.19,4263879.43,0.2183,21239253.74,0
CUS00022394,CARD000018860,2026-07-01,26119404.37,21,13787563.21,6759627.43,0.235,24708958.65,1
CUS00022394,CARD000018861,2026-02-01,61167856.49,14,12340352.07,16341574.47,0.3205,58120248.48,0
CUS00022394,CARD000018861,2026-03-01,59884456.72,28,26999891.66,11345012.35,0.3798,42530825.0,0
CUS00022394,CARD000018861,2026-04-01,71438285.06,3,34633645.13,3634577.47,0.3152,70485961.49,0
CUS00022394,CARD000018861,2026-05-01,67772558.84,6,29041945.63,5562462.22,0.3541,63033281.51,0
CUS00022394,CARD000018861,2026-06-01,66580874.84,9,19473145.89,15014675.49,0.3948,59020613.92,0
CUS00022394,CARD000018861,2026-07-01,46452453.19,24,24973789.5,1825515.15,0.3963,34851536.26,1
CUS00022395,CARD000018862,2026-02-01,38891880.22,32,14878817.82,10478406.01,0.2001,32422447.73,0
CUS00022395,CARD000018862,2026-03-01,49572071.65,19,19731211.21,973109.85,0.1935,42339922.75,0
CUS00022395,CARD000018862,2026-04-01,54029701.08,37,31675209.95,2098951.93,0.1923,41683370.78,0
CUS00022395,CARD000018862,2026-05-01,62254365.68,14,40800384.93,12699168.56,0.2056,52888665.18,0
CUS00022395,CARD000018862,2026-06-01,34182497.95,24,15192550.03,7387162.29,0.2505,30451815.38,0
CUS00022395,CARD000018862,2026-07-01,53616955.89,38,17649868.84,4097073.21,0.1976,56297668.55,0
CUS00022397,CARD000018865,2026-02-01,29062954.3,22,9350110.2,3907454.31,0.2278,22187445.38,0
CUS00022397,CARD000018865,2026-03-01,42465808.9,11,17060689.07,10488379.53,0.2011,34636491.03,0
CUS00022397,CARD000018865,2026-04-01,46719823.14,30,21791671.84,6600382.79,0.2452,37150337.21,0
CUS00022397,CARD000018865,2026-05-01,43600031.38,23,14858429.26,9491456.91,0.2362,35289156.59,0
CUS00022397,CARD000018865,2026-06-01,39782805.87,30,14688560.54,6287311.72,0.2327,36958808.7,0
CUS00022397,CARD000018865,2026-07-01,29232955.69,23,7612528.76,233181.43,0.2394,22229682.54,0
CUS00022400,CARD000018868,2026-02-01,197485993.1,20,123173438.9,32435137.63,0.6279,166621377.15,0
CUS00022400,CARD000018868,2026-03-01,216632161.39,20,127326115.82,45793596.85,0.6918,156484785.57,0
CUS00022400,CARD000018868,2026-04-01,228778437.76,37,75990298.31,41667055.74,0.7426,237932815.42,0
CUS00022400,CARD000018868,2026-05-01,192877724.63,16,68303047.48,33182281.67,0.639,188185841.0,0
CUS00022400,CARD000018868,2026-06-01,245140191.91,13,159699587.64,33644890.88,0.7075,247526950.04,0
CUS00022400,CARD000018868,2026-07-01,242519482.55,10,71936668.94,20689043.57,0.7112,171266508.98,0
CUS00022402,CARD000018869,2026-02-01,109797377.51,38,70992175.88,25660493.93,0.885,100750906.71,0
CUS00022402,CARD000018869,2026-03-01,98701649.06,14,46745668.36,23837206.14,0.878,100416886.91,0
CUS00022402,CARD000018869,2026-04-01,112818663.94,9,72165406.09,15580389.69,0.8267,88467984.71,0
CUS00022402,CARD000018869,2026-05-01,133972187.2,35,52837673.86,33000740.55,0.7902,109372030.6,0
CUS00022402,CARD000018869,2026-06-01,113004361.97,34,44852002.2,1822264.83,0.7861,99521181.54,0
CUS00022402,CARD000018869,2026-07-01,114410741.4,22,72238627.73,3289944.52,0.7406,92531010.17,0
CUS00022403,CARD000018871,2026-02-01,123462806.69,21,49535561.66,9252436.46,0.3433,92562307.51,0
CUS00022403,CARD000018871,2026-03-01,156455175.74,5,73949684.47,16700916.28,0.4707,135486875.01,0
CUS00022403,CARD000018871,2026-04-01,172063981.18,16,39034607.7,45816295.19,0.363,157764363.59,0
CUS00022403,CARD000018871,2026-05-01,165739315.5,31,49628032.56,8558593.23,0.4535,116217043.55,0
CUS00022403,CARD000018871,2026-06-01,149183187.52,34,51203276.1,36912557.36,0.4542,153655632.29,0
CUS00022403,CARD000018871,2026-07-01,141398849.98,20,76979570.91,41177963.01,0.4702,111442068.17,0
CUS00022406,CARD000018873,2026-02-01,1772279.96,35,474320.68,86324.37,0.1438,1852910.1,0
CUS00022406,CARD000018873,2026-03-01,3465045.5,30,1532768.57,347597.57,0.1313,3096656.35,0
CUS00022406,CARD000018873,2026-04-01,2681273.27,25,677500.61,780740.29,0.11,2073056.1,0
CUS00022406,CARD000018873,2026-05-01,2680845.18,18,849663.52,219926.24,0.1223,2614550.46,0
CUS00022406,CARD000018873,2026-06-01,1896209.45,28,389053.51,118433.87,0.1171,1963031.95,0
CUS00022406,CARD000018873,2026-07-01,3469598.22,12,2178894.74,704353.87,0.1408,2880850.67,0
CUS00022409,CARD000018876,2026-02-01,174399456.43,27,87768672.64,7444405.42,0.5993,148103297.68,0
CUS00022409,CARD000018876,2026-03-01,224087844.72,20,142886450.87,55512262.61,0.5756,192603328.83,0
CUS00022409,CARD000018876,2026-04-01,214064724.21,35,135269150.33,29768161.46,0.5538,215385157.88,0
CUS00022409,CARD000018876,2026-05-01,230204513.69,20,152852224.8,65884941.84,0.586,196741463.49,0
CUS00022409,CARD000018876,2026-06-01,300405210.48,3,150357475.88,34573067.74,0.4424,229521049.83,0
CUS00022409,CARD000018876,2026-07-01,284387775.33,17,64587719.03,65602614.05,0.4488,249795739.02,0
CUS00022411,CARD000018878,2026-02-01,17166786.97,7,11945905.56,2684947.33,0.1886,13469596.26,0
CUS00022411,CARD000018878,2026-03-01,17303068.41,10,11586868.7,2188184.73,0.1846,12741800.18,0
CUS00022411,CARD000018878,2026-04-01,13895275.12,22,6193661.19,318677.84,0.2238,14542829.71,0
CUS00022411,CARD000018878,2026-05-01,17840503.6,30,4563947.46,4010829.72,0.1846,14410030.56,0
CUS00022411,CARD000018878,2026-06-01,11974438.0,33,2966165.08,1765137.92,0.1882,10997348.26,0
CUS00022411,CARD000018878,2026-07-01,14275422.3,4,4980523.16,2906729.36,0.1738,12403744.99,1
CUS00022412,CARD000018879,2026-02-01,28935260.26,29,8364994.54,7724044.01,0.3594,20616766.94,0
CUS00022412,CARD000018879,2026-03-01,31910158.43,39,18570596.07,5759015.42,0.3698,25838978.29,0
CUS00022412,CARD000018879,2026-04-01,32295840.21,26,10885671.66,6803605.31,0.4451,32949263.18,0
CUS00022412,CARD000018879,2026-05-01,27408303.37,8,18488332.37,2157743.15,0.4156,24850929.27,0
CUS00022412,CARD000018879,2026-06-01,42833845.19,32,26495297.77,8152878.53,0.4451,40245421.81,0
CUS00022412,CARD000018879,2026-07-01,38999904.5,26,8381277.97,7186214.75,0.3864,30407404.83,0
CUS00022416,CARD000018881,2026-02-01,11233970.9,34,4632153.82,2816523.63,0.4437,10439926.38,0
CUS00022416,CARD000018881,2026-03-01,14609383.31,20,7564708.82,2400203.71,0.407,12602357.34,0
CUS00022416,CARD000018881,2026-04-01,11568683.57,14,5927666.89,2851420.28,0.4224,9555832.64,0
CUS00022416,CARD000018881,2026-05-01,11681842.45,37,6996050.97,250135.86,0.4739,8425134.92,0
CUS00022416,CARD000018881,2026-06-01,12918809.6,11,8044072.78,3442846.25,0.459,10009157.44,0
CUS00022416,CARD000018881,2026-07-01,16337959.97,4,9280256.82,1836509.22,0.5106,13593116.49,0
CUS00022417,CARD000018883,2026-02-01,3445645.28,28,1969889.93,926863.36,0.0541,2662177.78,0
CUS00022417,CARD000018883,2026-03-01,4690869.6,13,2266507.72,309121.01,0.0665,3329058.65,0
CUS00022417,CARD000018883,2026-04-01,4084483.98,13,2008852.61,111986.05,0.0491,3827083.35,0
CUS00022417,CARD000018883,2026-05-01,3640645.87,33,2234242.18,129531.68,0.0556,3570005.77,0
CUS00022417,CARD000018883,2026-06-01,4494269.57,6,1078614.32,1147886.16,0.05,3854222.16,0
CUS00022417,CARD000018883,2026-07-01,2717984.48,22,950131.71,123770.23,0.054,2272398.56,0
CUS00022419,CARD000018885,2026-02-01,80286247.61,12,42813231.58,16160223.44,0.6899,68279528.37,0
CUS00022419,CARD000018885,2026-03-01,60156220.12,3,22111326.05,10132728.64,0.5973,45359476.38,0
CUS00022419,CARD000018885,2026-04-01,80874341.78,26,47333056.32,10155645.1,0.7532,74684122.71,0
CUS00022419,CARD000018885,2026-05-01,111809775.25,14,24638276.87,18105742.74,0.6119,114260016.75,0
CUS00022419,CARD000018885,2026-06-01,107277926.95,6,40525946.96,1667734.76,0.5855,94445534.02,0
CUS00022419,CARD000018885,2026-07-01,57913868.72,24,36971973.8,16848059.65,0.6544,47919613.51,0
CUS00022420,CARD000018887,2026-02-01,111659437.71,17,72015889.15,27457632.4,0.2555,80586336.45,0
CUS00022420,CARD000018887,2026-03-01,157854463.97,36,81856275.04,40472658.19,0.3134,125479415.02,1
CUS00022420,CARD000018887,2026-04-01,148077753.75,15,84411256.05,36897623.15,0.2444,117353761.14,0
CUS00022420,CARD000018887,2026-05-01,142696511.39,8,29308812.65,3202740.22,0.3204,111717034.85,0
CUS00022420,CARD000018887,2026-06-01,139051050.76,23,82364235.26,24488541.51,0.2417,113247724.43,0
CUS00022420,CARD000018887,2026-07-01,96908332.59,18,34402873.98,12026840.09,0.308,69192056.88,0
CUS00022421,CARD000018888,2026-02-01,18525168.97,20,11057385.23,2593253.24,0.1352,14845025.59,0
CUS00022421,CARD000018888,2026-03-01,28536915.37,7,16376722.28,5241853.88,0.1814,28086965.58,0
CUS00022421,CARD000018888,2026-04-01,18743892.77,20,4466538.1,4493519.96,0.1303,15075997.3,0
CUS00022421,CARD000018888,2026-05-01,16269400.66,7,3590305.14,2663136.47,0.172,12164276.35,0
CUS00022421,CARD000018888,2026-06-01,22192026.54,11,12659688.19,1405636.88,0.1724,18454001.08,0
CUS00022421,CARD000018888,2026-07-01,28051296.52,28,15329428.98,7492682.01,0.1446,27451654.1,0
CUS00022422,CARD000018889,2026-02-01,26020527.61,22,17961350.08,6826487.62,0.4749,20664349.31,1
CUS00022422,CARD000018889,2026-03-01,24867463.16,20,5846980.75,6610853.54,0.515,21481052.44,0
CUS00022422,CARD000018889,2026-04-01,33628013.81,23,20079920.79,9232354.07,0.4447,30696638.86,0
CUS00022422,CARD000018889,2026-05-01,28145012.45,36,12448469.93,1382113.14,0.4959,24460411.83,0
CUS00022422,CARD000018889,2026-06-01,34980817.91,24,14902194.03,4791313.48,0.5025,29170943.45,0
CUS00022422,CARD000018889,2026-07-01,24856628.73,9,15377072.89,539283.31,0.411,20028030.43,0
CUS00022425,CARD000018890,2026-02-01,61088290.37,3,13227196.05,2181532.12,0.2398,46763734.69,0
CUS00022425,CARD000018890,2026-03-01,37066321.64,20,23797743.61,5833086.4,0.2363,31191839.87,0
CUS00022425,CARD000018890,2026-04-01,37681844.75,11,11091183.58,4555886.77,0.1975,27470558.53,0
CUS00022425,CARD000018890,2026-05-01,57998220.49,22,23014427.77,2201710.79,0.2067,53561496.26,0
CUS00022425,CARD000018890,2026-06-01,51514799.22,29,34232083.25,8302701.64,0.2702,51037673.85,1
CUS00022425,CARD000018890,2026-07-01,39581172.53,37,17933637.43,5711229.09,0.2357,34005071.78,0
CUS00022432,CARD000018896,2026-02-01,36301238.73,19,15591806.75,9665057.22,0.4217,33705765.6,0
CUS00022432,CARD000018896,2026-03-01,29567767.24,20,19369626.67,5558970.29,0.5299,23751280.21,0
CUS00022432,CARD000018896,2026-04-01,41965931.18,6,19577303.79,122442.45,0.4318,43905842.2,0
CUS00022432,CARD000018896,2026-05-01,40405701.62,10,9606459.0,6176328.78,0.3965,32977703.54,0
CUS00022432,CARD000018896,2026-06-01,22650834.94,13,14766158.63,5677943.14,0.4932,23259641.36,0
CUS00022432,CARD000018896,2026-07-01,33589216.17,28,16986663.86,9099506.05,0.4756,26027211.59,0
CUS00022433,CARD000018897,2026-02-01,2543819.5,9,1497494.92,344035.1,0.1715,2565005.26,0
CUS00022433,CARD000018897,2026-03-01,4283163.5,8,2707842.04,1240904.01,0.1502,3258924.29,0
CUS00022433,CARD000018897,2026-04-01,3328750.91,28,1680211.75,805832.76,0.1318,2668826.71,0
CUS00022433,CARD000018897,2026-05-01,3222809.74,31,902781.7,843027.71,0.1647,2504677.27,0
CUS00022433,CARD000018897,2026-06-01,4382384.04,7,2626360.56,167185.17,0.1711,3849605.41,0
CUS00022433,CARD000018897,2026-07-01,2519237.45,21,1018933.24,342822.12,0.1669,1846317.61,0
CUS00022437,CARD000018900,2026-02-01,13085154.02,13,8785952.69,3106576.42,0.1479,12815039.38,0
CUS00022437,CARD000018900,2026-03-01,17412116.19,11,10354732.05,173408.89,0.1607,15667424.6,0
CUS00022437,CARD000018900,2026-04-01,11456244.17,25,7530506.94,53242.71,0.1648,8182422.0,0
CUS00022437,CARD000018900,2026-05-01,18219712.14,29,9357747.61,1523603.47,0.1455,13795826.51,0
CUS00022437,CARD000018900,2026-06-01,15401005.98,24,5951741.32,3616651.11,0.1597,10905548.02,0
CUS00022437,CARD000018900,2026-07-01,12277962.94,18,6609464.6,311915.22,0.15,10871520.9,0
CUS00022438,CARD000018901,2026-02-01,5846690.59,7,4088215.72,469930.34,0.1203,4426180.13,0
CUS00022438,CARD000018901,2026-03-01,6389775.21,39,3003993.9,1246020.32,0.1279,6089472.36,0
CUS00022438,CARD000018901,2026-04-01,8090830.67,39,3401620.66,2303408.87,0.1124,6601923.49,0
CUS00022438,CARD000018901,2026-05-01,7409409.32,25,1541571.52,1851151.17,0.0943,7039050.7,0
CUS00022438,CARD000018901,2026-06-01,10686506.99,20,6047987.07,1927925.78,0.0895,8313673.42,0
CUS00022438,CARD000018901,2026-07-01,5570334.41,16,1154543.91,905866.02,0.1074,3965092.31,0
CUS00022447,CARD000018908,2026-02-01,90050323.51,38,56762521.77,21467604.66,0.6177,63057192.32,1
CUS00022447,CARD000018908,2026-03-01,66872283.68,27,32746660.26,3788640.38,0.5747,46897085.13,0
CUS00022447,CARD000018908,2026-04-01,60650614.58,33,31793882.69,8255060.98,0.7326,63142768.09,0
CUS00022447,CARD000018908,2026-05-01,78311885.48,23,19904101.73,6927545.31,0.669,55464331.73,0
CUS00022447,CARD000018908,2026-06-01,78445639.35,18,21399294.81,6189034.06,0.5911,80124782.39,0
CUS00022447,CARD000018908,2026-07-01,91356488.1,12,35969193.21,892752.07,0.5513,66812393.96,0
CUS00022450,CARD000018911,2026-02-01,30727581.72,7,11946864.09,2104384.55,0.3652,26770742.54,0
CUS00022450,CARD000018911,2026-03-01,49215914.92,35,14960596.26,14036313.46,0.3617,46257385.26,0
CUS00022450,CARD000018911,2026-04-01,53354544.53,17,12743736.87,3401416.47,0.3687,40337097.97,0
CUS00022450,CARD000018911,2026-05-01,37412443.32,32,16862985.19,5112030.56,0.3788,32099525.18,0
CUS00022450,CARD000018911,2026-06-01,52375793.44,24,17592612.28,1132963.91,0.28,53032078.59,0
CUS00022450,CARD000018911,2026-07-01,54032294.32,24,18396886.52,1846508.59,0.3483,51107965.61,0
CUS00022456,CARD000018914,2026-02-01,85759345.1,21,58030497.6,1381436.95,0.3597,84911203.42,0
CUS00022456,CARD000018914,2026-03-01,56797148.8,39,25105110.41,13412986.38,0.3179,58415715.39,0
CUS00022456,CARD000018914,2026-04-01,78050971.2,12,53229950.88,2553121.39,0.3616,61906490.68,0
CUS00022456,CARD000018914,2026-05-01,71588612.39,34,18192669.17,12649310.9,0.3642,68634272.65,0
CUS00022456,CARD000018914,2026-06-01,95258618.3,14,40848667.12,4573125.72,0.3265,71355358.09,0
CUS00022456,CARD000018914,2026-07-01,56033017.52,37,15777328.45,13729562.21,0.3157,51743166.5,0
CUS00022460,CARD000018917,2026-02-01,964256.29,6,582178.94,253397.89,0.0238,701402.15,0
CUS00022460,CARD000018917,2026-03-01,938535.55,6,630639.58,279742.06,0.0216,721799.19,0
CUS00022460,CARD000018917,2026-04-01,845521.1,16,244991.64,196652.0,0.0208,595556.87,1
CUS00022460,CARD000018917,2026-05-01,748928.28,9,292027.02,63826.66,0.0248,694474.11,0
CUS00022460,CARD000018917,2026-06-01,831774.62,9,198329.09,189860.06,0.0193,813175.69,0
CUS00022460,CARD000018917,2026-07-01,913709.14,38,313923.85,196530.3,0.0184,770859.98,0
CUS00022464,CARD000018921,2026-02-01,8791757.3,12,2200788.2,865640.54,0.0662,8258613.67,0
CUS00022464,CARD000018921,2026-03-01,8352065.89,4,4542771.71,2369503.13,0.0498,8320442.27,1
CUS00022464,CARD000018921,2026-04-01,9779501.41,35,5826986.3,1855105.67,0.055,7655978.95,0
CUS00022464,CARD000018921,2026-05-01,7848610.33,29,1637902.2,691045.5,0.0684,7257857.26,1
CUS00022464,CARD000018921,2026-06-01,9654837.23,30,4188075.31,2763265.41,0.0596,7549553.95,1
CUS00022464,CARD000018921,2026-07-01,6793561.68,7,1950538.34,1838983.39,0.0683,5027352.35,1
CUS00022465,CARD000018922,2026-02-01,22799409.6,33,12504873.81,4975279.14,0.3338,19882568.35,0
CUS00022465,CARD000018922,2026-03-01,20044492.02,13,5926178.76,4377070.23,0.3013,20704055.01,0
CUS00022465,CARD000018922,2026-04-01,15105868.93,35,10134573.53,2835013.11,0.3613,12842829.32,0
CUS00022465,CARD000018922,2026-05-01,13168877.9,13,7807396.44,468795.6,0.3487,13599741.12,0
CUS00022465,CARD000018922,2026-06-01,12668159.33,9,3164698.35,754551.75,0.3593,13145860.04,0
CUS00022465,CARD000018922,2026-07-01,17493172.88,5,4752131.26,1919209.6,0.3392,14876820.43,0
CUS00022467,CARD000018924,2026-02-01,9187742.27,9,5978905.71,1770085.39,0.3386,8140674.54,0
CUS00022467,CARD000018924,2026-03-01,12086603.61,10,7904794.77,2129553.85,0.3475,12201607.55,0
CUS00022467,CARD000018924,2026-04-01,8533088.41,31,5392503.37,435807.65,0.2639,7189072.9,0
CUS00022467,CARD000018924,2026-05-01,14210592.18,6,9695231.34,2236129.27,0.3228,13173961.05,0
CUS00022467,CARD000018924,2026-06-01,13109250.13,38,5942023.47,655399.59,0.2623,12922624.73,0
CUS00022467,CARD000018924,2026-07-01,8489475.08,30,3556897.02,641802.06,0.2928,7236377.88,0
CUS00022468,CARD000018925,2026-02-01,9362417.21,30,6108313.94,2514125.8,0.4929,9042283.02,0
CUS00022468,CARD000018925,2026-03-01,8001244.26,9,4642605.05,2049412.07,0.4268,5674426.67,0
CUS00022468,CARD000018925,2026-04-01,9388361.89,15,1918047.81,487408.11,0.3811,9056299.19,0
CUS00022468,CARD000018925,2026-05-01,11156215.16,14,5335134.26,522982.76,0.4038,9930758.56,0
CUS00022468,CARD000018925,2026-06-01,8782989.29,4,4316731.03,2086457.98,0.4446,7484282.72,0
CUS00022468,CARD000018925,2026-07-01,10654723.91,25,2314686.78,389254.4,0.4687,10751503.11,0
CUS00022472,CARD000018928,2026-02-01,242957573.68,7,143502669.56,68290499.24,0.5758,240413580.66,0
CUS00022472,CARD000018928,2026-03-01,203389782.89,21,56953223.7,11957368.77,0.6328,151401501.33,0
CUS00022472,CARD000018928,2026-04-01,261212261.76,8,61841772.67,62111692.02,0.5731,191690573.26,0
CUS00022472,CARD000018928,2026-05-01,226113090.57,18,94008123.89,7911157.75,0.6692,159517547.59,0
CUS00022472,CARD000018928,2026-06-01,200689216.19,24,127115622.9,5839998.57,0.5445,177622915.52,0
CUS00022472,CARD000018928,2026-07-01,297669560.09,9,119146445.91,9855022.31,0.4775,267094618.97,0
CUS00022475,CARD000018930,2026-02-01,2395126.38,17,734188.51,260174.09,0.0853,2345996.64,0
CUS00022475,CARD000018930,2026-03-01,1637652.52,17,943685.85,361577.12,0.0669,1185449.04,0
CUS00022475,CARD000018930,2026-04-01,2404412.43,15,1583204.69,229652.75,0.0679,2384091.38,0
CUS00022475,CARD000018930,2026-05-01,1855097.12,37,545800.96,428370.68,0.0846,1445282.06,0
CUS00022475,CARD000018930,2026-06-01,2074592.57,16,1082718.95,80346.39,0.0712,1668982.17,0
CUS00022475,CARD000018930,2026-07-01,1289527.02,29,891849.27,228814.78,0.0682,941959.86,0
CUS00022476,CARD000018931,2026-02-01,46003877.73,37,26330705.01,3732359.74,0.4979,35194220.81,0
