customer_id,cif_id,customer_type,age_group,gender_code,occupation_group,industry_group,income_band,province_code,region_code,customer_segment,relationship_start_date,relationship_years,rm_id,branch_id,kyc_status,preferred_channel,customer_active_flag,marketing_consent_flag,consent_channels,do_not_contact_flag,record_effective_from,record_effective_to,current_flag
CUS00024712,CIF000024712,INDIVIDUAL,65+,M,BUSINESS_OWNER,MANUFACTURING,20-40M,79,SOUTH,MASS,2015-06-22,11.19,RM0002,BR001,VERIFIED,IN_APP,True,False,,True,2015-06-22,9999-12-31,True
CUS00024713,CIF000024713,INDIVIDUAL,26-35,M,FREELANCE,FINANCE,40-80M,79,SOUTH,MASS_AFFLUENT,2025-12-13,0.71,RM0098,BR011,VERIFIED,EMAIL,True,True,"EMAIL,SMS,ZALO",False,2025-12-13,9999-12-31,True
CUS00024714,CIF000024714,INDIVIDUAL,46-55,M,OFFICE,EDUCATION,20-40M,01,NORTH,AFFLUENT,2012-12-09,13.72,RM0045,BR005,VERIFIED,SMS,True,True,"EMAIL,SMS,ZALO",False,2012-12-09,9999-12-31,True
CUS00024715,CIF000024715,INDIVIDUAL,18-25,F,FREELANCE,EDUCATION,20-40M,75,SOUTH,MASS_AFFLUENT,2022-01-20,4.61,RM0014,BR002,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2022-01-20,9999-12-31,True
CUS00024716,CIF000024716,INDIVIDUAL,18-25,F,OFFICE,FINANCE,80M+,79,SOUTH,AFFLUENT,2021-11-20,4.78,RM0012,BR002,VERIFIED,RM_CALL,True,False,,True,2021-11-20,9999-12-31,True
CUS00024717,CIF000024717,INDIVIDUAL,18-25,M,BUSINESS_OWNER,HEALTHCARE,20-40M,48,CENTRAL,MASS_AFFLUENT,2014-02-13,12.54,RM0034,BR004,VERIFIED,ZALO,True,True,"EMAIL,SMS,ZALO",False,2014-02-13,9999-12-31,True
CUS00024718,CIF000024718,INDIVIDUAL,26-35,F,RETIRED,MANUFACTURING,20-40M,79,SOUTH,MASS_AFFLUENT,2014-04-06,12.4,RM0027,BR003,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2014-04-06,9999-12-31,True
CUS00024719,CIF000024719,INDIVIDUAL,46-55,F,MANAGER,CONSTRUCTION,80M+,79,SOUTH,AFFLUENT,2013-06-06,13.23,RM0097,BR011,VERIFIED,IN_APP,True,True,"APP,SMS",False,2013-06-06,9999-12-31,True
CUS00024720,CIF000024720,INDIVIDUAL,56-65,M,OTHER,FINANCE,20-40M,01,NORTH,MASS_AFFLUENT,2018-07-16,8.13,RM0045,BR005,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2018-07-16,9999-12-31,True
CUS00024721,CIF000024721,INDIVIDUAL,26-35,F,PUBLIC_SECTOR,RETAIL,10-20M,31,NORTH,MASS_AFFLUENT,2026-04-16,0.38,RM0007,BR001,VERIFIED,EMAIL,True,True,"EMAIL,SMS,ZALO",False,2026-04-16,9999-12-31,True
CUS00024722,CIF000024722,INDIVIDUAL,46-55,M,OFFICE,LOGISTICS,10-20M,56,CENTRAL,MASS,2018-03-19,8.45,RM0174,BR020,VERIFIED,ZALO,True,True,"APP,EMAIL,ZALO",False,2018-03-19,9999-12-31,True
CUS00024723,CIF000024723,SME,26-35,F,FREELANCE,EDUCATION,40-80M,31,NORTH,SME,2020-04-20,6.36,RM0129,BR015,VERIFIED,IN_APP,True,True,"APP,EMAIL",False,2020-04-20,9999-12-31,True
CUS00024724,CIF000024724,INDIVIDUAL,18-25,F,RETIRED,CONSTRUCTION,10-20M,75,SOUTH,MASS,2013-02-01,13.58,RM0177,BR020,VERIFIED,IN_APP,True,True,"EMAIL,SMS,ZALO",False,2013-02-01,9999-12-31,True
CUS00024725,CIF000024725,INDIVIDUAL,26-35,F,OFFICE,OTHER,<10M,01,NORTH,MASS,2025-05-14,1.3,RM0097,BR011,VERIFIED,SMS,True,True,"APP,EMAIL,SMS",False,2025-05-14,9999-12-31,True
CUS00024726,CIF000024726,INDIVIDUAL,56-65,M,MANAGER,IT,10-20M,48,CENTRAL,MASS,2014-09-01,12.0,RM0160,BR018,VERIFIED,SMS,True,False,,False,2014-09-01,9999-12-31,True
CUS00024727,CIF000024727,INDIVIDUAL,18-25,M,BUSINESS_OWNER,HEALTHCARE,10-20M,01,NORTH,MASS,2018-10-24,7.85,RM0091,BR011,VERIFIED,RM_CALL,True,True,"APP,SMS,ZALO",False,2018-10-24,9999-12-31,True
CUS00024728,CIF000024728,INDIVIDUAL,56-65,M,BUSINESS_OWNER,OTHER,10-20M,01,NORTH,MASS_AFFLUENT,2017-07-16,9.13,RM0163,BR019,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2017-07-16,9999-12-31,True
CUS00024729,CIF000024729,INDIVIDUAL,36-45,F,OTHER,IT,40-80M,40,NORTH,AFFLUENT,2013-02-08,13.56,RM0163,BR019,VERIFIED,SMS,True,False,,False,2013-02-08,9999-12-31,True
CUS00024730,CIF000024730,INDIVIDUAL,65+,M,BUSINESS_OWNER,RETAIL,40-80M,56,CENTRAL,AFFLUENT,2013-12-16,12.71,RM0124,BR014,VERIFIED,IN_APP,False,True,"EMAIL,SMS,ZALO",False,2013-12-16,9999-12-31,True
CUS00024731,CIF000024731,INDIVIDUAL,36-45,M,FREELANCE,OTHER,10-20M,74,SOUTH,MASS,2015-09-13,10.97,RM0084,BR010,VERIFIED,IN_APP,True,False,,False,2015-09-13,9999-12-31,True
CUS00024732,CIF000024732,SME,36-45,M,PUBLIC_SECTOR,HEALTHCARE,40-80M,79,SOUTH,SME,2019-10-08,6.9,RM0122,BR014,VERIFIED,ZALO,True,False,,False,2019-10-08,9999-12-31,True
CUS00024733,CIF000024733,INDIVIDUAL,36-45,M,BUSINESS_OWNER,OTHER,40-80M,48,CENTRAL,MASS_AFFLUENT,2014-12-17,11.7,RM0135,BR015,VERIFIED,IN_APP,True,True,SMS,False,2014-12-17,9999-12-31,True
CUS00024734,CIF000024734,INDIVIDUAL,36-45,M,FREELANCE,LOGISTICS,<10M,31,NORTH,MASS,2024-07-12,2.14,RM0107,BR012,VERIFIED,SMS,True,True,EMAIL,False,2024-07-12,9999-12-31,True
CUS00024735,CIF000024735,SME,46-55,F,BUSINESS_OWNER,LOGISTICS,20-40M,74,SOUTH,SME,2020-02-08,6.56,RM0137,BR016,VERIFIED,EMAIL,True,True,"APP,EMAIL",False,2020-02-08,9999-12-31,True
CUS00024736,CIF000024736,INDIVIDUAL,36-45,M,FREELANCE,CONSTRUCTION,<10M,31,NORTH,MASS,2025-04-26,1.35,RM0165,BR019,VERIFIED,IN_APP,True,True,"APP,ZALO",False,2025-04-26,9999-12-31,True
CUS00024737,CIF000024737,INDIVIDUAL,36-45,F,OFFICE,CONSTRUCTION,20-40M,01,NORTH,MASS_AFFLUENT,2015-12-28,10.67,RM0170,BR019,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2015-12-28,9999-12-31,True
CUS00024738,CIF000024738,INDIVIDUAL,46-55,M,PUBLIC_SECTOR,IT,20-40M,01,NORTH,MASS,2025-10-28,0.84,RM0029,BR004,VERIFIED,IN_APP,True,True,"APP,SMS",False,2025-10-28,9999-12-31,True
CUS00024739,CIF000024739,INDIVIDUAL,26-35,F,MANAGER,CONSTRUCTION,20-40M,31,NORTH,MASS,2012-10-08,13.89,RM0115,BR013,VERIFIED,ZALO,True,True,SMS,False,2012-10-08,9999-12-31,True
CUS00024740,CIF000024740,SME,56-65,M,RETIRED,EDUCATION,80M+,79,SOUTH,SME,2014-03-20,12.45,RM0024,BR003,VERIFIED,SMS,True,True,"APP,EMAIL",False,2014-03-20,9999-12-31,True
CUS00024741,CIF000024741,INDIVIDUAL,46-55,M,OTHER,LOGISTICS,20-40M,01,NORTH,MASS,2019-11-11,6.8,RM0081,BR009,VERIFIED,ZALO,True,True,"SMS,ZALO",False,2019-11-11,9999-12-31,True
CUS00024742,CIF000024742,INDIVIDUAL,26-35,M,OFFICE,LOGISTICS,40-80M,79,SOUTH,PRIVATE,2017-09-23,8.94,RM0028,BR004,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2017-09-23,9999-12-31,True
CUS00024743,CIF000024743,INDIVIDUAL,46-55,M,OTHER,LOGISTICS,10-20M,31,NORTH,MASS_AFFLUENT,2017-08-26,9.01,RM0127,BR015,VERIFIED,SMS,True,False,,True,2017-08-26,9999-12-31,True
CUS00024744,CIF000024744,INDIVIDUAL,26-35,F,FREELANCE,FINANCE,20-40M,79,SOUTH,AFFLUENT,2024-04-02,2.41,RM0022,BR003,VERIFIED,IN_APP,True,False,,False,2024-04-02,9999-12-31,True
CUS00024745,CIF000024745,SME,46-55,F,FREELANCE,FINANCE,40-80M,01,NORTH,SME,2023-06-19,3.2,RM0147,BR017,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS",False,2023-06-19,9999-12-31,True
CUS00024746,CIF000024746,INDIVIDUAL,36-45,M,MANAGER,FINANCE,40-80M,79,SOUTH,AFFLUENT,2021-10-28,4.84,RM0119,BR014,VERIFIED,EMAIL,True,False,,True,2021-10-28,9999-12-31,True
CUS00024747,CIF000024747,INDIVIDUAL,36-45,F,BUSINESS_OWNER,CONSTRUCTION,20-40M,79,SOUTH,MASS,2014-10-20,11.86,RM0059,BR007,VERIFIED,SMS,True,False,,False,2014-10-20,9999-12-31,True
CUS00024748,CIF000024748,INDIVIDUAL,46-55,M,OFFICE,LOGISTICS,20-40M,92,SOUTH,MASS_AFFLUENT,2022-07-11,4.14,RM0008,BR001,VERIFIED,SMS,True,True,APP,False,2022-07-11,9999-12-31,True
CUS00024749,CIF000024749,INDIVIDUAL,36-45,M,PUBLIC_SECTOR,LOGISTICS,10-20M,79,SOUTH,MASS,2025-10-12,0.88,RM0028,BR004,VERIFIED,SMS,True,True,"EMAIL,SMS,ZALO",False,2025-10-12,9999-12-31,True
CUS00024750,CIF000024750,INDIVIDUAL,26-35,F,PUBLIC_SECTOR,LOGISTICS,20-40M,01,NORTH,MASS_AFFLUENT,2019-09-03,6.99,RM0177,BR020,VERIFIED,EMAIL,True,True,"EMAIL,SMS,ZALO",False,2019-09-03,9999-12-31,True
CUS00024751,CIF000024751,INDIVIDUAL,46-55,M,BUSINESS_OWNER,EDUCATION,40-80M,48,CENTRAL,AFFLUENT,2018-08-13,8.05,RM0179,BR020,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2018-08-13,9999-12-31,True
CUS00024752,CIF000024752,INDIVIDUAL,18-25,F,BUSINESS_OWNER,OTHER,10-20M,31,NORTH,MASS,2017-01-01,9.66,RM0032,BR004,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2017-01-01,9999-12-31,True
CUS00024753,CIF000024753,INDIVIDUAL,36-45,M,OTHER,LOGISTICS,20-40M,01,NORTH,MASS_AFFLUENT,2024-05-02,2.33,RM0109,BR013,VERIFIED,RM_CALL,True,False,,True,2024-05-02,9999-12-31,True
CUS00024754,CIF000024754,INDIVIDUAL,26-35,M,OFFICE,EDUCATION,<10M,79,SOUTH,MASS,2016-01-08,10.64,RM0164,BR019,VERIFIED,SMS,False,False,,False,2016-01-08,9999-12-31,True
CUS00024755,CIF000024755,INDIVIDUAL,56-65,M,FREELANCE,EDUCATION,40-80M,01,NORTH,MASS_AFFLUENT,2015-01-17,11.62,RM0085,BR010,VERIFIED,IN_APP,True,False,,False,2015-01-17,9999-12-31,True
CUS00024756,CIF000024756,INDIVIDUAL,36-45,M,BUSINESS_OWNER,EDUCATION,10-20M,79,SOUTH,MASS,2023-11-27,2.76,RM0076,BR009,VERIFIED,IN_APP,True,True,SMS,False,2023-11-27,9999-12-31,True
CUS00024757,CIF000024757,INDIVIDUAL,65+,M,OFFICE,HEALTHCARE,10-20M,79,SOUTH,MASS_AFFLUENT,2023-03-16,3.46,RM0171,BR019,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2023-03-16,9999-12-31,True
CUS00024758,CIF000024758,INDIVIDUAL,26-35,F,BUSINESS_OWNER,CONSTRUCTION,40-80M,79,SOUTH,AFFLUENT,2024-05-05,2.32,RM0012,BR002,VERIFIED,ZALO,True,False,,False,2024-05-05,9999-12-31,True
CUS00024759,CIF000024759,INDIVIDUAL,18-25,M,BUSINESS_OWNER,OTHER,40-80M,01,NORTH,MASS_AFFLUENT,2018-05-24,8.27,RM0113,BR013,VERIFIED,SMS,True,True,EMAIL,False,2018-05-24,9999-12-31,True
CUS00024760,CIF000024760,INDIVIDUAL,18-25,M,BUSINESS_OWNER,EDUCATION,80M+,22,NORTH,PRIVATE,2022-04-14,4.38,RM0101,BR012,VERIFIED,RM_CALL,True,False,,False,2022-04-14,9999-12-31,True
CUS00024761,CIF000024761,INDIVIDUAL,36-45,M,OFFICE,FINANCE,40-80M,31,NORTH,AFFLUENT,2016-10-15,9.88,RM0101,BR012,VERIFIED,RM_CALL,True,False,,False,2016-10-15,9999-12-31,True
CUS00024762,CIF000024762,INDIVIDUAL,46-55,M,BUSINESS_OWNER,HEALTHCARE,10-20M,79,SOUTH,MASS,2023-02-24,3.52,RM0086,BR010,VERIFIED,EMAIL,True,True,ZALO,False,2023-02-24,9999-12-31,True
CUS00024763,CIF000024763,INDIVIDUAL,46-55,F,RETIRED,MANUFACTURING,40-80M,75,SOUTH,MASS_AFFLUENT,2020-02-24,6.52,RM0150,BR017,VERIFIED,ZALO,True,True,"APP,EMAIL,ZALO",False,2020-02-24,9999-12-31,True
CUS00024764,CIF000024764,INDIVIDUAL,56-65,F,RETIRED,IT,10-20M,79,SOUTH,MASS,2013-05-28,13.26,RM0035,BR004,VERIFIED,IN_APP,True,False,,True,2013-05-28,9999-12-31,True
CUS00024765,CIF000024765,INDIVIDUAL,18-25,M,MANAGER,CONSTRUCTION,<10M,01,NORTH,MASS,2022-08-18,4.04,RM0153,BR017,VERIFIED,ZALO,True,True,APP,False,2022-08-18,9999-12-31,True
CUS00024766,CIF000024766,INDIVIDUAL,18-25,F,BUSINESS_OWNER,CONSTRUCTION,20-40M,79,SOUTH,MASS_AFFLUENT,2015-08-17,11.04,RM0130,BR015,VERIFIED,SMS,True,False,,False,2015-08-17,9999-12-31,True
CUS00024767,CIF000024767,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,HEALTHCARE,10-20M,74,SOUTH,MASS,2012-09-18,13.95,RM0056,BR007,VERIFIED,EMAIL,True,True,"APP,ZALO",False,2012-09-18,9999-12-31,True
CUS00024768,CIF000024768,INDIVIDUAL,26-35,M,MANAGER,FINANCE,20-40M,31,NORTH,AFFLUENT,2014-08-21,12.03,RM0081,BR009,VERIFIED,SMS,True,True,EMAIL,False,2014-08-21,9999-12-31,True
CUS00024769,CIF000024769,INDIVIDUAL,56-65,F,MANAGER,RETAIL,40-80M,79,SOUTH,PRIVATE,2022-10-07,3.9,RM0116,BR013,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2022-10-07,9999-12-31,True
CUS00024770,CIF000024770,INDIVIDUAL,36-45,F,OTHER,FINANCE,20-40M,79,SOUTH,MASS_AFFLUENT,2026-04-10,0.39,RM0039,BR005,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS",False,2026-04-10,9999-12-31,True
CUS00024771,CIF000024771,INDIVIDUAL,26-35,M,FREELANCE,IT,10-20M,31,NORTH,MASS,2020-04-27,6.34,RM0024,BR003,VERIFIED,IN_APP,True,True,SMS,False,2020-04-27,9999-12-31,True
CUS00024772,CIF000024772,INDIVIDUAL,65+,F,RETIRED,RETAIL,80M+,75,SOUTH,PRIVATE,2013-08-20,13.03,RM0163,BR019,VERIFIED,SMS,True,True,"APP,SMS,ZALO",False,2013-08-20,9999-12-31,True
CUS00024773,CIF000024773,INDIVIDUAL,36-45,M,BUSINESS_OWNER,IT,10-20M,92,SOUTH,MASS,2015-07-29,11.09,RM0044,BR005,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2015-07-29,9999-12-31,True
CUS00024774,CIF000024774,INDIVIDUAL,65+,M,MANAGER,IT,40-80M,79,SOUTH,MASS_AFFLUENT,2020-03-22,6.44,RM0142,BR016,VERIFIED,RM_CALL,True,True,"EMAIL,SMS",False,2020-03-22,9999-12-31,True
CUS00024775,CIF000024775,INDIVIDUAL,36-45,F,FREELANCE,FINANCE,20-40M,79,SOUTH,AFFLUENT,2016-12-21,9.69,RM0078,BR009,VERIFIED,SMS,True,False,,True,2016-12-21,9999-12-31,True
CUS00024776,CIF000024776,INDIVIDUAL,18-25,F,FREELANCE,IT,10-20M,79,SOUTH,MASS,2019-10-02,6.91,RM0130,BR015,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2019-10-02,9999-12-31,True
CUS00024777,CIF000024777,INDIVIDUAL,65+,F,FREELANCE,EDUCATION,20-40M,01,NORTH,MASS,2013-11-15,12.79,RM0002,BR001,VERIFIED,IN_APP,True,True,"APP,EMAIL,ZALO",False,2013-11-15,9999-12-31,True
CUS00024778,CIF000024778,SME,36-45,M,PUBLIC_SECTOR,CONSTRUCTION,40-80M,01,NORTH,SME,2022-07-02,4.16,RM0169,BR019,VERIFIED,SMS,True,True,"APP,EMAIL,ZALO",False,2022-07-02,9999-12-31,True
CUS00024779,CIF000024779,INDIVIDUAL,56-65,F,RETIRED,RETAIL,20-40M,79,SOUTH,MASS_AFFLUENT,2016-10-13,9.88,RM0100,BR012,VERIFIED,IN_APP,True,True,"APP,EMAIL",False,2016-10-13,9999-12-31,True
CUS00024780,CIF000024780,INDIVIDUAL,18-25,M,BUSINESS_OWNER,LOGISTICS,80M+,31,NORTH,PRIVATE,2023-03-23,3.44,RM0064,BR008,VERIFIED,EMAIL,True,False,,True,2023-03-23,9999-12-31,True
CUS00024781,CIF000024781,INDIVIDUAL,26-35,M,PUBLIC_SECTOR,CONSTRUCTION,20-40M,56,CENTRAL,MASS,2013-09-14,12.96,RM0088,BR010,VERIFIED,IN_APP,True,False,,True,2013-09-14,9999-12-31,True
CUS00024782,CIF000024782,INDIVIDUAL,36-45,M,BUSINESS_OWNER,RETAIL,<10M,01,NORTH,MASS,2023-08-30,3.0,RM0166,BR019,PENDING,RM_CALL,True,True,"APP,SMS,ZALO",False,2023-08-30,9999-12-31,True
CUS00024783,CIF000024783,INDIVIDUAL,36-45,M,OFFICE,CONSTRUCTION,<10M,79,SOUTH,MASS,2018-09-06,7.98,RM0045,BR005,VERIFIED,ZALO,True,True,"APP,EMAIL,SMS,ZALO",False,2018-09-06,9999-12-31,True
CUS00024784,CIF000024784,INDIVIDUAL,18-25,M,OTHER,EDUCATION,<10M,31,NORTH,MASS,2025-09-19,0.95,RM0029,BR004,VERIFIED,ZALO,True,False,,True,2025-09-19,9999-12-31,True
CUS00024785,CIF000024785,INDIVIDUAL,56-65,F,MANAGER,HEALTHCARE,40-80M,79,SOUTH,AFFLUENT,2023-10-20,2.86,RM0137,BR016,VERIFIED,SMS,True,False,,True,2023-10-20,9999-12-31,True
CUS00024786,CIF000024786,INDIVIDUAL,46-55,M,RETIRED,FINANCE,<10M,75,SOUTH,MASS,2024-07-27,2.09,RM0175,BR020,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2024-07-27,9999-12-31,True
CUS00024787,CIF000024787,INDIVIDUAL,46-55,F,FREELANCE,CONSTRUCTION,40-80M,79,SOUTH,AFFLUENT,2021-09-18,4.95,RM0113,BR013,VERIFIED,IN_APP,True,True,SMS,False,2021-09-18,9999-12-31,True
CUS00024788,CIF000024788,INDIVIDUAL,56-65,F,OTHER,HEALTHCARE,20-40M,74,SOUTH,AFFLUENT,2025-10-23,0.85,RM0035,BR004,VERIFIED,SMS,True,True,"APP,EMAIL,SMS,ZALO",False,2025-10-23,9999-12-31,True
CUS00024789,CIF000024789,INDIVIDUAL,26-35,F,PUBLIC_SECTOR,RETAIL,10-20M,22,NORTH,MASS_AFFLUENT,2024-04-07,2.4,RM0136,BR016,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2024-04-07,9999-12-31,True
CUS00024790,CIF000024790,SME,56-65,M,MANAGER,HEALTHCARE,20-40M,01,NORTH,SME,2021-06-06,5.23,RM0142,BR016,VERIFIED,EMAIL,True,True,ZALO,False,2021-06-06,9999-12-31,True
CUS00024791,CIF000024791,INDIVIDUAL,56-65,F,PUBLIC_SECTOR,RETAIL,40-80M,01,NORTH,AFFLUENT,2012-09-24,13.93,RM0008,BR001,VERIFIED,RM_CALL,True,False,,True,2012-09-24,9999-12-31,True
CUS00024792,CIF000024792,INDIVIDUAL,18-25,M,FREELANCE,OTHER,20-40M,01,NORTH,MASS_AFFLUENT,2023-10-18,2.87,RM0078,BR009,VERIFIED,SMS,True,True,"APP,SMS",False,2023-10-18,9999-12-31,True
CUS00024793,CIF000024793,INDIVIDUAL,46-55,M,OTHER,LOGISTICS,<10M,79,SOUTH,MASS,2017-09-24,8.93,RM0043,BR005,VERIFIED,RM_CALL,True,True,"APP,SMS",False,2017-09-24,9999-12-31,True
CUS00024794,CIF000024794,INDIVIDUAL,65+,F,FREELANCE,FINANCE,10-20M,79,SOUTH,MASS_AFFLUENT,2016-01-24,10.6,RM0158,BR018,VERIFIED,RM_CALL,True,True,"EMAIL,SMS,ZALO",False,2016-01-24,9999-12-31,True
CUS00024795,CIF000024795,INDIVIDUAL,18-25,M,FREELANCE,OTHER,10-20M,79,SOUTH,MASS,2023-03-01,3.5,RM0097,BR011,VERIFIED,IN_APP,True,False,,False,2023-03-01,9999-12-31,True
CUS00024796,CIF000024796,INDIVIDUAL,56-65,F,MANAGER,LOGISTICS,20-40M,92,SOUTH,MASS_AFFLUENT,2014-11-20,11.78,RM0099,BR011,VERIFIED,SMS,True,True,"EMAIL,SMS",False,2014-11-20,9999-12-31,True
CUS00024797,CIF000024797,INDIVIDUAL,56-65,M,BUSINESS_OWNER,CONSTRUCTION,20-40M,56,CENTRAL,MASS,2016-10-03,9.91,RM0096,BR011,VERIFIED,SMS,True,True,EMAIL,False,2016-10-03,9999-12-31,True
CUS00024798,CIF000024798,INDIVIDUAL,18-25,M,BUSINESS_OWNER,OTHER,10-20M,74,SOUTH,MASS,2016-09-28,9.92,RM0110,BR013,VERIFIED,IN_APP,True,True,"APP,SMS,ZALO",False,2016-09-28,9999-12-31,True
CUS00024799,CIF000024799,INDIVIDUAL,56-65,M,RETIRED,MANUFACTURING,80M+,92,SOUTH,AFFLUENT,2023-01-28,3.59,RM0010,BR002,VERIFIED,EMAIL,True,True,"EMAIL,SMS,ZALO",False,2023-01-28,9999-12-31,True
CUS00024800,CIF000024800,INDIVIDUAL,18-25,F,OTHER,EDUCATION,<10M,48,CENTRAL,MASS,2018-01-26,8.59,RM0154,BR018,VERIFIED,SMS,True,True,"APP,SMS,ZALO",False,2018-01-26,9999-12-31,True
CUS00024801,CIF000024801,INDIVIDUAL,46-55,F,PUBLIC_SECTOR,FINANCE,10-20M,92,SOUTH,MASS,2019-09-02,7.0,RM0060,BR007,VERIFIED,IN_APP,True,True,"APP,SMS",False,2019-09-02,9999-12-31,True
CUS00024802,CIF000024802,INDIVIDUAL,56-65,F,BUSINESS_OWNER,LOGISTICS,<10M,92,SOUTH,MASS,2020-10-11,5.89,RM0015,BR002,VERIFIED,IN_APP,True,False,,True,2020-10-11,9999-12-31,True
CUS00024803,CIF000024803,INDIVIDUAL,26-35,M,MANAGER,FINANCE,10-20M,01,NORTH,MASS,2020-08-02,6.08,RM0119,BR014,VERIFIED,IN_APP,True,False,,True,2020-08-02,9999-12-31,True
CUS00024804,CIF000024804,INDIVIDUAL,36-45,M,FREELANCE,EDUCATION,<10M,22,NORTH,MASS,2015-08-27,11.01,RM0017,BR002,VERIFIED,IN_APP,True,True,"APP,ZALO",False,2015-08-27,9999-12-31,True
CUS00024805,CIF000024805,INDIVIDUAL,36-45,M,BUSINESS_OWNER,EDUCATION,<10M,31,NORTH,MASS,2014-09-06,11.98,RM0177,BR020,VERIFIED,RM_CALL,True,True,"APP,SMS,ZALO",False,2014-09-06,9999-12-31,True
CUS00024806,CIF000024806,INDIVIDUAL,36-45,F,RETIRED,LOGISTICS,20-40M,79,SOUTH,MASS,2022-11-11,3.8,RM0008,BR001,VERIFIED,RM_CALL,True,False,,True,2022-11-11,9999-12-31,True
CUS00024807,CIF000024807,INDIVIDUAL,26-35,M,OTHER,CONSTRUCTION,10-20M,01,NORTH,MASS_AFFLUENT,2025-01-14,1.63,RM0118,BR014,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2025-01-14,9999-12-31,True
CUS00024808,CIF000024808,INDIVIDUAL,46-55,M,PUBLIC_SECTOR,HEALTHCARE,20-40M,56,CENTRAL,AFFLUENT,2026-03-05,0.49,RM0180,BR020,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2026-03-05,9999-12-31,True
CUS00024809,CIF000024809,INDIVIDUAL,18-25,F,MANAGER,MANUFACTURING,<10M,01,NORTH,MASS,2022-09-17,3.95,RM0118,BR014,VERIFIED,RM_CALL,True,True,APP,False,2022-09-17,9999-12-31,True
CUS00024810,CIF000024810,SME,56-65,F,OFFICE,EDUCATION,40-80M,92,SOUTH,SME,2025-06-17,1.2,RM0178,BR020,VERIFIED,ZALO,True,False,,False,2025-06-17,9999-12-31,True
CUS00024811,CIF000024811,INDIVIDUAL,46-55,M,MANAGER,LOGISTICS,<10M,79,SOUTH,MASS,2015-06-06,11.24,RM0023,BR003,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2015-06-06,9999-12-31,True
CUS00024812,CIF000024812,INDIVIDUAL,36-45,M,OFFICE,MANUFACTURING,20-40M,31,NORTH,MASS,2022-08-22,4.02,RM0002,BR001,VERIFIED,EMAIL,True,True,"APP,EMAIL,SMS,ZALO",False,2022-08-22,9999-12-31,True
CUS00024813,CIF000024813,INDIVIDUAL,26-35,F,RETIRED,IT,40-80M,31,NORTH,AFFLUENT,2015-08-20,11.03,RM0085,BR010,VERIFIED,EMAIL,True,True,"EMAIL,SMS",False,2015-08-20,9999-12-31,True
CUS00024814,CIF000024814,INDIVIDUAL,65+,F,OFFICE,LOGISTICS,10-20M,79,SOUTH,MASS,2025-01-12,1.63,RM0161,BR018,VERIFIED,RM_CALL,True,False,,False,2025-01-12,9999-12-31,True
CUS00024815,CIF000024815,INDIVIDUAL,56-65,F,RETIRED,RETAIL,10-20M,40,NORTH,MASS_AFFLUENT,2022-07-08,4.15,RM0068,BR008,VERIFIED,IN_APP,True,True,"APP,EMAIL,SMS,ZALO",False,2022-07-08,9999-12-31,True
CUS00024816,CIF000024816,INDIVIDUAL,56-65,F,PUBLIC_SECTOR,MANUFACTURING,80M+,01,NORTH,PRIVATE,2019-07-16,7.13,RM0116,BR013,VERIFIED,IN_APP,True,True,"APP,SMS",False,2019-07-16,9999-12-31,True
CUS00024817,CIF000024817,INDIVIDUAL,46-55,F,FREELANCE,LOGISTICS,40-80M,01,NORTH,PRIVATE,2021-10-02,4.91,RM0144,BR016,PENDING,RM_CALL,True,True,ZALO,True,2021-10-02,9999-12-31,True
CUS00024818,CIF000024818,INDIVIDUAL,18-25,M,BUSINESS_OWNER,IT,40-80M,75,SOUTH,AFFLUENT,2016-08-06,10.07,RM0146,BR017,VERIFIED,IN_APP,True,True,APP,False,2016-08-06,9999-12-31,True
CUS00024819,CIF000024819,INDIVIDUAL,46-55,M,OFFICE,OTHER,10-20M,79,SOUTH,MASS,2019-09-22,6.94,RM0037,BR005,VERIFIED,RM_CALL,True,True,"APP,EMAIL,SMS,ZALO",False,2019-09-22,9999-12-31,True
