case_id,customer_id,created_timestamp,closed_timestamp,channel,case_type,issue_category,product_code,complaint_flag,severity,case_status,resolution_time_hours,csat_score,complaint_count_30d,complaint_count_90d,serious_complaint_7d,days_since_last_complaint,avg_csat,open_case_count
CASE0000022717,CUS00019230,2026-03-26 05:00:04,2026-03-26 21:37:21.957378,HOTLINE,COMPLAINT,ACCOUNT,LOAN_PERSONAL,True,LOW,CLOSED,16.62,1,0,0,False,158,2.0,1
CASE0000022718,CUS00019233,2026-07-25 13:45:49,2026-07-25 20:18:34.801011,HOTLINE,COMPLAINT,LOAN,CC_STANDARD,False,MEDIUM,CLOSED,6.55,1,0,0,False,,1.0,0
CASE0000022719,CUS00019234,2026-08-26 18:59:51,,HOTLINE,COMPLAINT,OTHER,,True,MEDIUM,IN_PROGRESS,,,1,1,False,4,3.0,1
CASE0000022720,CUS00019234,2026-05-18 13:52:45,2026-05-18 16:33:40.274838,BRANCH,REQUEST,FEE,CC_STANDARD,False,HIGH,RESOLVED,2.68,3,1,1,False,4,3.0,1
CASE0000022721,CUS00019234,2026-03-21 11:36:12,,HOTLINE,INQUIRY,LOAN,LOAN_AUTO,False,HIGH,IN_PROGRESS,,,1,1,False,4,3.0,2
CASE0000022722,CUS00019236,2026-07-31 07:06:51,,APP,DISPUTE,LOAN,LOAN_AUTO,True,LOW,IN_PROGRESS,,,0,1,False,31,4.0,1
CASE0000022723,CUS00019236,2026-05-31 23:21:14,2026-06-03 13:41:14.275924,EMAIL,DISPUTE,LOAN,LOAN_PERSONAL,True,MEDIUM,RESOLVED,62.33,4,0,1,False,31,4.0,1
CASE0000022724,CUS00019236,2026-04-06 17:06:50,,EMAIL,COMPLAINT,APP,TD_FLEXI,True,LOW,OPEN,,,0,1,False,31,4.0,2
CASE0000022725,CUS00019236,2026-03-30 08:55:58,2026-03-30 16:02:21.470248,BRANCH,COMPLAINT,ACCOUNT,CC_STANDARD,True,MEDIUM,RESOLVED,7.11,4,0,1,False,31,4.0,2
CASE0000022726,CUS00019237,2026-05-03 10:59:28,2026-05-04 01:59:06.144800,BRANCH,REQUEST,APP,CC_PLATINUM,False,LOW,CLOSED,14.99,4,0,0,False,,4.0,0
CASE0000022727,CUS00019238,2026-08-11 20:44:10,2026-08-11 22:30:13.886287,HOTLINE,INQUIRY,FEE,CC_GOLD,True,HIGH,RESOLVED,1.77,1,1,1,False,19,1.0,0
CASE0000022728,CUS00019238,2026-04-14 19:07:57,2026-04-15 10:48:35.040839,APP,COMPLAINT,CARD,LOAN_PERSONAL,False,HIGH,RESOLVED,15.68,1,1,1,False,19,1.0,0
CASE0000022729,CUS00019240,2026-04-19 03:47:28,2026-04-20 04:56:38.994375,APP,INQUIRY,FEE,LOAN_AUTO,True,LOW,RESOLVED,25.15,2,0,0,False,134,2.0,0
CASE0000022730,CUS00019241,2026-05-02 19:01:32,2026-05-04 01:06:31.566762,CHATBOT,DISPUTE,OTHER,CC_PLATINUM,False,HIGH,CLOSED,30.08,2,0,0,False,,1.5,0
CASE0000022731,CUS00019241,2026-04-25 04:58:54,2026-04-25 17:42:05.521801,APP,COMPLAINT,APP,LOAN_HOME,False,MEDIUM,RESOLVED,12.72,1,0,0,False,,1.5,0
CASE0000022732,CUS00019243,2026-05-25 00:17:40,2026-05-26 09:49:18.217650,CHATBOT,REQUEST,FEE,LOAN_PERSONAL,False,MEDIUM,CLOSED,33.53,4,0,0,False,,4.0,0
CASE0000022733,CUS00019244,2026-07-03 14:21:17,2026-07-04 04:49:37.401728,BRANCH,REQUEST,CARD,LOAN_AUTO,False,LOW,CLOSED,14.47,4,0,1,False,81,4.5,0
CASE0000022734,CUS00019244,2026-06-11 03:23:27,2026-06-11 21:00:24.667548,APP,DISPUTE,OTHER,LOAN_PERSONAL,True,CRITICAL,CLOSED,17.62,5,0,1,False,81,4.5,0
CASE0000022735,CUS00019246,2026-04-15 14:37:18,2026-04-16 07:48:42.810136,EMAIL,DISPUTE,CARD,,False,LOW,RESOLVED,17.19,2,0,0,False,174,2.0,0
CASE0000022736,CUS00019246,2026-03-10 17:54:09,2026-03-10 21:02:27.091203,EMAIL,COMPLAINT,FEE,,True,MEDIUM,RESOLVED,3.14,2,0,0,False,174,2.0,0
CASE0000022737,CUS00019247,2026-07-14 17:30:07,,APP,INQUIRY,CARD,CC_STANDARD,False,LOW,IN_PROGRESS,,,0,0,False,,,1
CASE0000022738,CUS00019253,2026-06-02 21:06:29,2026-06-04 00:35:17.495308,BRANCH,DISPUTE,LOAN,LOAN_AUTO,False,HIGH,RESOLVED,27.48,1,0,0,False,132,1.0,0
CASE0000022739,CUS00019253,2026-04-21 04:26:26,2026-04-21 23:51:49.868131,CHATBOT,REQUEST,ACCOUNT,LOAN_AUTO,True,MEDIUM,CLOSED,19.42,1,0,0,False,132,1.0,0
CASE0000022740,CUS00019255,2026-05-27 04:33:29,2026-05-27 19:58:13.303395,APP,DISPUTE,FEE,LOAN_HOME,False,LOW,CLOSED,15.41,2,0,0,False,,2.0,0
CASE0000022741,CUS00019256,2026-06-13 01:29:00,,CHATBOT,REQUEST,OTHER,INVEST_BOND,True,LOW,IN_PROGRESS,,,0,2,False,79,,1
CASE0000022742,CUS00019256,2026-06-06 15:22:24,,HOTLINE,INQUIRY,ACCOUNT,CC_PLATINUM,True,LOW,IN_PROGRESS,,,0,2,False,79,,2
CASE0000022743,CUS00019257,2026-08-19 10:22:06,2026-08-20 16:18:43.726772,EMAIL,INQUIRY,OTHER,TD_FLEXI,False,HIGH,RESOLVED,29.94,1,0,0,False,,1.5,0
CASE0000022744,CUS00019257,2026-06-03 09:49:17,,HOTLINE,REQUEST,CARD,INVEST_BOND,False,LOW,OPEN,,,0,0,False,,1.5,1
CASE0000022745,CUS00019257,2026-03-21 01:23:38,2026-03-22 09:31:28.623904,HOTLINE,REQUEST,ACCOUNT,LOAN_PERSONAL,False,MEDIUM,RESOLVED,32.13,2,0,0,False,,1.5,1
CASE0000022746,CUS00019258,2026-08-16 21:03:47,2026-08-16 23:13:17.084594,EMAIL,REQUEST,FEE,INVEST_FUND,False,HIGH,RESOLVED,2.16,4,0,0,False,,4.0,0
CASE0000022747,CUS00019259,2026-08-06 14:38:12,2026-08-06 17:29:21.273706,HOTLINE,INQUIRY,FEE,TD_FLEXI,False,HIGH,RESOLVED,2.85,3,0,0,False,,3.0,0
CASE0000022748,CUS00019261,2026-08-29 00:32:16,2026-08-29 17:43:02.301037,BRANCH,COMPLAINT,LOAN,,False,LOW,RESOLVED,17.18,3,0,1,False,62,2.5,0
CASE0000022749,CUS00019261,2026-06-30 15:08:37,2026-07-01 02:01:25.721565,EMAIL,DISPUTE,APP,INVEST_BOND,True,LOW,RESOLVED,10.88,2,0,1,False,62,2.5,0
CASE0000022750,CUS00019262,2026-04-12 01:25:28,2026-04-12 03:15:37.851461,BRANCH,INQUIRY,ACCOUNT,TD_STANDARD,True,LOW,RESOLVED,1.84,1,0,0,False,141,1.0,0
CASE0000022751,CUS00019263,2026-08-10 03:02:59,2026-08-11 11:27:40.507895,APP,COMPLAINT,LOAN,CC_PLATINUM,False,MEDIUM,RESOLVED,32.41,2,0,0,False,,1.5,0
CASE0000022752,CUS00019263,2026-05-12 08:54:47,2026-05-12 21:48:19.314902,APP,DISPUTE,ACCOUNT,INVEST_FUND,False,MEDIUM,RESOLVED,12.89,1,0,0,False,,1.5,0
CASE0000022753,CUS00019264,2026-07-15 09:50:19,2026-07-15 23:14:42.193382,BRANCH,INQUIRY,LOAN,LOAN_AUTO,True,MEDIUM,RESOLVED,13.41,3,0,1,False,47,3.0,0
CASE0000022754,CUS00019265,2026-07-09 11:42:15,2026-07-09 15:21:23.920019,HOTLINE,INQUIRY,APP,LOAN_PERSONAL,False,LOW,RESOLVED,3.65,4,0,0,False,,4.0,0
CASE0000022755,CUS00019266,2026-07-31 22:01:32,2026-08-02 03:23:42.536504,APP,COMPLAINT,APP,TD_STANDARD,False,MEDIUM,RESOLVED,29.37,3,0,0,False,,2.5,0
CASE0000022756,CUS00019266,2026-05-22 13:12:04,2026-05-23 07:16:44.603346,EMAIL,COMPLAINT,LOAN,CC_PLATINUM,False,LOW,CLOSED,18.08,2,0,0,False,,2.5,0
CASE0000022757,CUS00019267,2026-08-30 15:35:31,2026-08-31 15:39:05.509619,EMAIL,REQUEST,ACCOUNT,CC_GOLD,True,LOW,RESOLVED,24.06,4,1,2,False,1,3.5,0
CASE0000022758,CUS00019267,2026-06-26 09:07:18,2026-06-26 22:43:06.324209,APP,REQUEST,APP,CC_GOLD,True,LOW,RESOLVED,13.6,3,1,2,False,1,3.5,0
CASE0000022759,CUS00019268,2026-05-14 09:05:14,2026-05-15 01:59:09.338556,HOTLINE,DISPUTE,OTHER,LOAN_AUTO,False,MEDIUM,CLOSED,16.9,3,0,0,False,,3.0,0
CASE0000022760,CUS00019271,2026-08-06 00:21:01,2026-08-06 13:20:39.084149,APP,COMPLAINT,OTHER,,False,LOW,CLOSED,12.99,4,0,0,False,,4.0,0
CASE0000022761,CUS00019272,2026-07-18 02:58:48,2026-07-18 06:12:48.959769,APP,REQUEST,CARD,TD_STANDARD,True,LOW,RESOLVED,3.23,1,0,1,False,44,3.67,0
CASE0000022762,CUS00019272,2026-06-25 02:43:41,2026-06-25 14:22:55.962019,EMAIL,COMPLAINT,OTHER,LOAN_HOME,False,MEDIUM,CLOSED,11.65,5,0,1,False,44,3.67,0
CASE0000022763,CUS00019272,2026-03-23 04:11:01,2026-03-23 15:33:11.704530,CHATBOT,INQUIRY,CARD,LOAN_HOME,False,LOW,RESOLVED,11.37,5,0,1,False,44,3.67,0
CASE0000022764,CUS00019273,2026-08-29 07:01:54,,HOTLINE,INQUIRY,CARD,TD_FLEXI,False,MEDIUM,IN_PROGRESS,,,0,2,False,64,3.0,1
CASE0000022765,CUS00019273,2026-06-28 10:08:03,2026-06-29 04:12:43.442531,HOTLINE,INQUIRY,OTHER,INVEST_BOND,True,LOW,RESOLVED,18.08,1,0,2,False,64,3.0,1
CASE0000022766,CUS00019273,2026-06-04 16:40:59,,CHATBOT,INQUIRY,CARD,CC_GOLD,True,MEDIUM,OPEN,,,0,2,False,64,3.0,2
CASE0000022767,CUS00019273,2026-05-28 18:38:08,2026-05-30 06:57:41.516786,APP,DISPUTE,APP,CC_STANDARD,True,MEDIUM,RESOLVED,36.33,5,0,2,False,64,3.0,2
CASE0000022768,CUS00019276,2026-07-06 08:30:54,2026-07-07 05:04:32.514202,CHATBOT,DISPUTE,ACCOUNT,TD_STANDARD,False,MEDIUM,RESOLVED,20.56,4,0,0,False,,3.5,0
CASE0000022769,CUS00019276,2026-06-15 02:44:25,2026-06-15 10:04:36.217776,BRANCH,DISPUTE,LOAN,INVEST_FUND,False,LOW,RESOLVED,7.34,3,0,0,False,,3.5,0
CASE0000022770,CUS00019277,2026-05-13 10:26:11,2026-05-13 14:29:20.130741,HOTLINE,INQUIRY,APP,LOAN_HOME,True,LOW,CLOSED,4.05,1,0,0,False,110,1.0,0
CASE0000022771,CUS00019280,2026-03-29 13:32:59,2026-03-31 07:51:56.140955,HOTLINE,COMPLAINT,ACCOUNT,,False,LOW,RESOLVED,42.32,3,0,0,False,,3.0,0
CASE0000022772,CUS00019281,2026-08-10 13:57:12,2026-08-11 20:55:46.517561,APP,REQUEST,LOAN,CC_STANDARD,False,MEDIUM,RESOLVED,30.98,4,0,0,False,,4.0,0
CASE0000022773,CUS00019282,2026-06-16 04:15:54,2026-06-16 05:59:19.541300,APP,INQUIRY,OTHER,CC_STANDARD,False,HIGH,CLOSED,1.72,5,0,0,False,,3.5,0
CASE0000022774,CUS00019282,2026-05-24 13:34:29,,APP,DISPUTE,FEE,LOAN_AUTO,False,LOW,OPEN,,,0,0,False,,3.5,1
CASE0000022775,CUS00019282,2026-03-08 15:13:51,2026-03-08 21:18:14.897785,EMAIL,DISPUTE,ACCOUNT,TD_FLEXI,False,LOW,RESOLVED,6.07,2,0,0,False,,3.5,1
CASE0000022776,CUS00019283,2026-08-03 15:18:49,2026-08-04 00:00:13.836877,APP,COMPLAINT,CARD,,True,HIGH,RESOLVED,8.69,1,1,1,False,28,1.0,0
CASE0000022777,CUS00019285,2026-08-23 22:33:56,,HOTLINE,DISPUTE,LOAN,CC_PLATINUM,False,LOW,OPEN,,,0,0,False,162,3.33,1
CASE0000022778,CUS00019285,2026-04-05 23:04:18,2026-04-06 02:22:21.287204,EMAIL,DISPUTE,OTHER,INVEST_BOND,False,LOW,CLOSED,3.3,4,0,0,False,162,3.33,1
CASE0000022779,CUS00019285,2026-03-21 18:01:13,2026-03-23 06:08:52.148087,EMAIL,DISPUTE,FEE,TD_STANDARD,True,LOW,RESOLVED,36.13,2,0,0,False,162,3.33,1
CASE0000022780,CUS00019285,2026-03-08 01:31:17,2026-03-08 11:49:48.969470,HOTLINE,INQUIRY,LOAN,CC_STANDARD,True,MEDIUM,CLOSED,10.31,4,0,0,False,162,3.33,1
CASE0000022781,CUS00019291,2026-07-01 01:24:57,2026-07-02 00:05:09.292273,EMAIL,INQUIRY,LOAN,,False,LOW,CLOSED,22.67,5,0,1,False,65,2.8,0
CASE0000022782,CUS00019291,2026-06-27 11:58:56,2026-06-28 10:01:02.014326,HOTLINE,DISPUTE,ACCOUNT,TD_STANDARD,True,HIGH,RESOLVED,22.04,3,0,1,False,65,2.8,0
CASE0000022783,CUS00019291,2026-05-26 08:32:04,2026-05-27 17:50:22.822794,CHATBOT,COMPLAINT,FEE,INVEST_BOND,True,HIGH,CLOSED,33.31,3,0,1,False,65,2.8,0
CASE0000022784,CUS00019291,2026-05-23 02:15:36,2026-05-23 17:04:38.450933,BRANCH,INQUIRY,LOAN,TD_FLEXI,False,LOW,RESOLVED,14.82,2,0,1,False,65,2.8,0
CASE0000022785,CUS00019291,2026-04-15 08:06:06,,HOTLINE,INQUIRY,OTHER,LOAN_HOME,True,LOW,IN_PROGRESS,,,0,1,False,65,2.8,1
CASE0000022786,CUS00019291,2026-03-19 10:54:43,2026-03-19 17:00:13.814023,APP,COMPLAINT,ACCOUNT,CC_STANDARD,False,MEDIUM,RESOLVED,6.09,1,0,1,False,65,2.8,1
CASE0000022787,CUS00019294,2026-04-26 07:17:30,2026-04-26 18:16:06.058406,BRANCH,INQUIRY,CARD,CC_STANDARD,False,LOW,CLOSED,10.98,5,0,0,False,,5.0,0
CASE0000022788,CUS00019295,2026-08-23 17:29:04,,BRANCH,REQUEST,FEE,CC_STANDARD,False,LOW,OPEN,,,0,0,False,,,1
CASE0000022789,CUS00019295,2026-06-26 23:55:40,,BRANCH,INQUIRY,APP,CC_GOLD,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,2
CASE0000022790,CUS00019297,2026-08-20 19:20:56,2026-08-21 06:29:59.241992,BRANCH,INQUIRY,FEE,,False,MEDIUM,RESOLVED,11.15,1,0,0,False,,1.0,0
CASE0000022791,CUS00019298,2026-05-15 09:50:58,,CHATBOT,DISPUTE,FEE,CC_GOLD,False,MEDIUM,IN_PROGRESS,,,0,0,False,,,1
CASE0000022792,CUS00019298,2026-03-18 12:48:14,,APP,INQUIRY,ACCOUNT,TD_STANDARD,False,HIGH,IN_PROGRESS,,,0,0,False,,,2
CASE0000022793,CUS00019299,2026-07-06 14:43:09,2026-07-07 02:32:43.943465,CHATBOT,COMPLAINT,APP,INVEST_BOND,False,CRITICAL,CLOSED,11.83,1,0,0,False,,1.0,0
CASE0000022794,CUS00019300,2026-08-21 19:17:18,2026-08-22 11:36:31.711518,CHATBOT,DISPUTE,APP,TD_STANDARD,False,LOW,RESOLVED,16.32,4,0,0,False,,4.0,0
CASE0000022795,CUS00019301,2026-08-26 18:58:42,2026-08-27 05:24:51.001144,EMAIL,INQUIRY,OTHER,CC_PLATINUM,True,LOW,RESOLVED,10.44,4,1,1,False,4,4.0,0
CASE0000022796,CUS00019301,2026-03-31 14:48:57,,BRANCH,COMPLAINT,ACCOUNT,TD_FLEXI,False,HIGH,OPEN,,,1,1,False,4,4.0,1
CASE0000022797,CUS00019302,2026-06-11 08:12:06,2026-06-11 14:29:06.577194,BRANCH,INQUIRY,ACCOUNT,LOAN_PERSONAL,True,MEDIUM,RESOLVED,6.28,3,0,1,False,81,3.0,0
CASE0000022798,CUS00019303,2026-06-24 03:41:06,2026-06-25 15:49:02.257012,CHATBOT,COMPLAINT,OTHER,CC_STANDARD,False,MEDIUM,RESOLVED,36.13,3,0,1,False,68,4.0,0
CASE0000022799,CUS00019303,2026-06-24 11:49:26,2026-06-25 03:50:05.150774,CHATBOT,DISPUTE,APP,TD_STANDARD,True,LOW,RESOLVED,16.01,5,0,1,False,68,4.0,0
CASE0000022800,CUS00019303,2026-03-31 02:36:29,2026-03-31 03:08:56.719863,HOTLINE,COMPLAINT,ACCOUNT,LOAN_AUTO,False,LOW,RESOLVED,0.54,4,0,1,False,68,4.0,0
CASE0000022801,CUS00019304,2026-08-13 01:42:20,,APP,COMPLAINT,OTHER,INVEST_FUND,False,MEDIUM,IN_PROGRESS,,,0,0,False,,3.5,1
CASE0000022802,CUS00019304,2026-07-12 07:17:23,2026-07-14 07:32:21.866462,APP,REQUEST,CARD,TD_STANDARD,False,HIGH,CLOSED,48.25,5,0,0,False,,3.5,1
CASE0000022803,CUS00019304,2026-06-29 00:45:26,2026-06-29 13:25:35.848715,APP,INQUIRY,OTHER,LOAN_AUTO,False,CRITICAL,CLOSED,12.67,2,0,0,False,,3.5,1
CASE0000022804,CUS00019305,2026-05-22 03:57:43,2026-05-23 03:00:30.870080,HOTLINE,COMPLAINT,CARD,CC_PLATINUM,False,LOW,CLOSED,23.05,5,0,0,False,,5.0,0
CASE0000022805,CUS00019307,2026-06-24 01:03:08,,BRANCH,INQUIRY,APP,LOAN_PERSONAL,False,MEDIUM,IN_PROGRESS,,,0,0,False,145,4.0,1
CASE0000022806,CUS00019307,2026-04-08 12:59:02,2026-04-08 22:23:30.801478,EMAIL,COMPLAINT,APP,LOAN_AUTO,True,LOW,RESOLVED,9.41,4,0,0,False,145,4.0,1
CASE0000022807,CUS00019312,2026-06-09 16:30:37,2026-06-10 11:52:54.695491,EMAIL,DISPUTE,LOAN,LOAN_PERSONAL,False,LOW,RESOLVED,19.37,1,0,0,False,,2.0,0
CASE0000022808,CUS00019312,2026-03-14 12:14:53,2026-03-15 21:14:56.625045,CHATBOT,REQUEST,OTHER,LOAN_PERSONAL,False,MEDIUM,RESOLVED,33.0,3,0,0,False,,2.0,0
CASE0000022809,CUS00019313,2026-07-26 12:45:50,2026-07-26 20:45:31.794336,BRANCH,COMPLAINT,CARD,TD_STANDARD,False,HIGH,CLOSED,7.99,3,0,1,False,90,3.33,0
CASE0000022810,CUS00019313,2026-06-01 23:23:03,2026-06-02 09:48:51.357334,HOTLINE,REQUEST,OTHER,TD_STANDARD,True,MEDIUM,RESOLVED,10.43,4,0,1,False,90,3.33,0
CASE0000022811,CUS00019313,2026-04-14 03:05:48,2026-04-15 04:12:06.594718,EMAIL,COMPLAINT,APP,TD_STANDARD,False,MEDIUM,RESOLVED,25.11,3,0,1,False,90,3.33,0
CASE0000022812,CUS00019315,2026-05-25 01:05:02,2026-05-25 05:09:07.413466,HOTLINE,INQUIRY,CARD,CC_PLATINUM,True,MEDIUM,RESOLVED,4.07,5,0,0,False,98,5.0,0
CASE0000022813,CUS00019318,2026-05-30 02:39:49,2026-05-31 11:20:55.600379,APP,INQUIRY,CARD,CC_GOLD,True,MEDIUM,CLOSED,32.69,1,0,0,False,93,1.0,0
CASE0000022814,CUS00019320,2026-05-18 03:00:00,2026-05-19 08:35:56.048672,APP,REQUEST,CARD,CC_PLATINUM,False,LOW,CLOSED,29.6,3,0,0,False,162,3.5,0
CASE0000022815,CUS00019320,2026-03-21 20:00:38,2026-03-23 21:34:50.764837,APP,DISPUTE,CARD,TD_FLEXI,True,MEDIUM,RESOLVED,49.57,4,0,0,False,162,3.5,0
CASE0000022816,CUS00019323,2026-06-01 08:52:03,2026-06-02 09:39:53.785842,BRANCH,REQUEST,LOAN,LOAN_PERSONAL,True,MEDIUM,RESOLVED,24.8,3,0,0,False,91,3.0,0
CASE0000022817,CUS00019323,2026-05-17 06:45:03,2026-05-17 10:32:52.574091,HOTLINE,COMPLAINT,CARD,CC_STANDARD,True,MEDIUM,CLOSED,3.8,3,0,0,False,91,3.0,0
CASE0000022818,CUS00019323,2026-04-05 16:18:22,2026-04-06 01:11:41.589012,EMAIL,INQUIRY,FEE,CC_STANDARD,True,MEDIUM,RESOLVED,8.89,3,0,0,False,91,3.0,0
CASE0000022819,CUS00019323,2026-03-28 03:05:22,2026-03-29 18:01:29.351637,HOTLINE,DISPUTE,CARD,CC_GOLD,False,CRITICAL,RESOLVED,38.94,1,0,0,False,91,3.0,0
CASE0000022820,CUS00019323,2026-03-20 03:41:19,2026-03-20 06:06:52.404424,BRANCH,INQUIRY,APP,,True,MEDIUM,CLOSED,2.43,5,0,0,False,91,3.0,0
CASE0000022821,CUS00019324,2026-08-11 20:55:48,2026-08-12 13:11:26.255144,CHATBOT,INQUIRY,ACCOUNT,INVEST_FUND,True,MEDIUM,RESOLVED,16.26,1,1,1,False,19,1.0,0
CASE0000022822,CUS00019325,2026-06-19 10:41:52,,HOTLINE,DISPUTE,APP,CC_GOLD,False,LOW,IN_PROGRESS,,,0,0,False,,,1
CASE0000022823,CUS00019329,2026-05-11 16:18:39,2026-05-12 13:26:50.235181,EMAIL,COMPLAINT,CARD,TD_STANDARD,True,MEDIUM,RESOLVED,21.14,4,0,0,False,112,4.0,0
CASE0000022824,CUS00019330,2026-05-22 20:25:23,2026-05-23 14:08:40.764465,BRANCH,COMPLAINT,APP,INVEST_FUND,False,MEDIUM,CLOSED,17.72,3,0,0,False,130,3.0,0
CASE0000022825,CUS00019330,2026-04-23 00:30:01,,APP,INQUIRY,ACCOUNT,,True,LOW,OPEN,,,0,0,False,130,3.0,1
CASE0000022826,CUS00019331,2026-06-12 08:35:53,2026-06-14 22:11:28.297536,APP,REQUEST,OTHER,TD_STANDARD,False,LOW,RESOLVED,61.59,2,0,0,False,,2.0,0
CASE0000022827,CUS00019332,2026-07-02 05:46:37,,CHATBOT,COMPLAINT,FEE,LOAN_AUTO,False,LOW,OPEN,,,0,0,False,,,1
CASE0000022828,CUS00019333,2026-07-12 20:33:26,2026-07-13 06:54:24.853975,CHATBOT,COMPLAINT,APP,INVEST_FUND,False,MEDIUM,CLOSED,10.35,4,0,0,False,,4.0,0
CASE0000022829,CUS00019337,2026-07-16 16:04:08,2026-07-16 22:23:47.587230,CHATBOT,COMPLAINT,ACCOUNT,TD_STANDARD,True,LOW,RESOLVED,6.33,1,0,1,False,46,1.0,0
CASE0000022830,CUS00019338,2026-08-29 03:31:23,2026-08-29 08:41:54.881444,CHATBOT,COMPLAINT,APP,TD_STANDARD,False,LOW,RESOLVED,5.18,1,0,0,False,165,2.0,0
CASE0000022831,CUS00019338,2026-08-18 22:00:47,2026-08-19 15:22:30.861375,CHATBOT,INQUIRY,APP,CC_STANDARD,False,MEDIUM,CLOSED,17.36,2,0,0,False,165,2.0,0
CASE0000022832,CUS00019338,2026-06-08 23:57:12,2026-06-10 02:12:57.613644,HOTLINE,DISPUTE,OTHER,LOAN_HOME,False,LOW,CLOSED,26.26,2,0,0,False,165,2.0,0
CASE0000022833,CUS00019338,2026-03-19 13:42:40,2026-03-20 15:04:01.923404,EMAIL,DISPUTE,APP,INVEST_FUND,True,HIGH,RESOLVED,25.36,3,0,0,False,165,2.0,0
CASE0000022834,CUS00019340,2026-03-26 01:48:38,2026-03-26 11:05:20.886360,EMAIL,REQUEST,ACCOUNT,CC_GOLD,False,LOW,CLOSED,9.28,3,0,0,False,,3.0,0
CASE0000022835,CUS00019340,2026-03-17 04:47:25,2026-03-17 18:57:51.624184,EMAIL,COMPLAINT,LOAN,INVEST_BOND,False,MEDIUM,RESOLVED,14.17,3,0,0,False,,3.0,0
CASE0000022836,CUS00019341,2026-08-05 00:09:07,2026-08-05 03:21:02.569552,APP,DISPUTE,OTHER,CC_GOLD,True,LOW,CLOSED,3.2,4,1,2,False,26,3.5,0
CASE0000022837,CUS00019341,2026-06-25 12:58:39,,EMAIL,DISPUTE,APP,TD_FLEXI,True,LOW,IN_PROGRESS,,,1,2,False,26,3.5,1
CASE0000022838,CUS00019341,2026-05-04 17:18:09,2026-05-05 05:54:40.097108,EMAIL,INQUIRY,LOAN,CC_GOLD,False,LOW,CLOSED,12.61,3,1,2,False,26,3.5,1
CASE0000022839,CUS00019342,2026-05-08 07:20:11,,EMAIL,INQUIRY,CARD,INVEST_BOND,True,CRITICAL,OPEN,,,0,0,False,115,,1
CASE0000022840,CUS00019343,2026-08-21 11:01:58,2026-08-21 20:39:28.395964,CHATBOT,REQUEST,OTHER,LOAN_HOME,False,LOW,RESOLVED,9.63,1,0,0,False,,2.5,0
CASE0000022841,CUS00019343,2026-07-10 22:35:18,2026-07-11 06:19:33.394059,BRANCH,REQUEST,LOAN,INVEST_FUND,False,LOW,RESOLVED,7.74,4,0,0,False,,2.5,0
CASE0000022842,CUS00019344,2026-05-25 05:29:15,2026-05-25 23:02:36.647596,HOTLINE,INQUIRY,OTHER,TD_FLEXI,False,MEDIUM,CLOSED,17.56,2,0,0,False,,1.5,0
CASE0000022843,CUS00019344,2026-04-24 13:23:20,2026-04-24 14:12:44.933247,CHATBOT,COMPLAINT,ACCOUNT,CC_STANDARD,False,MEDIUM,RESOLVED,0.82,1,0,0,False,,1.5,0
CASE0000022844,CUS00019346,2026-04-12 15:33:04,2026-04-14 03:32:34.679964,APP,REQUEST,LOAN,LOAN_PERSONAL,False,LOW,CLOSED,35.99,4,0,0,False,173,4.0,0
CASE0000022845,CUS00019346,2026-03-11 04:44:39,,HOTLINE,REQUEST,ACCOUNT,LOAN_AUTO,True,LOW,IN_PROGRESS,,,0,0,False,173,4.0,1
CASE0000022846,CUS00019348,2026-03-22 06:07:17,2026-03-22 10:53:09.158123,APP,REQUEST,OTHER,LOAN_PERSONAL,True,HIGH,CLOSED,4.76,3,0,0,False,162,3.0,0
CASE0000022847,CUS00019351,2026-05-02 12:37:01,2026-05-02 21:37:58.364413,APP,REQUEST,APP,INVEST_BOND,False,MEDIUM,CLOSED,9.02,3,0,0,False,129,2.33,0
CASE0000022848,CUS00019351,2026-04-24 04:51:10,,EMAIL,COMPLAINT,ACCOUNT,TD_STANDARD,True,MEDIUM,IN_PROGRESS,,,0,0,False,129,2.33,1
CASE0000022849,CUS00019351,2026-04-14 07:33:08,2026-04-14 13:16:30.104841,CHATBOT,COMPLAINT,OTHER,INVEST_BOND,False,MEDIUM,CLOSED,5.72,3,0,0,False,129,2.33,1
CASE0000022850,CUS00019351,2026-03-15 11:08:48,2026-03-16 18:50:25.940127,BRANCH,INQUIRY,FEE,CC_STANDARD,False,MEDIUM,RESOLVED,31.69,1,0,0,False,129,2.33,1
CASE0000022851,CUS00019352,2026-08-12 02:09:48,2026-08-12 06:24:41.843975,HOTLINE,DISPUTE,CARD,TD_STANDARD,False,CRITICAL,CLOSED,4.25,4,0,0,False,,4.0,0
CASE0000022852,CUS00019354,2026-08-02 08:16:20,,CHATBOT,DISPUTE,FEE,LOAN_HOME,False,LOW,IN_PROGRESS,,,0,0,False,,3.0,1
CASE0000022853,CUS00019354,2026-04-30 12:25:29,2026-04-30 19:50:47.979043,BRANCH,DISPUTE,LOAN,CC_GOLD,False,CRITICAL,RESOLVED,7.42,3,0,0,False,,3.0,1
CASE0000022854,CUS00019355,2026-07-29 06:08:15,2026-07-29 20:00:08.195801,BRANCH,REQUEST,OTHER,,False,MEDIUM,RESOLVED,13.86,1,0,0,False,,1.0,0
