customer_id,snapshot_date,product_id,product_group,x1_monthly_spending,x2_income,x3_digital_activity,x4_salary_account,x5_campaign_response,x6_product_gap,y_holds_product,y_adopt_next_90d
CUS00004190,2026-08-31,P009,INVESTMENT,0.93128,0.75982,0.662553,0.0,0.0,0.15,1,0
CUS00004191,2026-08-31,P009,INVESTMENT,0.69728,0.49752,0.252028,1.0,0.0,0.545,0,0
CUS00004192,2026-08-31,P009,INVESTMENT,0.25252,0.49752,0.730641,1.0,0.0,0.7075,0,0
CUS00004193,2026-08-31,P009,INVESTMENT,0.43668,0.75982,0.101236,0.0,0.0,0.35,0,0
CUS00004194,2026-08-31,P009,INVESTMENT,0.51452,0.2411,0.792771,1.0,0.0,1.0,0,0
CUS00004195,2026-08-31,P009,INVESTMENT,0.598,0.0642,0.952499,1.0,0.0,0.8375,0,1
CUS00004196,2026-08-31,P009,INVESTMENT,0.97268,0.93922,0.656685,1.0,0.25,0.6425,0,1
CUS00004197,2026-08-31,P009,INVESTMENT,0.01,0.0642,0.308444,1.0,0.0,0.6425,0,0
CUS00004198,2026-08-31,P009,INVESTMENT,0.35012,0.75982,0.256777,1.0,0.0,0.7075,0,0
CUS00004199,2026-08-31,P009,INVESTMENT,0.81744,0.75982,0.101236,0.0,0.0,0.545,0,0
CUS00004200,2026-08-31,P009,INVESTMENT,0.94004,0.93922,0.288417,0.0,0.0,0.15,1,0
CUS00004201,2026-08-31,P009,INVESTMENT,0.45908,0.75982,0.233413,0.0,0.0,0.35,0,0
CUS00004202,2026-08-31,P009,INVESTMENT,0.39152,0.0642,0.359116,1.0,0.0,0.6425,0,0
CUS00004203,2026-08-31,P009,INVESTMENT,0.3512,0.49752,0.85223,1.0,0.0,0.6425,0,1
CUS00004204,2026-08-31,P009,INVESTMENT,0.63752,0.0642,0.2873,1.0,0.0,0.15,1,0
CUS00004205,2026-08-31,P009,INVESTMENT,0.02116,0.49752,0.101236,1.0,0.0,0.545,0,0
CUS00004206,2026-08-31,P009,INVESTMENT,0.1394,0.2411,0.34984,0.0,0.0,0.61,0,1
CUS00004207,2026-08-31,P009,INVESTMENT,0.55656,0.75982,0.436741,1.0,0.0,0.7725,0,0
CUS00004208,2026-08-31,P009,INVESTMENT,0.48752,0.49752,0.974313,0.0,0.0,0.4475,0,0
CUS00004209,2026-08-31,P009,INVESTMENT,0.26216,0.2411,0.272036,1.0,0.0,0.8375,0,0
CUS00004210,2026-08-31,P009,INVESTMENT,0.55544,0.93922,0.498223,1.0,0.0,0.805,0,0
CUS00004211,2026-08-31,P009,INVESTMENT,0.11388,0.0642,0.101236,0.0,0.0,0.35,0,0
CUS00004212,2026-08-31,P009,INVESTMENT,0.03108,0.49752,0.322146,0.0,0.0,0.4475,0,1
CUS00004213,2026-08-31,P009,INVESTMENT,0.2508,0.2411,0.101236,1.0,0.0,0.8375,0,0
CUS00004214,2026-08-31,P009,INVESTMENT,0.67848,0.75982,0.402883,1.0,0.0,0.6425,0,0
CUS00004215,2026-08-31,P009,INVESTMENT,0.8742,0.2411,0.470566,0.0,0.25,0.61,0,0
CUS00004216,2026-08-31,P009,INVESTMENT,0.48144,0.93922,0.57162,1.0,0.0,0.935,0,0
CUS00004217,2026-08-31,P009,INVESTMENT,0.5888,0.2411,0.840922,1.0,0.0,0.6425,0,0
CUS00004218,2026-08-31,P009,INVESTMENT,0.30532,0.2411,0.296372,0.0,0.0,0.6425,0,0
CUS00004219,2026-08-31,P009,INVESTMENT,0.48636,0.49752,0.263305,1.0,0.0,0.545,0,0
CUS00004220,2026-08-31,P009,INVESTMENT,0.05156,0.2411,0.101236,1.0,0.0,0.7075,0,0
CUS00004221,2026-08-31,P009,INVESTMENT,0.08604,0.2411,0.25389,0.0,0.0,0.5125,0,1
CUS00004222,2026-08-31,P009,INVESTMENT,0.6736,0.93922,0.796684,1.0,0.0,0.15,1,0
CUS00004223,2026-08-31,P009,INVESTMENT,0.22256,0.2411,0.101236,1.0,0.0,0.545,0,0
CUS00004224,2026-08-31,P009,INVESTMENT,0.47852,0.2411,0.585286,0.0,0.0,0.4475,0,1
CUS00004225,2026-08-31,P009,INVESTMENT,0.99628,0.93922,0.677897,0.0,0.25,0.15,1,0
CUS00004226,2026-08-31,P009,INVESTMENT,0.07444,0.49752,0.101236,1.0,0.0,0.545,0,0
CUS00004227,2026-08-31,P009,INVESTMENT,0.18596,0.0642,0.101236,0.0,0.0,0.415,0,0
CUS00004228,2026-08-31,P009,INVESTMENT,0.3628,0.49752,0.101236,0.0,0.0,0.35,0,0
CUS00004229,2026-08-31,P009,INVESTMENT,0.03512,0.2411,0.101236,0.0,0.0,0.35,0,0
CUS00004230,2026-08-31,P009,INVESTMENT,0.65372,0.75982,0.794787,0.0,0.0,0.15,1,0
CUS00004231,2026-08-31,P009,INVESTMENT,0.11176,0.0642,0.522291,0.0,0.25,0.15,1,0
CUS00004232,2026-08-31,P009,INVESTMENT,0.63188,0.75982,0.729069,1.0,0.0,0.6425,0,0
CUS00004233,2026-08-31,P009,INVESTMENT,0.47104,0.75982,0.701401,1.0,1.0,0.6425,0,1
CUS00004234,2026-08-31,P009,INVESTMENT,0.59176,0.0642,0.96231,1.0,0.0,0.935,0,1
CUS00004235,2026-08-31,P009,INVESTMENT,0.30256,0.2411,0.101236,0.0,0.25,0.6425,0,0
CUS00004236,2026-08-31,P009,INVESTMENT,0.62708,0.2411,0.876361,1.0,0.0,0.6425,0,0
CUS00004237,2026-08-31,P009,INVESTMENT,0.2024,0.2411,0.573917,0.0,0.0,0.4475,0,0
CUS00004238,2026-08-31,P009,INVESTMENT,0.4372,0.0642,0.208064,0.0,0.0,0.35,0,0
CUS00004239,2026-08-31,P009,INVESTMENT,0.94676,0.75982,0.96953,1.0,0.0,0.15,1,0
CUS00004240,2026-08-31,P009,INVESTMENT,0.55888,0.49752,0.101236,1.0,0.0,0.545,0,0
CUS00004241,2026-08-31,P009,INVESTMENT,0.8676,0.75982,0.729038,1.0,0.75,0.7725,0,1
CUS00004242,2026-08-31,P009,INVESTMENT,0.33384,0.0642,0.896464,1.0,0.0,0.6425,0,0
CUS00004243,2026-08-31,P009,INVESTMENT,0.85856,0.93922,0.101236,0.0,0.0,0.35,0,0
CUS00004244,2026-08-31,P009,INVESTMENT,0.37788,0.49752,0.517164,1.0,0.9,0.805,0,1
CUS00004245,2026-08-31,P009,INVESTMENT,0.12072,0.49752,0.101236,0.0,0.0,0.48,0,0
CUS00004246,2026-08-31,P009,INVESTMENT,0.6212,0.75982,0.58949,1.0,0.0,0.6425,0,0
CUS00004247,2026-08-31,P009,INVESTMENT,0.35788,0.0642,0.603126,1.0,0.0,0.6425,0,1
CUS00004248,2026-08-31,P009,INVESTMENT,0.44864,0.49752,0.479709,0.0,0.25,0.15,1,0
CUS00004249,2026-08-31,P009,INVESTMENT,0.84912,0.93922,0.725181,0.0,0.75,0.61,0,1
CUS00004250,2026-08-31,P009,INVESTMENT,0.38208,0.49752,0.53361,1.0,0.0,0.6425,0,0
CUS00004251,2026-08-31,P009,INVESTMENT,0.01,0.2411,0.194137,1.0,0.0,0.545,0,0
CUS00004252,2026-08-31,P009,INVESTMENT,0.77572,0.75982,0.755721,1.0,0.0,0.15,1,0
CUS00004253,2026-08-31,P009,INVESTMENT,0.81096,0.75982,0.809674,1.0,0.25,0.15,1,0
CUS00004254,2026-08-31,P009,INVESTMENT,0.02316,0.49752,0.173973,1.0,0.0,0.7075,0,0
CUS00004255,2026-08-31,P009,INVESTMENT,0.37292,0.0642,0.71677,1.0,0.0,0.6425,0,0
CUS00004256,2026-08-31,P009,INVESTMENT,0.3174,0.49752,0.413334,1.0,0.0,0.6425,0,0
CUS00004257,2026-08-31,P009,INVESTMENT,0.37604,0.0642,0.552536,0.0,0.0,0.4475,0,0
CUS00004258,2026-08-31,P009,INVESTMENT,0.89972,0.75982,0.747919,1.0,0.0,0.15,1,0
CUS00004259,2026-08-31,P009,INVESTMENT,0.37868,0.2411,0.959835,1.0,0.0,0.15,1,0
CUS00004260,2026-08-31,P009,INVESTMENT,0.99292,0.93922,0.668167,1.0,0.25,0.15,1,0
CUS00004261,2026-08-31,P009,INVESTMENT,0.4466,0.49752,0.607958,1.0,0.0,0.6425,0,0
CUS00004262,2026-08-31,P009,INVESTMENT,0.72016,0.93922,0.327585,1.0,0.0,0.6425,0,0
CUS00004263,2026-08-31,P009,INVESTMENT,0.58804,0.49752,0.101236,1.0,0.0,0.8375,0,0
CUS00004264,2026-08-31,P009,INVESTMENT,0.12936,0.75982,0.101236,1.0,0.0,0.545,0,0
CUS00004265,2026-08-31,P009,INVESTMENT,0.41096,0.75982,0.686352,0.0,0.75,0.805,0,1
CUS00004266,2026-08-31,P009,INVESTMENT,0.77124,0.75982,0.866029,1.0,0.0,0.6425,0,0
CUS00004267,2026-08-31,P009,INVESTMENT,0.31536,0.75982,0.101236,0.0,0.0,0.35,0,0
CUS00004268,2026-08-31,P009,INVESTMENT,0.91032,0.93922,0.101236,1.0,0.0,0.545,0,1
CUS00004269,2026-08-31,P009,INVESTMENT,0.57892,0.75982,0.583966,1.0,0.0,0.805,0,1
CUS00004270,2026-08-31,P009,INVESTMENT,0.73904,0.93922,0.70525,1.0,0.25,0.6425,0,0
CUS00004271,2026-08-31,P009,INVESTMENT,0.35968,0.0642,0.44655,0.0,0.5,0.74,0,1
CUS00004272,2026-08-31,P009,INVESTMENT,0.6656,0.75982,0.279495,0.0,0.0,0.4475,0,0
CUS00004273,2026-08-31,P009,INVESTMENT,0.55244,0.75982,0.411255,1.0,0.0,0.6425,0,0
CUS00004274,2026-08-31,P009,INVESTMENT,0.829,0.75982,0.65644,1.0,0.5,0.6425,0,0
CUS00004275,2026-08-31,P009,INVESTMENT,0.45344,0.0642,0.827163,1.0,0.0,0.6425,0,0
CUS00004276,2026-08-31,P009,INVESTMENT,0.3708,0.75982,0.432809,1.0,0.0,0.15,1,0
CUS00004277,2026-08-31,P009,INVESTMENT,0.1412,0.0642,0.101236,1.0,0.0,0.7075,0,0
CUS00004278,2026-08-31,P009,INVESTMENT,0.34976,0.49752,0.356684,1.0,0.0,0.6425,0,0
CUS00004279,2026-08-31,P009,INVESTMENT,0.7792,0.49752,0.528337,1.0,0.25,1.0,0,1
CUS00004280,2026-08-31,P009,INVESTMENT,0.80192,0.93922,0.773829,1.0,0.0,0.15,1,0
CUS00004281,2026-08-31,P009,INVESTMENT,0.48496,0.75982,0.828076,1.0,0.0,0.6425,0,0
CUS00004282,2026-08-31,P009,INVESTMENT,0.83136,0.75982,0.835549,1.0,0.0,0.15,1,0
CUS00004283,2026-08-31,P009,INVESTMENT,0.71308,0.49752,0.101236,1.0,0.0,0.545,0,0
CUS00004284,2026-08-31,P009,INVESTMENT,0.59592,0.75982,0.101236,0.0,0.25,0.15,1,0
CUS00004285,2026-08-31,P009,INVESTMENT,0.53908,0.49752,0.281315,1.0,0.0,0.545,0,0
CUS00004286,2026-08-31,P009,INVESTMENT,0.81044,0.75982,0.663082,1.0,0.0,0.6425,0,0
CUS00004287,2026-08-31,P009,INVESTMENT,0.4784,0.75982,0.6125,1.0,0.0,0.6425,0,0
CUS00004288,2026-08-31,P009,INVESTMENT,0.61272,0.49752,0.480065,1.0,0.0,0.6425,0,0
CUS00004289,2026-08-31,P009,INVESTMENT,0.85588,0.49752,0.627307,1.0,0.0,0.935,0,0
CUS00004290,2026-08-31,P009,INVESTMENT,0.64604,0.75982,0.517164,0.0,0.0,0.4475,0,0
CUS00004291,2026-08-31,P009,INVESTMENT,0.2104,0.49752,0.101236,1.0,0.0,0.545,0,0
CUS00004292,2026-08-31,P009,INVESTMENT,0.54772,0.2411,0.635026,1.0,0.0,0.6425,0,1
CUS00004293,2026-08-31,P009,INVESTMENT,0.93656,0.93922,0.594456,1.0,0.0,0.15,1,0
CUS00004294,2026-08-31,P009,INVESTMENT,0.98576,0.93922,0.546985,1.0,0.0,0.6425,0,1
CUS00004295,2026-08-31,P009,INVESTMENT,0.93012,0.75982,0.739174,1.0,0.0,1.0,0,0
CUS00004296,2026-08-31,P009,INVESTMENT,0.49724,0.2411,0.449449,1.0,0.0,0.6425,0,0
CUS00004297,2026-08-31,P009,INVESTMENT,0.56932,0.2411,0.356623,0.0,0.0,0.805,0,0
CUS00004298,2026-08-31,P009,INVESTMENT,0.94756,0.93922,0.69552,1.0,0.0,0.15,1,0
CUS00004299,2026-08-31,P009,INVESTMENT,0.23804,0.75982,0.101236,1.0,0.0,0.61,0,0
CUS00004300,2026-08-31,P009,INVESTMENT,0.01,0.0642,0.192304,0.0,0.0,0.35,0,0
CUS00004301,2026-08-31,P009,INVESTMENT,0.0446,0.49752,0.346855,1.0,0.0,0.805,0,0
CUS00004302,2026-08-31,P009,INVESTMENT,0.60932,0.49752,0.522247,0.0,0.75,0.4475,0,0
CUS00004303,2026-08-31,P009,INVESTMENT,0.4636,0.0642,0.467129,1.0,0.0,0.6425,0,0
CUS00004304,2026-08-31,P009,INVESTMENT,0.51004,0.49752,0.538479,0.0,0.5,0.61,0,0
CUS00004305,2026-08-31,P009,INVESTMENT,0.1856,0.2411,0.101236,1.0,0.0,0.545,0,0
CUS00004306,2026-08-31,P009,INVESTMENT,0.05116,0.2411,0.184069,1.0,0.0,0.545,0,0
CUS00004307,2026-08-31,P009,INVESTMENT,0.63072,0.0642,0.981017,1.0,0.0,0.805,0,0
CUS00004308,2026-08-31,P009,INVESTMENT,0.19876,0.0642,0.504219,1.0,0.0,0.6425,0,1
CUS00004309,2026-08-31,P009,INVESTMENT,0.02584,0.2411,0.142468,0.0,0.0,0.35,0,0
CUS00004310,2026-08-31,P009,INVESTMENT,0.20172,0.49752,0.101236,0.0,0.0,0.35,0,0
CUS00004311,2026-08-31,P009,INVESTMENT,0.46788,0.49752,0.671086,1.0,0.75,0.935,0,1
CUS00004312,2026-08-31,P009,INVESTMENT,0.0658,0.49752,0.207121,0.0,0.0,0.5125,0,0
CUS00004313,2026-08-31,P009,INVESTMENT,0.6784,0.75982,0.454529,0.0,0.0,0.15,1,0
CUS00004314,2026-08-31,P009,INVESTMENT,0.69684,0.75982,0.812169,1.0,0.0,0.6425,0,0
CUS00004315,2026-08-31,P009,INVESTMENT,0.76884,0.49752,0.881543,1.0,0.0,0.7075,0,0
CUS00004316,2026-08-31,P009,INVESTMENT,0.26504,0.2411,0.101236,1.0,0.0,0.545,0,0
CUS00004317,2026-08-31,P009,INVESTMENT,0.95856,0.93922,0.101236,0.0,0.0,0.5125,0,0
CUS00004318,2026-08-31,P009,INVESTMENT,0.87728,0.75982,0.576221,1.0,0.0,0.935,0,1
CUS00004319,2026-08-31,P009,INVESTMENT,0.85364,0.49752,0.645996,1.0,0.0,0.15,1,0
CUS00004320,2026-08-31,P009,INVESTMENT,0.90308,0.75982,0.624947,1.0,1.0,0.935,0,1
CUS00004321,2026-08-31,P009,INVESTMENT,0.94956,0.75982,0.683046,1.0,1.0,0.15,1,0
CUS00004322,2026-08-31,P009,INVESTMENT,0.68732,0.49752,0.501723,1.0,0.0,0.6425,0,1
CUS00004323,2026-08-31,P009,INVESTMENT,0.52852,0.49752,0.675153,1.0,0.0,0.15,1,0
CUS00004324,2026-08-31,P009,INVESTMENT,0.63208,0.49752,0.548956,1.0,0.25,0.15,1,0
CUS00004325,2026-08-31,P009,INVESTMENT,0.16016,0.0642,0.397255,1.0,0.0,0.805,0,1
CUS00004326,2026-08-31,P009,INVESTMENT,0.31404,0.49752,0.371365,1.0,0.5,0.6425,0,1
CUS00004327,2026-08-31,P009,INVESTMENT,0.44432,0.49752,0.356684,0.0,0.0,0.4475,0,0
CUS00004328,2026-08-31,P009,INVESTMENT,0.50836,0.49752,0.401084,1.0,0.0,0.6425,0,1
CUS00004329,2026-08-31,P009,INVESTMENT,0.57964,0.75982,0.951331,1.0,0.0,0.805,0,0
CUS00004330,2026-08-31,P009,INVESTMENT,0.54244,0.2411,0.272085,0.0,0.0,0.4475,0,0
CUS00004331,2026-08-31,P009,INVESTMENT,0.27348,0.75982,0.918601,1.0,0.0,0.87,0,1
CUS00004332,2026-08-31,P009,INVESTMENT,0.34444,0.0642,0.101236,1.0,0.0,0.545,0,0
CUS00004333,2026-08-31,P009,INVESTMENT,0.41604,0.75982,0.84091,0.0,0.25,0.805,0,1
CUS00004334,2026-08-31,P009,INVESTMENT,0.6404,0.2411,0.961929,1.0,0.0,0.15,1,0
CUS00004335,2026-08-31,P009,INVESTMENT,0.80804,0.49752,0.869823,1.0,0.0,0.805,0,1
CUS00004336,2026-08-31,P009,INVESTMENT,0.51132,0.75982,0.454823,0.0,0.0,0.61,0,0
CUS00004337,2026-08-31,P009,INVESTMENT,0.4488,0.75982,0.396199,1.0,0.5,0.935,0,1
CUS00004338,2026-08-31,P009,INVESTMENT,0.86176,0.93922,0.991092,1.0,0.0,0.6425,0,0
CUS00004339,2026-08-31,P009,INVESTMENT,0.31056,0.2411,0.605837,1.0,0.0,0.8375,0,1
CUS00004340,2026-08-31,P009,INVESTMENT,0.36316,0.49752,0.90659,0.0,0.0,0.4475,0,0
CUS00004341,2026-08-31,P009,INVESTMENT,0.82996,0.93922,0.721905,1.0,0.0,1.0,0,0
CUS00004342,2026-08-31,P009,INVESTMENT,0.8738,0.75982,0.5956,1.0,0.25,0.805,0,1
CUS00004343,2026-08-31,P009,INVESTMENT,0.0998,0.0642,0.34387,1.0,0.0,0.805,0,0
CUS00004344,2026-08-31,P009,INVESTMENT,0.31988,0.0642,0.101236,1.0,0.0,0.7075,0,0
CUS00004345,2026-08-31,P009,INVESTMENT,0.513,0.49752,0.927554,1.0,0.0,1.0,0,1
CUS00004346,2026-08-31,P009,INVESTMENT,0.46504,0.49752,0.101236,0.0,0.25,0.15,1,0
CUS00004347,2026-08-31,P009,INVESTMENT,0.86232,0.75982,0.523348,1.0,0.0,0.15,1,0
CUS00004348,2026-08-31,P009,INVESTMENT,0.05748,0.2411,0.101236,1.0,0.0,0.545,0,0
CUS00004349,2026-08-31,P009,INVESTMENT,0.55104,0.49752,0.715219,1.0,0.75,0.805,0,1
CUS00004350,2026-08-31,P009,INVESTMENT,0.68168,0.75982,0.440665,1.0,0.0,0.805,0,0
CUS00004351,2026-08-31,P009,INVESTMENT,0.04384,0.2411,0.27308,1.0,0.0,0.7075,0,0
CUS00004352,2026-08-31,P009,INVESTMENT,0.10788,0.2411,0.272041,0.0,0.0,0.6425,0,1
CUS00004353,2026-08-31,P009,INVESTMENT,0.17144,0.93922,0.267788,0.0,0.0,0.35,0,0
CUS00004354,2026-08-31,P009,INVESTMENT,0.83416,0.75982,0.685628,1.0,0.75,0.7075,0,1
CUS00004355,2026-08-31,P009,INVESTMENT,0.95228,0.75982,0.618024,1.0,0.0,0.15,1,0
CUS00004356,2026-08-31,P009,INVESTMENT,0.6552,0.49752,0.803741,0.0,0.0,0.61,0,0
CUS00004357,2026-08-31,P009,INVESTMENT,0.74128,0.49752,0.101236,1.0,0.0,0.545,0,0
CUS00004358,2026-08-31,P009,INVESTMENT,0.20104,0.2411,0.635261,1.0,0.0,0.6425,0,0
CUS00004359,2026-08-31,P009,INVESTMENT,0.35376,0.2411,0.355116,1.0,0.0,0.935,0,0
CUS00004360,2026-08-31,P009,INVESTMENT,0.75928,0.93922,0.590029,1.0,0.0,0.7075,0,0
CUS00004361,2026-08-31,P009,INVESTMENT,0.96888,0.75982,0.550557,1.0,0.0,0.935,0,1
CUS00004362,2026-08-31,P009,INVESTMENT,0.79424,0.75982,0.60861,1.0,0.0,0.15,1,0
CUS00004363,2026-08-31,P009,INVESTMENT,0.19916,0.2411,0.706938,1.0,0.25,0.805,0,1
CUS00004364,2026-08-31,P009,INVESTMENT,0.33424,0.49752,0.784074,1.0,0.0,0.15,1,0
CUS00004365,2026-08-31,P009,INVESTMENT,0.76408,0.49752,0.236312,1.0,0.0,0.74,0,0
CUS00004366,2026-08-31,P009,INVESTMENT,0.54788,0.75982,0.790565,1.0,0.25,0.15,1,0
CUS00004367,2026-08-31,P009,INVESTMENT,0.54496,0.93922,0.460374,1.0,0.0,0.6425,0,0
CUS00004368,2026-08-31,P009,INVESTMENT,0.49044,0.0642,0.893922,0.0,0.0,0.4475,0,0
CUS00004369,2026-08-31,P009,INVESTMENT,0.82168,0.75982,0.608353,1.0,0.25,0.15,1,0
CUS00004370,2026-08-31,P009,INVESTMENT,0.74352,0.75982,0.933073,1.0,0.0,0.7075,0,1
CUS00004371,2026-08-31,P009,INVESTMENT,0.3646,0.0642,0.101236,0.0,0.0,0.35,0,0
CUS00004372,2026-08-31,P009,INVESTMENT,0.59064,0.2411,0.856659,1.0,0.0,0.805,0,1
CUS00004373,2026-08-31,P009,INVESTMENT,0.57252,0.49752,0.583249,0.0,0.25,0.61,0,1
CUS00004374,2026-08-31,P009,INVESTMENT,0.13488,0.2411,0.101236,1.0,0.0,0.545,0,0
CUS00004375,2026-08-31,P009,INVESTMENT,0.93756,0.49752,0.741923,1.0,0.0,0.15,1,0
CUS00004376,2026-08-31,P009,INVESTMENT,0.77016,0.75982,0.101236,0.0,0.0,0.7075,0,1
CUS00004377,2026-08-31,P009,INVESTMENT,0.3452,0.2411,0.931266,1.0,0.0,0.6425,0,0
CUS00004378,2026-08-31,P009,INVESTMENT,0.2258,0.49752,0.942492,1.0,0.0,0.6425,0,1
CUS00004379,2026-08-31,P009,INVESTMENT,0.31756,0.75982,0.101236,1.0,0.0,0.545,0,0
CUS00004380,2026-08-31,P009,INVESTMENT,0.27792,0.2411,0.831334,1.0,0.0,0.6425,0,0
CUS00004381,2026-08-31,P009,INVESTMENT,0.68916,0.75982,0.559686,1.0,0.25,1.0,0,1
CUS00004382,2026-08-31,P009,INVESTMENT,0.68284,0.49752,0.436644,0.0,0.0,0.4475,0,0
CUS00004383,2026-08-31,P009,INVESTMENT,0.08224,0.49752,0.262125,0.0,0.0,0.5125,0,0
CUS00004384,2026-08-31,P009,INVESTMENT,0.71876,0.75982,0.881579,0.0,0.0,0.74,0,1
CUS00004385,2026-08-31,P009,INVESTMENT,0.4966,0.2411,0.496647,0.0,0.0,0.4475,0,0
CUS00004386,2026-08-31,P009,INVESTMENT,0.03032,0.49752,0.101236,0.0,0.0,0.5125,0,0
CUS00004387,2026-08-31,P009,INVESTMENT,0.09804,0.49752,0.173973,0.0,0.0,0.5125,0,0
CUS00004388,2026-08-31,P009,INVESTMENT,0.69316,0.2411,0.503276,0.0,0.25,0.805,0,0
CUS00004389,2026-08-31,P009,INVESTMENT,0.92912,0.93922,0.544268,1.0,0.75,0.7075,0,1
CUS00004390,2026-08-31,P009,INVESTMENT,0.58532,0.75982,0.101236,1.0,0.5,0.61,0,1
CUS00004391,2026-08-31,P009,INVESTMENT,0.97164,0.93922,0.5475,1.0,0.0,0.15,1,0
CUS00004392,2026-08-31,P009,INVESTMENT,0.8302,0.49752,0.598004,1.0,0.0,1.0,0,1
CUS00004393,2026-08-31,P009,INVESTMENT,0.5528,0.2411,0.337906,0.0,0.25,0.805,0,0
CUS00004394,2026-08-31,P009,INVESTMENT,0.96196,0.75982,0.768327,1.0,0.25,0.8375,0,1
CUS00004395,2026-08-31,P009,INVESTMENT,0.55492,0.2411,0.657062,1.0,0.0,0.6425,0,0
CUS00004396,2026-08-31,P009,INVESTMENT,0.02296,0.0642,0.101236,1.0,0.0,0.545,0,0
CUS00004397,2026-08-31,P009,INVESTMENT,0.61992,0.2411,0.443105,1.0,0.0,0.6425,0,0
CUS00004398,2026-08-31,P009,INVESTMENT,0.2436,0.49752,0.302948,0.0,0.0,0.15,1,0
CUS00004399,2026-08-31,P009,INVESTMENT,0.96824,0.75982,0.101236,1.0,0.0,0.61,0,0
CUS00004400,2026-08-31,P009,INVESTMENT,0.40528,0.2411,0.841244,1.0,0.0,0.935,0,0
CUS00004401,2026-08-31,P009,INVESTMENT,0.69656,0.75982,0.344038,0.0,0.0,0.15,1,0
CUS00004402,2026-08-31,P009,INVESTMENT,0.78632,0.49752,0.256777,1.0,0.0,0.7075,0,0
CUS00004403,2026-08-31,P009,INVESTMENT,0.94096,0.75982,0.798148,0.0,0.25,0.74,0,1
CUS00004404,2026-08-31,P009,INVESTMENT,0.17496,0.49752,0.203552,0.0,0.0,0.5125,0,0
CUS00004405,2026-08-31,P009,INVESTMENT,0.85268,0.75982,0.676912,0.0,0.0,0.15,1,0
CUS00004406,2026-08-31,P009,INVESTMENT,0.02408,0.2411,0.101236,0.0,0.0,0.48,0,0
CUS00004407,2026-08-31,P009,INVESTMENT,0.48392,0.2411,0.88483,1.0,0.0,0.6425,0,0
CUS00004408,2026-08-31,P009,INVESTMENT,0.99456,0.75982,0.637625,1.0,0.75,0.15,1,0
CUS00004409,2026-08-31,P009,INVESTMENT,0.38472,0.0642,0.642132,1.0,0.0,0.6425,0,0
CUS00004410,2026-08-31,P009,INVESTMENT,0.28984,0.75982,0.101236,1.0,0.0,0.545,0,0
CUS00004411,2026-08-31,P009,INVESTMENT,0.82284,0.49752,0.588071,1.0,0.25,0.935,0,0
CUS00004412,2026-08-31,P009,INVESTMENT,0.61356,0.93922,0.101236,1.0,0.0,0.545,0,0
CUS00004413,2026-08-31,P009,INVESTMENT,0.71772,0.49752,0.356623,1.0,0.0,0.7075,0,0
CUS00004414,2026-08-31,P009,INVESTMENT,0.3006,0.0642,0.961667,1.0,0.0,0.6425,0,0
CUS00004415,2026-08-31,P009,INVESTMENT,0.1476,0.2411,0.101236,0.0,0.0,0.5125,0,0
CUS00004416,2026-08-31,P009,INVESTMENT,0.12892,0.49752,0.241151,1.0,0.0,0.7075,0,1
CUS00004417,2026-08-31,P009,INVESTMENT,0.4248,0.49752,0.650282,1.0,0.0,0.15,1,0
CUS00004418,2026-08-31,P009,INVESTMENT,0.34984,0.2411,0.61539,1.0,0.0,0.87,0,0
CUS00004419,2026-08-31,P009,INVESTMENT,0.99256,0.93922,0.498521,1.0,0.0,0.15,1,0
CUS00004420,2026-08-31,P009,INVESTMENT,0.72688,0.75982,0.900638,1.0,0.0,0.6425,0,0
CUS00004421,2026-08-31,P009,INVESTMENT,0.18004,0.2411,0.296372,0.0,0.0,0.61,0,0
CUS00004422,2026-08-31,P009,INVESTMENT,0.15484,0.2411,0.101236,0.0,0.0,0.35,0,0
CUS00004423,2026-08-31,P009,INVESTMENT,0.7384,0.75982,0.711908,1.0,0.25,0.87,0,1
CUS00004424,2026-08-31,P009,INVESTMENT,0.363,0.2411,0.836923,1.0,0.0,0.6425,0,0
CUS00004425,2026-08-31,P009,INVESTMENT,0.52452,0.75982,0.101236,1.0,0.25,0.545,0,0
CUS00004426,2026-08-31,P009,INVESTMENT,0.70364,0.75982,0.969726,1.0,0.0,0.6425,0,0
CUS00004427,2026-08-31,P009,INVESTMENT,0.48856,0.75982,0.939981,1.0,0.0,0.6425,0,1
CUS00004428,2026-08-31,P009,INVESTMENT,0.0334,0.0642,0.101236,0.0,0.0,0.48,0,0
CUS00004429,2026-08-31,P009,INVESTMENT,0.67508,0.75982,0.968765,1.0,0.0,0.805,0,1
CUS00004430,2026-08-31,P009,INVESTMENT,0.32248,0.2411,0.101236,0.0,0.0,0.5125,0,0
CUS00004431,2026-08-31,P009,INVESTMENT,0.2162,0.2411,0.80515,1.0,0.25,0.805,0,1
CUS00004432,2026-08-31,P009,INVESTMENT,0.90468,0.49752,0.847831,1.0,0.0,1.0,0,0
CUS00004433,2026-08-31,P009,INVESTMENT,0.1398,0.49752,0.607811,1.0,0.0,0.6425,0,1
CUS00004434,2026-08-31,P009,INVESTMENT,0.50584,0.49752,0.922765,0.0,0.0,0.61,0,0
CUS00004435,2026-08-31,P009,INVESTMENT,0.46412,0.2411,0.942067,1.0,0.0,0.7725,0,0
