interaction_id,customer_id,rm_id,interaction_timestamp,interaction_type,channel,product_code,interaction_reason,lead_status,opportunity_stage,customer_response,next_followup_date,reason_lost,campaign_id,days_since_last_contact,contact_count_30d,contact_count_90d,last_customer_response,previous_product_interest,recent_rejection_flag
CRM0000030114,CUS00018020,RM0001,2026-01-26 23:41:29,EMAIL,APP,TD_FLEXI,PRODUCT_OFFER,WORKING,PROPOSAL,NOT_INTERESTED,,,CMP05,216,1,1,NOT_INTERESTED,TD_FLEXI,False
CRM0000030113,CUS00018020,RM0001,2026-08-04 11:22:18,APP_MESSAGE,APP,TD_FLEXI,PRODUCT_OFFER,OPEN,LOST,NO_RESPONSE,,,,189,1,1,NOT_INTERESTED,TD_FLEXI,False
CRM0000030118,CUS00018022,RM0065,2025-12-20 11:36:01,APP_MESSAGE,APP,INVEST_BOND,PRODUCT_OFFER,OPEN,CONTACTED,CONVERTED,,,CMP04,254,0,1,CONVERTED,INVEST_BOND,False
CRM0000030117,CUS00018022,RM0065,2026-01-11 15:44:03,INBOUND_CALL,BRANCH,TD_STANDARD,RETENTION,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP05,22,0,1,CONVERTED,,False
CRM0000030116,CUS00018022,RM0065,2026-02-06 15:01:22,MEETING,PHONE,LOAN_HOME,RETENTION,CLOSED,QUALIFIED,INTERESTED,,,CMP11,48,0,1,CONVERTED,,False
CRM0000030115,CUS00018022,RM0065,2026-06-12 13:27:28,OUTBOUND_CALL,EMAIL,CC_STANDARD,ADVISORY,WORKING,LOST,INTERESTED,,NO_NEED,CMP08,174,0,1,CONVERTED,,False
CRM0000030119,CUS00018023,RM0074,2026-02-28 01:21:11,EMAIL,EMAIL,LOAN_AUTO,SERVICE,CLOSED,NEW,NO_RESPONSE,,,CMP12,184,0,0,NO_RESPONSE,,False
CRM0000030122,CUS00018024,RM0064,2025-12-30 08:32:03,OUTBOUND_CALL,APP,LOAN_PERSONAL,RETENTION,OPEN,QUALIFIED,INTERESTED,,,CMP03,244,0,0,INTERESTED,,False
CRM0000030121,CUS00018024,RM0064,2026-02-01 06:34:50,OUTBOUND_CALL,PHONE,INVEST_FUND,ADVISORY,OPEN,LOST,CALLBACK,2026-02-11,TIMING,CMP11,33,0,0,INTERESTED,,False
CRM0000030120,CUS00018024,RM0064,2026-02-28 10:33:06,OUTBOUND_CALL,APP,INVEST_FUND,ADVISORY,CLOSED,WON,NO_RESPONSE,,,CMP11,60,0,0,INTERESTED,,False
CRM0000030125,CUS00018025,RM0108,2026-05-11 15:41:55,INBOUND_CALL,BRANCH,CC_PLATINUM,ADVISORY,WORKING,CONTACTED,NO_RESPONSE,,,CMP04,112,0,1,NO_RESPONSE,,False
CRM0000030124,CUS00018025,RM0108,2026-05-15 02:25:43,INBOUND_CALL,BRANCH,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,PROPOSAL,NO_RESPONSE,,,CMP06,4,0,1,NO_RESPONSE,LOAN_PERSONAL,False
CRM0000030123,CUS00018025,RM0108,2026-07-07 02:24:49,EMAIL,EMAIL,TD_FLEXI,RETENTION,OPEN,WON,NOT_INTERESTED,,,CMP07,57,0,1,NO_RESPONSE,,False
CRM0000030127,CUS00018026,RM0018,2025-10-09 12:11:16,OUTBOUND_CALL,PHONE,INVEST_BOND,ONBOARDING,WORKING,QUALIFIED,NO_RESPONSE,,,CMP04,326,0,0,NO_RESPONSE,,False
CRM0000030126,CUS00018026,RM0018,2025-12-22 16:54:03,INBOUND_CALL,APP,CC_STANDARD,PRODUCT_OFFER,CLOSED,QUALIFIED,NOT_INTERESTED,,,,74,0,0,NO_RESPONSE,CC_STANDARD,False
CRM0000030130,CUS00018029,RM0087,2025-09-18 18:58:20,OUTBOUND_CALL,APP,TD_FLEXI,SERVICE,CLOSED,QUALIFIED,CONVERTED,,,CMP03,346,0,1,CONVERTED,,False
CRM0000030129,CUS00018029,RM0087,2025-11-03 15:33:35,EMAIL,PHONE,LOAN_AUTO,SERVICE,CLOSED,CONTACTED,CALLBACK,2025-11-16,,CMP07,45,0,1,CONVERTED,,False
CRM0000030128,CUS00018029,RM0087,2026-06-28 11:08:53,EMAIL,BRANCH,TD_STANDARD,PRODUCT_OFFER,CLOSED,QUALIFIED,INTERESTED,,,CMP02,282,0,1,CONVERTED,TD_STANDARD,False
CRM0000030133,CUS00018031,RM0080,2026-05-05 23:56:49,APP_MESSAGE,PHONE,TD_STANDARD,PRODUCT_OFFER,CLOSED,CONTACTED,INTERESTED,,,CMP06,117,1,2,INTERESTED,TD_STANDARD,False
CRM0000030132,CUS00018031,RM0080,2026-06-09 10:48:44,EMAIL,APP,LOAN_HOME,SERVICE,CLOSED,NEW,INTERESTED,,,,34,1,2,INTERESTED,,False
CRM0000030131,CUS00018031,RM0080,2026-08-19 13:39:27,INBOUND_CALL,APP,INVEST_BOND,PRODUCT_OFFER,OPEN,NEW,NO_RESPONSE,,,CMP07,105,1,2,INTERESTED,INVEST_BOND,False
CRM0000030134,CUS00018033,RM0107,2025-11-24 01:26:37,EMAIL,APP,LOAN_AUTO,ADVISORY,WORKING,QUALIFIED,CONVERTED,,,CMP05,280,0,0,CONVERTED,,False
CRM0000030136,CUS00018034,RM0038,2025-11-29 22:19:38,APP_MESSAGE,EMAIL,INVEST_FUND,RETENTION,WORKING,PROPOSAL,NOT_INTERESTED,,,CMP03,274,0,0,NOT_INTERESTED,,False
CRM0000030135,CUS00018034,RM0038,2025-12-12 12:56:34,OUTBOUND_CALL,EMAIL,CC_STANDARD,RETENTION,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP07,12,0,0,NOT_INTERESTED,,False
CRM0000030137,CUS00018035,RM0084,2026-03-29 08:22:29,INBOUND_CALL,BRANCH,LOAN_PERSONAL,PRODUCT_OFFER,WORKING,QUALIFIED,NO_RESPONSE,,,CMP12,155,0,0,NO_RESPONSE,LOAN_PERSONAL,False
CRM0000030140,CUS00018036,RM0174,2025-10-24 14:34:20,EMAIL,BRANCH,CC_STANDARD,SERVICE,OPEN,CONTACTED,INTERESTED,,,,311,0,1,INTERESTED,,False
CRM0000030139,CUS00018036,RM0174,2026-01-31 04:26:02,APP_MESSAGE,EMAIL,CC_PLATINUM,SERVICE,OPEN,QUALIFIED,INTERESTED,,,CMP01,99,0,1,INTERESTED,,False
CRM0000030138,CUS00018036,RM0174,2026-06-09 08:28:34,OUTBOUND_CALL,BRANCH,TD_STANDARD,PRODUCT_OFFER,CLOSED,NEW,NO_RESPONSE,,,CMP05,228,0,1,INTERESTED,TD_STANDARD,False
CRM0000030142,CUS00018037,RM0031,2025-10-08 13:12:07,OUTBOUND_CALL,PHONE,LOAN_HOME,SERVICE,CLOSED,QUALIFIED,NOT_INTERESTED,,,CMP05,327,0,0,NOT_INTERESTED,,False
CRM0000030141,CUS00018037,RM0031,2026-04-29 16:14:01,OUTBOUND_CALL,APP,LOAN_PERSONAL,PRODUCT_OFFER,CLOSED,WON,NO_RESPONSE,,,CMP09,203,0,0,NOT_INTERESTED,LOAN_PERSONAL,False
CRM0000030143,CUS00018038,RM0147,2026-08-12 20:21:03,MEETING,BRANCH,TD_STANDARD,PRODUCT_OFFER,CLOSED,CONTACTED,CONVERTED,,,CMP02,18,1,1,CONVERTED,TD_STANDARD,False
CRM0000030145,CUS00018039,RM0113,2025-12-21 08:40:18,APP_MESSAGE,APP,INVEST_BOND,PRODUCT_OFFER,OPEN,NEW,CONVERTED,,,CMP06,253,0,1,CONVERTED,INVEST_BOND,False
CRM0000030144,CUS00018039,RM0113,2026-07-16 16:23:33,OUTBOUND_CALL,APP,TD_FLEXI,ONBOARDING,OPEN,NEW,NOT_INTERESTED,,,CMP06,207,0,1,CONVERTED,,False
CRM0000030147,CUS00018040,RM0003,2025-12-02 15:32:12,OUTBOUND_CALL,PHONE,LOAN_HOME,SERVICE,CLOSED,WON,CALLBACK,2025-12-14,,CMP10,272,1,1,CALLBACK,,False
CRM0000030146,CUS00018040,RM0003,2026-08-20 22:32:05,OUTBOUND_CALL,BRANCH,TD_FLEXI,PRODUCT_OFFER,WORKING,CONTACTED,CONVERTED,,,CMP08,262,1,1,CALLBACK,TD_FLEXI,False
CRM0000030151,CUS00018041,RM0149,2026-01-24 11:16:09,EMAIL,BRANCH,CC_STANDARD,RETENTION,CLOSED,PROPOSAL,NO_RESPONSE,,,CMP12,219,0,0,NO_RESPONSE,,False
CRM0000030150,CUS00018041,RM0149,2026-02-03 04:28:15,APP_MESSAGE,EMAIL,INVEST_FUND,ADVISORY,WORKING,QUALIFIED,CALLBACK,2026-02-23,,,10,0,0,NO_RESPONSE,,False
CRM0000030149,CUS00018041,RM0149,2026-02-11 07:32:54,EMAIL,EMAIL,INVEST_BOND,RETENTION,CLOSED,QUALIFIED,NOT_INTERESTED,,,CMP06,18,0,0,NO_RESPONSE,,False
CRM0000030148,CUS00018041,RM0149,2026-03-11 06:48:35,APP_MESSAGE,EMAIL,CC_STANDARD,SERVICE,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP03,46,0,0,NO_RESPONSE,,False
CRM0000030153,CUS00018042,RM0062,2025-09-27 12:18:30,EMAIL,EMAIL,LOAN_AUTO,ADVISORY,CLOSED,CONTACTED,CALLBACK,2025-10-09,,CMP10,338,0,0,CALLBACK,,False
CRM0000030152,CUS00018042,RM0062,2026-02-12 03:01:22,OUTBOUND_CALL,APP,LOAN_HOME,ONBOARDING,WORKING,QUALIFIED,INTERESTED,,,CMP04,138,0,0,CALLBACK,,False
CRM0000030155,CUS00018043,RM0141,2026-01-12 07:01:35,OUTBOUND_CALL,EMAIL,TD_STANDARD,SERVICE,OPEN,WON,INTERESTED,,,CMP03,231,1,1,INTERESTED,,False
CRM0000030154,CUS00018043,RM0141,2026-08-05 23:45:09,INBOUND_CALL,PHONE,INVEST_FUND,ONBOARDING,CLOSED,NEW,INTERESTED,,,CMP01,206,1,1,INTERESTED,,False
CRM0000030156,CUS00018044,RM0081,2026-04-02 21:46:07,OUTBOUND_CALL,APP,INVEST_BOND,RETENTION,CLOSED,QUALIFIED,CALLBACK,2026-04-11,,CMP04,150,0,0,CALLBACK,,False
CRM0000030157,CUS00018045,RM0140,2025-09-21 08:22:20,MEETING,PHONE,CC_STANDARD,ADVISORY,WORKING,PROPOSAL,NOT_INTERESTED,,,,344,0,0,NOT_INTERESTED,,False
CRM0000030159,CUS00018047,RM0166,2025-11-13 23:02:24,APP_MESSAGE,PHONE,TD_FLEXI,ADVISORY,CLOSED,PROPOSAL,INTERESTED,,,,290,0,0,INTERESTED,,False
CRM0000030158,CUS00018047,RM0166,2026-05-30 17:09:26,EMAIL,APP,LOAN_HOME,RETENTION,CLOSED,CONTACTED,NO_RESPONSE,,,CMP02,197,0,0,INTERESTED,,False
CRM0000030161,CUS00018048,RM0042,2025-09-27 06:45:53,INBOUND_CALL,EMAIL,CC_STANDARD,ADVISORY,OPEN,LOST,NOT_INTERESTED,,PRICE,CMP12,338,0,1,NOT_INTERESTED,,False
CRM0000030160,CUS00018048,RM0042,2026-07-17 07:12:38,OUTBOUND_CALL,EMAIL,INVEST_FUND,PRODUCT_OFFER,OPEN,NEW,INTERESTED,,,CMP02,293,0,1,NOT_INTERESTED,INVEST_FUND,False
CRM0000030163,CUS00018049,RM0176,2025-09-03 08:57:27,OUTBOUND_CALL,BRANCH,INVEST_FUND,PRODUCT_OFFER,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP02,362,0,1,NOT_INTERESTED,INVEST_FUND,False
CRM0000030162,CUS00018049,RM0176,2026-07-24 13:15:16,INBOUND_CALL,APP,CC_GOLD,PRODUCT_OFFER,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP06,324,0,1,NOT_INTERESTED,CC_GOLD,False
CRM0000030164,CUS00018050,RM0165,2025-11-21 11:04:14,MEETING,BRANCH,TD_FLEXI,PRODUCT_OFFER,CLOSED,NEW,NO_RESPONSE,,,CMP02,283,0,0,NO_RESPONSE,TD_FLEXI,False
CRM0000030166,CUS00018052,RM0172,2025-09-09 05:04:55,MEETING,EMAIL,CC_GOLD,ONBOARDING,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP11,356,0,0,NOT_INTERESTED,,False
CRM0000030165,CUS00018052,RM0172,2025-10-25 11:39:51,APP_MESSAGE,EMAIL,CC_GOLD,PRODUCT_OFFER,WORKING,CONTACTED,INTERESTED,,,CMP06,46,0,0,NOT_INTERESTED,CC_GOLD,False
CRM0000030167,CUS00018053,RM0125,2025-10-28 21:18:53,APP_MESSAGE,BRANCH,LOAN_AUTO,ONBOARDING,OPEN,PROPOSAL,NOT_INTERESTED,,,CMP05,306,0,0,NOT_INTERESTED,,False
CRM0000030170,CUS00018055,RM0038,2025-11-06 20:00:26,OUTBOUND_CALL,BRANCH,CC_STANDARD,SERVICE,CLOSED,CONTACTED,CONVERTED,,,CMP07,297,0,0,CONVERTED,,False
CRM0000030169,CUS00018055,RM0038,2026-03-18 01:01:07,OUTBOUND_CALL,APP,CC_GOLD,PRODUCT_OFFER,OPEN,CONTACTED,NO_RESPONSE,,,CMP03,131,0,0,CONVERTED,CC_GOLD,False
CRM0000030168,CUS00018055,RM0038,2026-04-06 17:52:05,EMAIL,APP,TD_STANDARD,PRODUCT_OFFER,WORKING,CONTACTED,NO_RESPONSE,,,CMP01,150,0,0,CONVERTED,TD_STANDARD,False
CRM0000030171,CUS00018058,RM0089,2026-04-18 03:45:15,OUTBOUND_CALL,EMAIL,CC_STANDARD,PRODUCT_OFFER,OPEN,NEW,INTERESTED,,,CMP04,135,0,0,INTERESTED,CC_STANDARD,False
CRM0000030172,CUS00018059,RM0137,2025-12-11 21:15:37,INBOUND_CALL,EMAIL,TD_FLEXI,PRODUCT_OFFER,OPEN,QUALIFIED,NO_RESPONSE,,,CMP06,262,0,0,NO_RESPONSE,TD_FLEXI,False
CRM0000030173,CUS00018060,RM0031,2026-07-29 16:54:24,MEETING,APP,LOAN_AUTO,ONBOARDING,WORKING,NEW,INTERESTED,,,CMP07,33,0,1,INTERESTED,,False
CRM0000030174,CUS00018062,RM0064,2026-06-08 16:02:00,OUTBOUND_CALL,PHONE,INVEST_FUND,ADVISORY,WORKING,QUALIFIED,NO_RESPONSE,,,CMP12,84,0,1,NO_RESPONSE,,False
CRM0000030178,CUS00018064,RM0099,2025-09-29 18:39:09,INBOUND_CALL,PHONE,LOAN_PERSONAL,PRODUCT_OFFER,OPEN,QUALIFIED,CONVERTED,,,CMP06,335,0,2,CONVERTED,LOAN_PERSONAL,False
CRM0000030177,CUS00018064,RM0099,2026-01-08 19:33:38,APP_MESSAGE,APP,TD_FLEXI,SERVICE,WORKING,WON,CALLBACK,2026-01-28,,CMP06,101,0,2,CONVERTED,,False
CRM0000030176,CUS00018064,RM0099,2026-06-23 17:15:01,OUTBOUND_CALL,BRANCH,LOAN_AUTO,PRODUCT_OFFER,WORKING,LOST,INTERESTED,,TIMING,CMP10,266,0,2,CONVERTED,LOAN_AUTO,False
CRM0000030175,CUS00018064,RM0099,2026-07-09 04:30:28,APP_MESSAGE,APP,LOAN_PERSONAL,RETENTION,OPEN,CONTACTED,NO_RESPONSE,,,CMP03,282,0,2,CONVERTED,,False
CRM0000030182,CUS00018065,RM0045,2025-10-14 13:38:43,OUTBOUND_CALL,APP,TD_FLEXI,RETENTION,WORKING,NEW,INTERESTED,,,CMP09,321,0,0,INTERESTED,,False
CRM0000030181,CUS00018065,RM0045,2026-01-08 09:56:47,OUTBOUND_CALL,PHONE,INVEST_BOND,RETENTION,WORKING,CONTACTED,NOT_INTERESTED,,,CMP04,86,0,0,INTERESTED,,False
CRM0000030180,CUS00018065,RM0045,2026-01-30 15:45:59,OUTBOUND_CALL,BRANCH,CC_PLATINUM,ADVISORY,CLOSED,NEW,NO_RESPONSE,,,CMP03,108,0,0,INTERESTED,,False
CRM0000030179,CUS00018065,RM0045,2026-05-09 04:00:38,OUTBOUND_CALL,EMAIL,INVEST_BOND,PRODUCT_OFFER,WORKING,PROPOSAL,INTERESTED,,,,207,0,0,INTERESTED,INVEST_BOND,False
CRM0000030185,CUS00018066,RM0025,2026-02-25 08:24:19,MEETING,BRANCH,CC_GOLD,PRODUCT_OFFER,CLOSED,CONTACTED,NO_RESPONSE,,,CMP09,187,0,1,NO_RESPONSE,CC_GOLD,False
CRM0000030184,CUS00018066,RM0025,2026-05-08 04:34:43,INBOUND_CALL,PHONE,TD_FLEXI,PRODUCT_OFFER,WORKING,PROPOSAL,INTERESTED,,,CMP12,72,0,1,NO_RESPONSE,TD_FLEXI,False
CRM0000030183,CUS00018066,RM0025,2026-06-30 07:33:50,APP_MESSAGE,PHONE,LOAN_PERSONAL,SERVICE,WORKING,LOST,NO_RESPONSE,,TIMING,CMP01,125,0,1,NO_RESPONSE,,False
CRM0000030189,CUS00018067,RM0088,2025-10-22 02:59:35,MEETING,BRANCH,CC_GOLD,PRODUCT_OFFER,OPEN,NEW,CALLBACK,2025-11-06,,CMP04,313,0,0,CALLBACK,CC_GOLD,False
CRM0000030188,CUS00018067,RM0088,2025-10-23 02:01:27,INBOUND_CALL,PHONE,CC_PLATINUM,SERVICE,CLOSED,PROPOSAL,NOT_INTERESTED,,,CMP07,1,0,0,CALLBACK,,False
CRM0000030187,CUS00018067,RM0088,2026-04-13 00:34:19,APP_MESSAGE,EMAIL,INVEST_FUND,PRODUCT_OFFER,WORKING,NEW,NOT_INTERESTED,,,CMP10,173,0,0,CALLBACK,INVEST_FUND,False
CRM0000030186,CUS00018067,RM0088,2026-05-12 05:31:55,OUTBOUND_CALL,PHONE,LOAN_HOME,SERVICE,OPEN,LOST,INTERESTED,,,CMP02,202,0,0,CALLBACK,,False
CRM0000030190,CUS00018068,RM0101,2025-10-09 23:32:03,APP_MESSAGE,APP,CC_GOLD,ADVISORY,WORKING,LOST,NOT_INTERESTED,,NO_NEED,CMP02,325,0,0,NOT_INTERESTED,,False
CRM0000030191,CUS00018070,RM0074,2026-01-22 08:54:33,INBOUND_CALL,BRANCH,CC_PLATINUM,PRODUCT_OFFER,CLOSED,QUALIFIED,NO_RESPONSE,,,CMP04,221,0,0,NO_RESPONSE,CC_PLATINUM,False
CRM0000030192,CUS00018072,RM0117,2025-12-19 19:56:10,OUTBOUND_CALL,BRANCH,LOAN_PERSONAL,ONBOARDING,OPEN,CONTACTED,INTERESTED,,,CMP10,254,0,0,INTERESTED,,False
CRM0000030193,CUS00018073,RM0167,2026-06-26 11:18:46,APP_MESSAGE,BRANCH,INVEST_FUND,SERVICE,WORKING,LOST,CONVERTED,,COMPETITOR,CMP12,66,0,1,CONVERTED,,False
CRM0000030195,CUS00018074,RM0177,2026-06-18 03:54:58,EMAIL,PHONE,TD_FLEXI,ONBOARDING,CLOSED,CONTACTED,CALLBACK,2026-07-02,,CMP07,74,0,2,CALLBACK,,False
CRM0000030194,CUS00018074,RM0177,2026-06-28 13:07:56,OUTBOUND_CALL,EMAIL,LOAN_HOME,PRODUCT_OFFER,OPEN,LOST,INTERESTED,,PRICE,CMP01,10,0,2,CALLBACK,LOAN_HOME,False
CRM0000030198,CUS00018076,RM0089,2025-10-28 21:36:53,OUTBOUND_CALL,APP,LOAN_PERSONAL,PRODUCT_OFFER,OPEN,QUALIFIED,CONVERTED,,,CMP07,306,0,0,CONVERTED,LOAN_PERSONAL,False
CRM0000030197,CUS00018076,RM0089,2025-12-04 01:37:07,EMAIL,EMAIL,INVEST_BOND,PRODUCT_OFFER,CLOSED,NEW,CALLBACK,2025-12-21,,CMP06,36,0,0,CONVERTED,INVEST_BOND,False
CRM0000030196,CUS00018076,RM0089,2025-12-27 15:31:40,OUTBOUND_CALL,APP,CC_PLATINUM,RETENTION,CLOSED,LOST,NO_RESPONSE,,COMPETITOR,CMP12,59,0,0,CONVERTED,,False
CRM0000030200,CUS00018077,RM0066,2025-12-18 08:38:40,MEETING,EMAIL,TD_STANDARD,PRODUCT_OFFER,OPEN,LOST,NO_RESPONSE,,NO_NEED,CMP11,256,0,1,NO_RESPONSE,TD_STANDARD,False
CRM0000030199,CUS00018077,RM0066,2026-07-16 21:01:03,OUTBOUND_CALL,BRANCH,INVEST_FUND,RETENTION,WORKING,CONTACTED,NO_RESPONSE,,,CMP12,211,0,1,NO_RESPONSE,,False
CRM0000030202,CUS00018078,RM0031,2025-10-22 23:08:10,EMAIL,EMAIL,TD_STANDARD,PRODUCT_OFFER,OPEN,CONTACTED,INTERESTED,,,,312,0,0,INTERESTED,TD_STANDARD,False
CRM0000030201,CUS00018078,RM0031,2026-03-26 18:19:43,MEETING,APP,CC_GOLD,SERVICE,WORKING,LOST,NOT_INTERESTED,,TIMING,CMP09,155,0,0,INTERESTED,,False
CRM0000030203,CUS00018079,RM0027,2026-07-24 15:31:39,EMAIL,BRANCH,LOAN_AUTO,ADVISORY,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP02,38,0,1,NOT_INTERESTED,,False
CRM0000030205,CUS00018080,RM0055,2026-01-19 20:50:53,INBOUND_CALL,APP,INVEST_BOND,SERVICE,WORKING,NEW,NO_RESPONSE,,,CMP08,223,0,0,NO_RESPONSE,,False
CRM0000030204,CUS00018080,RM0055,2026-05-26 11:59:50,OUTBOUND_CALL,BRANCH,INVEST_FUND,PRODUCT_OFFER,CLOSED,NEW,NO_RESPONSE,,,CMP05,126,0,0,NO_RESPONSE,INVEST_FUND,False
CRM0000030206,CUS00018083,RM0113,2025-12-26 14:10:20,INBOUND_CALL,PHONE,INVEST_BOND,PRODUCT_OFFER,CLOSED,LOST,NO_RESPONSE,,PRICE,CMP08,248,0,0,NO_RESPONSE,INVEST_BOND,False
CRM0000030214,CUS00018084,RM0103,2025-11-01 08:01:08,APP_MESSAGE,BRANCH,INVEST_FUND,SERVICE,WORKING,CONTACTED,NO_RESPONSE,,,CMP02,303,0,0,NO_RESPONSE,,False
CRM0000030213,CUS00018084,RM0103,2025-11-29 03:44:47,INBOUND_CALL,BRANCH,TD_FLEXI,PRODUCT_OFFER,WORKING,CONTACTED,INTERESTED,,,CMP10,28,0,0,NO_RESPONSE,TD_FLEXI,False
CRM0000030212,CUS00018084,RM0103,2025-11-29 19:09:29,INBOUND_CALL,PHONE,CC_PLATINUM,PRODUCT_OFFER,OPEN,WON,INTERESTED,,,CMP07,29,0,0,NO_RESPONSE,CC_PLATINUM,False
CRM0000030211,CUS00018084,RM0103,2025-12-10 20:22:14,INBOUND_CALL,BRANCH,LOAN_AUTO,RETENTION,OPEN,CONTACTED,NO_RESPONSE,,,CMP03,40,0,0,NO_RESPONSE,,False
CRM0000030210,CUS00018084,RM0103,2025-12-22 10:17:51,INBOUND_CALL,PHONE,CC_STANDARD,PRODUCT_OFFER,WORKING,CONTACTED,NOT_INTERESTED,,,,51,0,0,NO_RESPONSE,CC_STANDARD,False
CRM0000030209,CUS00018084,RM0103,2026-04-07 04:15:12,INBOUND_CALL,EMAIL,LOAN_AUTO,SERVICE,OPEN,NEW,NO_RESPONSE,,,CMP06,157,0,0,NO_RESPONSE,,False
CRM0000030208,CUS00018084,RM0103,2026-05-03 08:03:09,EMAIL,BRANCH,LOAN_HOME,RETENTION,OPEN,CONTACTED,NO_RESPONSE,,,,183,0,0,NO_RESPONSE,,False
CRM0000030207,CUS00018084,RM0103,2026-05-30 03:47:24,INBOUND_CALL,PHONE,TD_STANDARD,PRODUCT_OFFER,OPEN,WON,CONVERTED,,,CMP06,210,0,0,NO_RESPONSE,TD_STANDARD,False
CRM0000030215,CUS00018085,RM0117,2025-11-30 23:52:07,EMAIL,BRANCH,CC_PLATINUM,SERVICE,CLOSED,CONTACTED,INTERESTED,,,CMP12,273,0,0,INTERESTED,,False
CRM0000030216,CUS00018087,RM0009,2025-10-26 20:45:39,EMAIL,BRANCH,INVEST_BOND,ADVISORY,CLOSED,WON,CONVERTED,,,CMP03,308,0,0,CONVERTED,,False
CRM0000030217,CUS00018088,RM0117,2026-04-26 13:23:09,OUTBOUND_CALL,APP,LOAN_PERSONAL,ADVISORY,WORKING,LOST,INTERESTED,,TIMING,CMP03,127,0,0,INTERESTED,,False
CRM0000030219,CUS00018090,RM0016,2026-05-06 23:54:47,OUTBOUND_CALL,APP,LOAN_AUTO,ONBOARDING,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP03,116,0,1,NOT_INTERESTED,,False
CRM0000030218,CUS00018090,RM0016,2026-07-06 11:19:23,APP_MESSAGE,PHONE,LOAN_HOME,PRODUCT_OFFER,OPEN,QUALIFIED,NOT_INTERESTED,,,CMP07,60,0,1,NOT_INTERESTED,LOAN_HOME,False
CRM0000030220,CUS00018092,RM0180,2025-11-26 16:57:36,APP_MESSAGE,APP,LOAN_HOME,ONBOARDING,CLOSED,NEW,NOT_INTERESTED,,,CMP01,278,0,0,NOT_INTERESTED,,False
CRM0000030221,CUS00018093,RM0003,2026-07-27 21:00:49,INBOUND_CALL,EMAIL,LOAN_AUTO,RETENTION,WORKING,QUALIFIED,NOT_INTERESTED,,,CMP12,34,0,1,NOT_INTERESTED,,False
CRM0000030222,CUS00018094,RM0152,2026-05-08 17:40:37,INBOUND_CALL,BRANCH,TD_STANDARD,PRODUCT_OFFER,OPEN,QUALIFIED,CALLBACK,2026-06-03,,CMP09,115,0,0,CALLBACK,TD_STANDARD,False
CRM0000030226,CUS00018095,RM0143,2025-10-18 00:57:55,OUTBOUND_CALL,BRANCH,TD_STANDARD,SERVICE,WORKING,NEW,NO_RESPONSE,,,CMP11,317,0,1,NO_RESPONSE,,False
CRM0000030225,CUS00018095,RM0143,2026-01-02 09:00:54,OUTBOUND_CALL,PHONE,CC_GOLD,PRODUCT_OFFER,OPEN,NEW,INTERESTED,,,CMP04,76,0,1,NO_RESPONSE,CC_GOLD,False
CRM0000030224,CUS00018095,RM0143,2026-03-27 20:29:44,INBOUND_CALL,APP,INVEST_FUND,SERVICE,WORKING,LOST,NOT_INTERESTED,,PRICE,CMP10,161,0,1,NO_RESPONSE,,False
CRM0000030223,CUS00018095,RM0143,2026-07-01 07:46:43,INBOUND_CALL,BRANCH,LOAN_HOME,RETENTION,CLOSED,WON,CONVERTED,,,CMP03,256,0,1,NO_RESPONSE,,False
CRM0000030232,CUS00018096,RM0084,2025-10-13 19:36:15,EMAIL,APP,TD_STANDARD,ONBOARDING,CLOSED,WON,NOT_INTERESTED,,,CMP05,321,0,0,NOT_INTERESTED,,False
CRM0000030231,CUS00018096,RM0084,2025-10-20 02:10:47,APP_MESSAGE,BRANCH,CC_PLATINUM,RETENTION,CLOSED,LOST,INTERESTED,,COMPETITOR,CMP10,6,0,0,NOT_INTERESTED,,False
CRM0000030230,CUS00018096,RM0084,2025-12-23 20:40:07,INBOUND_CALL,PHONE,TD_FLEXI,ADVISORY,CLOSED,NEW,NOT_INTERESTED,,,CMP04,71,0,0,NOT_INTERESTED,,False
CRM0000030229,CUS00018096,RM0084,2025-12-29 18:47:07,OUTBOUND_CALL,PHONE,LOAN_HOME,ONBOARDING,OPEN,QUALIFIED,INTERESTED,,,CMP05,77,0,0,NOT_INTERESTED,,False
CRM0000030228,CUS00018096,RM0084,2026-01-25 09:29:36,INBOUND_CALL,EMAIL,LOAN_AUTO,PRODUCT_OFFER,CLOSED,CONTACTED,NOT_INTERESTED,,,CMP02,103,0,0,NOT_INTERESTED,LOAN_AUTO,False
CRM0000030227,CUS00018096,RM0084,2026-02-25 14:49:31,MEETING,EMAIL,LOAN_AUTO,ONBOARDING,OPEN,LOST,CALLBACK,2026-03-02,PRICE,,134,0,0,NOT_INTERESTED,,False
CRM0000030233,CUS00018097,RM0111,2026-01-09 00:28:27,INBOUND_CALL,PHONE,INVEST_FUND,SERVICE,CLOSED,CONTACTED,INTERESTED,,,CMP03,234,0,0,INTERESTED,,False
